corruption,n_refreshes,r,a,x,acc,n
shot_noise/s5,1,0.041524093598127365,0.0659561204101027,-1.3252668693823235,0.1640625,128
shot_noise/s5,2,0.03958746790885925,0.0628311749985334,-2.013839472006228,0.1171875,128
shot_noise/s5,3,0.04445679858326912,0.07068834256206051,-2.2950014787364976,0.2109375,128
shot_noise/s5,4,0.04777636379003525,0.07604480360601643,-2.396171186366329,0.1796875,128
shot_noise/s5,5,0.04078754782676697,0.06476762779566604,-2.533080151861345,0.1640625,128
shot_noise/s5,6,0.04811963066458702,0.07659870013363075,-2.5112819812807006,0.1875,128
shot_noise/s5,7,0.0422397181391716,0.06711085446032987,-2.5716112818371393,0.1171875,128
shot_noise/s5,8,0.05561644211411476,0.08869557908676261,-2.45063911882829,0.15625,128
shot_noise/s5,9,0.05248521268367767,0.08364301725437617,-2.422243589263691,0.203125,128
shot_noise/s5,10,0.05645123869180679,0.09004260951680836,-2.3676791833322435,0.1953125,128
shot_noise/s5,11,0.051654476672410965,0.08230253896731268,-2.3895724995664347,0.1796875,128
shot_noise/s5,12,0.047940585762262344,0.07630979270609589,-2.441573983336563,0.140625,128
shot_noise/s5,13,0.04892496392130852,0.07789818845464289,-2.4564134638071717,0.1640625,128
shot_noise/s5,14,0.05432528257369995,0.08661215991919594,-2.406066915589288,0.1640625,128
shot_noise/s5,15,0.055013507604599,0.0877226820321438,-2.37391521907834,0.15625,128
shot_noise/s5,16,0.057532791048288345,0.0917878058614031,-2.3329569046566023,0.21875,128
shot_noise/s5,17,0.07289847731590271,0.11658192641019198,-2.1790806029449437,0.265625,128
shot_noise/s5,18,0.04835502430796623,0.07697853207011014,-2.3316032586716693,0.203125,128
shot_noise/s5,19,0.06123097240924835,0.09775520314376103,-2.277011354391593,0.1328125,128
shot_noise/s5,20,0.053511425852775574,0.08529891810906143,-2.3247234543910773,0.1640625,128
shot_noise/s5,21,0.058241166174411774,0.09293084223250783,-2.301543282951391,0.1640625,128
shot_noise/s5,22,0.05495351552963257,0.08762587862793629,-2.3222585186343725,0.125,128
shot_noise/s5,23,0.051393698900938034,0.08188174712048368,-2.369654309296596,0.203125,128
shot_noise/s5,24,0.05774376541376114,0.09212823477288372,-2.328787993720347,0.21875,128
shot_noise/s5,25,0.05960600823163986,0.0951331557450708,-2.290649121766199,0.21875,128
shot_noise/s5,26,0.06010586395859718,0.09593972454618602,-2.2669125156788867,0.171875,128
shot_noise/s5,27,0.05633484199643135,0.08985479143655105,-2.2911608667198715,0.1640625,128
shot_noise/s5,28,0.049956150352954865,0.07956211418169631,-2.3697361796584033,0.1171875,128
shot_noise/s5,29,0.055909231305122375,0.08916802466262508,-2.346786056344379,0.125,128
shot_noise/s5,30,0.06467180699110031,0.10330734483955295,-2.2538953738379526,0.21875,128
shot_noise/s5,31,0.06463708728551865,0.10325132101148451,-2.207752495539885,0.1953125,128
shot_noise/s5,32,0.061707787215709686,0.09852459304180723,-2.2107395325551993,0.171875,128
shot_noise/s5,33,0.05973493307828903,0.09534118929032748,-2.230417738265179,0.1875,128
shot_noise/s5,34,0.05510731786489487,0.08787405456845487,-2.285145612807754,0.140625,128
shot_noise/s5,35,0.06283829361200333,0.1003487817817504,-2.2392504151163504,0.2109375,128
shot_noise/s5,36,0.06259022653102875,0.09994849994579795,-2.2185236731491162,0.15625,128
shot_noise/s5,37,0.06317147612571716,0.1008864061524354,-2.202968931539486,0.140625,128
shot_noise/s5,38,0.06962206959724426,0.11129510442719881,-2.140274444512346,0.2109375,128
shot_noise/s5,39,0.06271030753850937,0.10014226304386209,-2.167959659923392,0.1953125,128
shot_noise/s5,40,0.06629610061645508,0.10592831023298006,-2.1504915375145766,0.2109375,128
shot_noise/s5,41,0.07059571146965027,0.11286617606925511,-2.1061422733238153,0.234375,128
shot_noise/s5,42,0.07186955213546753,0.11492164944533143,-2.0737839295587905,0.171875,128
shot_noise/s5,43,0.07541319727897644,0.12063968659252168,-2.0300851748670277,0.1953125,128
shot_noise/s5,44,0.06357936561107635,0.10154457793171313,-2.1051321863120522,0.171875,128
shot_noise/s5,45,0.08216866850852966,0.13154033659358555,-1.9962698900997782,0.2421875,128
shot_noise/s5,46,0.06850284337997437,0.10948911742023754,-2.0461200267397,0.125,128
shot_noise/s5,47,0.06813278049230576,0.1088919827600807,-2.0741146356526,0.1796875,128
shot_noise/s5,48,0.07559951394796371,0.1209403277660211,-2.0288350762693868,0.2265625,128
shot_noise/s5,49,0.07518300414085388,0.12026824620797186,-2.0093637394721178,0.1875,128
shot_noise/s5,50,0.07198644429445267,0.11511026700725538,-2.0244681343605957,0.2109375,128
shot_noise/s5,51,0.07120300084352493,0.11384610014694388,-2.0382556170663717,0.1953125,128
shot_noise/s5,52,0.0788913145661354,0.12625198778094332,-1.9863839113905413,0.1953125,128
shot_noise/s5,53,0.06984211504459381,0.11165017046543335,-2.0301895119567464,0.1953125,128
shot_noise/s5,54,0.08798256516456604,0.14092165884873184,-1.9189227526120736,0.203125,128
shot_noise/s5,55,0.07593456655740738,0.12148096972916214,-1.9487013497334784,0.2109375,128
shot_noise/s5,56,0.07303749769926071,0.11680625014579903,-1.9858646840208227,0.1875,128
shot_noise/s5,57,0.08247498422861099,0.1320346086200614,-1.9344762257335342,0.2109375,128
shot_noise/s5,58,0.08248791098594666,0.1320554672770783,-1.908690997495138,0.203125,128
shot_noise/s5,59,0.07051750272512436,0.11273997818873273,-1.9858724975666247,0.171875,128
shot_noise/s5,60,0.07412848621606827,0.11856667270890206,-1.9959732098896632,0.234375,128
shot_noise/s5,61,0.07911264896392822,0.1266091336737392,-1.963625870124947,0.15625,128
shot_noise/s5,62,0.09171803295612335,0.14694922163485982,-1.861178924473374,0.2109375,128
shot_noise/s5,63,0.08794496953487396,0.1408609944203127,-1.8346680534991404,0.1953125,128
shot_noise/s5,64,0.09478025138378143,0.15189042709224973,-1.7772592538900156,0.1796875,128
shot_noise/s5,65,0.08724169433116913,0.13972618730034805,-1.7974126383977604,0.1796875,128
shot_noise/s5,66,0.08880886435508728,0.1422549778676377,-1.7970492252633528,0.2265625,128
shot_noise/s5,67,0.09504976123571396,0.15232530905206074,-1.7567638716288996,0.234375,128
shot_noise/s5,68,0.1024325042963028,0.1642381268876545,-1.6918951177226544,0.2109375,128
shot_noise/s5,69,0.09744174778461456,0.15618502620439662,-1.6893934965410669,0.2109375,128
shot_noise/s5,70,0.09201087057590485,0.14742174535554686,-1.722180500379443,0.2109375,128
shot_noise/s5,71,0.08485224843025208,0.13587056974573133,-1.7861001609782492,0.1875,128
shot_noise/s5,72,0.09429606795310974,0.15110914715858986,-1.7560141873958803,0.2578125,128
shot_noise/s5,73,0.09900441765785217,0.15870655531414263,-1.711948888514587,0.21875,128
shot_noise/s5,74,0.09014417231082916,0.14440963505950036,-1.7455433277325294,0.234375,128
shot_noise/s5,75,0.0790056511759758,0.1264364817005867,-1.8391920552720644,0.1640625,128
shot_noise/s5,76,0.10508912801742554,0.16852486342822268,-1.7176550776077608,0.2109375,128
shot_noise/s5,77,0.09648288786411285,0.15463780676725186,-1.7081672961017635,0.1484375,128
shot_noise/s5,78,0.12710924446582794,0.20405659381834365,-1.5346490028042359,0.2578125,128
shot_noise/s5,79,0.14127421379089355,0.2269132336649999,-1.3802362887297375,0.1953125,128
shot_noise/s5,80,0.12707644701004028,0.20400367173869619,-1.370846434712543,0.1953125,128
shot_noise/s5,81,0.10834648460149765,0.1737809444394624,-1.4649554037149266,0.1953125,128
shot_noise/s5,82,0.11672116816043854,0.18729436063851504,-1.4663214401041564,0.28125,128
shot_noise/s5,83,0.10327095538377762,0.16559105424638426,-1.5417619223368821,0.15625,128
shot_noise/s5,84,0.113298200070858,0.18177104837184505,-1.523078096280605,0.2109375,128
shot_noise/s5,85,0.1311437040567398,0.210566610729018,-1.422295756027781,0.203125,128
shot_noise/s5,86,0.1076173484325409,0.17260440798318327,-1.4947881827426666,0.15625,128
shot_noise/s5,87,0.11164109408855438,0.17909713685420905,-1.508632323631016,0.1875,128
shot_noise/s5,88,0.12079135328531265,0.19386202438515251,-1.4668702727963168,0.1796875,128
shot_noise/s5,89,0.1054396852850914,0.1690905237575033,-1.5294784565712027,0.2265625,128
shot_noise/s5,90,0.13786819577217102,0.22141727208692555,-1.3934523388563274,0.1640625,128
shot_noise/s5,91,0.10884005576372147,0.17457737244680602,-1.473489915681022,0.1328125,128
shot_noise/s5,92,0.11327516287565231,0.18173387547991637,-1.4890670703122793,0.25,128
shot_noise/s5,93,0.13613158464431763,0.21861507081192513,-1.3814112250150172,0.2421875,128
shot_noise/s5,94,0.15596839785575867,0.2506238161098752,-1.2383496281668447,0.2578125,128
shot_noise/s5,95,0.1509225219488144,0.2424817745939885,-1.1887353369815756,0.234375,128
shot_noise/s5,96,0.12154851853847504,0.19508378866143025,-1.303022185985281,0.171875,128
shot_noise/s5,97,0.1317461133003235,0.21153866021284737,-1.309348894363176,0.2109375,128
shot_noise/s5,98,0.14946046471595764,0.24012259436283395,-1.2306782017458067,0.234375,128
shot_noise/s5,99,0.13548535108566284,0.21757230627301025,-1.2552742388956823,0.21875,128
shot_noise/s5,100,0.1401733011007309,0.22513679742400264,-1.245626266929131,0.2109375,128
shot_noise/s5,101,0.1401171088218689,0.22504612538295282,-1.241062197495837,0.15625,128
shot_noise/s5,102,0.12839201092720032,0.20612646988670022,-1.29474822609175,0.1953125,128
shot_noise/s5,103,0.15708300471305847,0.2524223493028016,-1.1902413662936384,0.2265625,128
shot_noise/s5,104,0.14171305298805237,0.2276213459983112,-1.2060163976675788,0.1875,128
shot_noise/s5,105,0.16968604922294617,0.272758662267782,-1.0933437003853552,0.1875,128
shot_noise/s5,106,0.16082322597503662,0.2584575823040171,-1.0736722383823234,0.203125,128
shot_noise/s5,107,0.13510537147521973,0.21695916995723988,-1.1785739498522076,0.2421875,128
shot_noise/s5,108,0.13534584641456604,0.21734720108915762,-1.2298835217310398,0.1875,128
shot_noise/s5,109,0.15047265589237213,0.2417558692852392,-1.186480257668983,0.21875,128
shot_noise/s5,110,0.18124379217624664,0.29140827329492025,-1.0375172447916452,0.2421875,128
shot_noise/s5,111,0.13996371626853943,0.22479861066787282,-1.1377175799466603,0.1640625,128
shot_noise/s5,112,0.20960193872451782,0.3371670693429682,-0.9068309930924976,0.2578125,128
shot_noise/s5,113,0.16190113127231598,0.2601968937422085,-0.9758882216088316,0.171875,128
shot_noise/s5,114,0.2213057279586792,0.35605234111641487,-0.7842139618659851,0.2578125,128
shot_noise/s5,115,0.19326111674308777,0.3107994666848424,-0.7902991688941869,0.21875,128
shot_noise/s5,116,0.17314261198043823,0.27833618299813456,-0.8715144487403391,0.2578125,128
