corruption,n_refreshes,r_l,r_s,a_l,a_s,x_l,x_s,w_l,w_s,acc_l,acc_s,duo_acc,n
brightness/s5,1,0.4623979330062866,0.6044450998306274,0.4623979330062866,0.6044450998306274,-0.07534639342493149,0.21201062857924513,0.2405935525894165,0.7594064474105835,0.609375,0.703125,0.7265625,128
brightness/s5,2,0.4885718524456024,0.6068563461303711,0.4885718524456024,0.6068563461303711,-0.06053347319004529,0.3230638265086863,0.1773523986339569,0.8226476013660431,0.6640625,0.6640625,0.6640625,128
brightness/s5,3,0.5541549324989319,0.6511077284812927,0.5541549324989319,0.6511077284812927,0.07846966331269721,0.47348786980495794,0.17078515887260437,0.8292148411273956,0.65625,0.7265625,0.734375,128
brightness/s5,4,0.5488163232803345,0.6474885940551758,0.5488163232803345,0.6474885940551758,0.13717948041111938,0.5407530344227888,0.16599328815937042,0.8340067118406296,0.65625,0.6796875,0.6875,128
brightness/s5,5,0.5657642483711243,0.6563534736633301,0.5657642483711243,0.6563534736633301,0.20088467819849481,0.593919460339722,0.17191165685653687,0.8280883431434631,0.6953125,0.7578125,0.7578125,128
brightness/s5,6,0.5816340446472168,0.658088743686676,0.5816340446472168,0.658088743686676,0.2651847990563475,0.6243540162345355,0.19206048548221588,0.8079395145177841,0.734375,0.6484375,0.6875,128
brightness/s5,7,0.5802044868469238,0.6542606949806213,0.5802044868469238,0.6542606949806213,0.2943988423595388,0.6310874335380612,0.2064015120267868,0.7935984879732132,0.7421875,0.7421875,0.75,128
brightness/s5,8,0.606633186340332,0.6486862897872925,0.606633186340332,0.6486862897872925,0.36379030012270763,0.622178536520075,0.26239585876464844,0.7376041412353516,0.671875,0.6953125,0.71875,128
brightness/s5,9,0.5486660599708557,0.6275046467781067,0.5486660599708557,0.6275046467781067,0.27953638894692623,0.5718525247764812,0.23698796331882477,0.7630120366811752,0.65625,0.6953125,0.7109375,128
brightness/s5,10,0.5697742700576782,0.6339027881622314,0.5697742700576782,0.6339027881622314,0.28023331479760044,0.5604246161172421,0.24586935341358185,0.7541306465864182,0.6875,0.6953125,0.7109375,128
brightness/s5,11,0.5850889682769775,0.6586688756942749,0.5850889682769775,0.6586688756942749,0.3119665585667071,0.608896257194173,0.23366717994213104,0.766332820057869,0.7734375,0.7109375,0.7421875,128
brightness/s5,12,0.5750657320022583,0.6273047924041748,0.5750657320022583,0.6273047924041748,0.3072582079640172,0.5647839221041117,0.2630641758441925,0.7369358241558075,0.6171875,0.609375,0.6484375,128
brightness/s5,13,0.6026835441589355,0.6623785495758057,0.6026835441589355,0.6623785495758057,0.3619586916997307,0.6193479215371752,0.2631700038909912,0.7368299961090088,0.7265625,0.7109375,0.7265625,128
brightness/s5,14,0.6002665758132935,0.6515378952026367,0.6002665758132935,0.6515378952026367,0.3842673279319518,0.6225769981161517,0.27823397517204285,0.7217660248279572,0.6484375,0.671875,0.6875,128
brightness/s5,15,0.6105812788009644,0.6511685848236084,0.6105812788009644,0.6511685848236084,0.417011789304306,0.6233784076185749,0.30460453033447266,0.6953954696655273,0.6953125,0.65625,0.6875,128
brightness/s5,16,0.6038168668746948,0.6645737290382385,0.6038168668746948,0.6645737290382385,0.4192030894924028,0.6535610300986527,0.28141939640045166,0.7185806035995483,0.7265625,0.6640625,0.7109375,128
brightness/s5,17,0.613685667514801,0.6818521022796631,0.613685667514801,0.6818521022796631,0.4410172867275915,0.7079287218829171,0.25585106015205383,0.7441489398479462,0.6953125,0.7109375,0.7109375,128
brightness/s5,18,0.6038333773612976,0.653449296951294,0.6038333773612976,0.653449296951294,0.4312403471557663,0.6710822639763814,0.27700480818748474,0.7229951918125153,0.6640625,0.6796875,0.6640625,128
brightness/s5,19,0.6225274801254272,0.686968207359314,0.6225274801254272,0.686968207359314,0.4657651741474659,0.7285327591583799,0.2590196132659912,0.7409803867340088,0.734375,0.7265625,0.7578125,128
brightness/s5,20,0.6061195135116577,0.6778528690338135,0.6061195135116577,0.6778528690338135,0.44839741414549794,0.7362273232868584,0.24024814367294312,0.7597518563270569,0.703125,0.7109375,0.7109375,128
brightness/s5,21,0.6401987075805664,0.6987779140472412,0.6401987075805664,0.6987779140472412,0.5123120546725892,0.7888562378657089,0.2485843449831009,0.7514156550168991,0.7109375,0.703125,0.71875,128
brightness/s5,22,0.6601215600967407,0.666124165058136,0.6601215600967407,0.666124165058136,0.5880740153567363,0.7397815764309044,0.35278260707855225,0.6472173929214478,0.703125,0.65625,0.71875,128
brightness/s5,23,0.6549689173698425,0.6679875254631042,0.6549689173698425,0.6679875254631042,0.6145136439577761,0.719439266609915,0.39658796787261963,0.6034120321273804,0.65625,0.6796875,0.6875,128
brightness/s5,24,0.6229088306427002,0.6735924482345581,0.6229088306427002,0.6735924482345581,0.5582134130165682,0.7219588795316958,0.3418677747249603,0.6581322252750397,0.65625,0.640625,0.671875,128
brightness/s5,25,0.6480941772460938,0.6770352125167847,0.6480941772460938,0.6770352125167847,0.58444292162956,0.7310694317357568,0.3574369251728058,0.6425630748271942,0.7421875,0.671875,0.6953125,128
brightness/s5,26,0.6676863431930542,0.7044005393981934,0.6676863431930542,0.7044005393981934,0.6410910832182884,0.7997056048988709,0.3465003967285156,0.6534996032714844,0.7890625,0.765625,0.8046875,128
brightness/s5,27,0.6586102247238159,0.6794306039810181,0.6586102247238159,0.6794306039810181,0.649099058730862,0.7754309640242303,0.3762894868850708,0.6237105131149292,0.71875,0.6953125,0.71875,128
brightness/s5,28,0.6748394966125488,0.6928160190582275,0.6748394966125488,0.6928160190582275,0.6896275107664354,0.7943742943301435,0.39675915241241455,0.6032408475875854,0.7734375,0.734375,0.7890625,128
brightness/s5,29,0.643683910369873,0.6610298156738281,0.643683910369873,0.6610298156738281,0.6405085324213264,0.7311305442059212,0.41035738587379456,0.5896426141262054,0.6875,0.6484375,0.6953125,128
brightness/s5,30,0.6666282415390015,0.7073754072189331,0.6666282415390015,0.7073754072189331,0.6667414024446796,0.8069007605706435,0.36340001225471497,0.636599987745285,0.75,0.734375,0.7734375,128
brightness/s5,31,0.7046592235565186,0.7069709897041321,0.7046592235565186,0.7069709897041321,0.7681629267649124,0.8438093886552802,0.42492544651031494,0.5750745534896851,0.8046875,0.734375,0.8046875,128
brightness/s5,32,0.7061785459518433,0.7033284902572632,0.7061785459518433,0.7033284902572632,0.8225293732658596,0.8535039708215428,0.46906498074531555,0.5309350192546844,0.796875,0.8125,0.8203125,128
brightness/s5,33,0.6837804317474365,0.7097334861755371,0.6837804317474365,0.7097334861755371,0.7968647122977122,0.8737969923346759,0.42366912961006165,0.5763308703899384,0.6796875,0.6953125,0.7265625,128
brightness/s5,34,0.6887606382369995,0.7058084607124329,0.6887606382369995,0.7058084607124329,0.795598125120801,0.8744549207639645,0.42179057002067566,0.5782094299793243,0.703125,0.6875,0.7265625,128
