global_idx,corruption,n,large_acc,large_nll,large_ent,large_acc_run,large_nll_run,large_ent_run,small_acc,small_nll,small_ent,small_acc_run,small_nll_run,small_ent_run,duo_acc,duo_nll,duo_ent,duo_acc_run,duo_nll_run,duo_ent_run,w_l,cmp_fixed_ts_acc,cmp_coca_ts_acc,cmp_proxy_weighted_nuclear_norm_acc
3344,fog/s5,64,0.0,11.085814476013184,0.0923125296831131,0.054723502304147464,8.539036347569409,0.9224554213442011,0.0,5.892533779144287,0.4453290104866028,0.09216589861751152,4.070877991513722,1.8910788676705779,0.0,12.199843406677246,0.0018579144962131977,0.0741647465437788,7.106858150200909,0.37982103492247055,0.3455185890197754,0.0,0.0,0.0
3345,fog/s5,64,0.0,11.256294250488281,0.08473072946071625,0.05447247706422018,8.551500833362613,0.9186126475282218,0.0,5.355349540710449,0.4702274203300476,0.09174311926605505,4.076770062840313,1.8845612004809422,0.0,11.636404991149902,0.0026781070046126842,0.07382454128440367,7.127635888003428,0.3780910214916547,0.3332087993621826,0.0,0.0,0.0
3346,fog/s5,64,0.0,10.953039169311523,0.10567815601825714,0.05422374429223744,8.562466761837268,0.9149006178866238,0.0,5.449044227600098,0.40375643968582153,0.091324200913242,4.083036154916842,1.8777995349065353,0.0,11.569138526916504,0.0020195096731185913,0.07348744292237443,7.147916721971067,0.37637379997650156,0.3332087993621826,0.0,0.0,0.0
3347,fog/s5,64,0.0,11.400917053222656,0.10147205740213394,0.05397727272727273,8.575368808616291,0.9112032153389671,0.0,5.9303412437438965,0.38969358801841736,0.09090909090909091,4.091432996229692,1.871035416966135,0.0,12.416298866271973,0.0022024018689990044,0.07315340909090909,7.171863913536072,0.3746730208941947,0.34389057755470276,0.0,0.0,0.0
3348,fog/s5,64,0.0,11.13836669921875,0.08276579529047012,0.05373303167420815,8.58696608413938,0.9074546297278879,0.0,5.9195332527160645,0.3672460913658142,0.09049773755656108,4.099704943091621,1.8642309403797082,0.0,12.263790130615234,0.0014675578568130732,0.07282239819004525,7.194904303658602,0.3729843083917631,0.34389057755470276,0.0,0.0,0.0
3349,fog/s5,64,0.0,11.308059692382812,0.08926049619913101,0.05349099099099099,8.59922326255489,0.9037690705678485,0.0,5.581368923187256,0.41205060482025146,0.09009009009009009,4.106379105164124,1.8576895875168276,0.0,12.125643730163574,0.001415294362232089,0.07249436936936937,7.217114841615832,0.37131057409433277,0.3542287349700928,0.0,0.0,0.0
3350,fog/s5,64,0.0,11.5098237991333,0.07587122917175293,0.053251121076233185,8.612275282898292,0.9000565241938749,0.0,5.424868583679199,0.4452318847179413,0.08968609865470852,4.112291614036389,1.8513556964728863,0.0,12.090620040893555,0.0015549592208117247,0.07216928251121076,7.238969125020664,0.36965247716664884,0.3542287349700928,0.0,0.0,0.0
3351,fog/s5,64,0.0,11.35922622680664,0.08632880449295044,0.053013392857142856,8.624538456755024,0.8964238111594958,0.0,5.805545806884766,0.4040648639202118,0.08928571428571429,4.119850784540176,1.844894576684705,0.0,12.359041213989258,0.0013500642962753773,0.07184709821428571,7.26182658970356,0.3680082699663347,0.3523044288158417,0.0,0.0,0.0
3352,fog/s5,64,0.0,11.215132713317871,0.08550123870372772,0.05277777777777778,8.636052209006415,0.8928197108374701,0.0,5.4523162841796875,0.43164873123168945,0.08888888888888889,4.125772853427463,1.838613484038247,0.0,11.902888298034668,0.0015396852977573872,0.07152777777777777,7.282453530629476,0.366379520701141,0.3523044288158417,0.0,0.0,0.0
3353,fog/s5,64,0.0,11.086238861083984,0.09741422533988953,0.05254424778761062,8.646893742865165,0.8893002175388083,0.0,5.7480597496032715,0.42301565408706665,0.08849557522123894,4.132951114030011,1.8323497768260737,0.0,11.972794532775879,0.017584795132279396,0.0712112831858407,7.303207251877911,0.36483618120747346,0.33916112780570984,0.0,0.0,0.0
3354,fog/s5,64,0.015625,11.172344207763672,0.06861771643161774,0.05238160792951542,8.658019075309653,0.8856848761242392,0.015625,5.273818016052246,0.41512060165405273,0.08817455947136564,4.137976959413368,1.8261064764949193,0.015625,11.569958686828613,0.0014769909903407097,0.07096640969162996,7.322003513705888,0.3632354799289839,0.33916112780570984,0.015625,0.015625,0.015625
3355,fog/s5,64,0.0,11.400434494018555,0.09329231828451157,0.05215186403508772,8.670047213111008,0.8822094701688018,0.0,5.902904987335205,0.4815198481082916,0.08778782894736842,4.145717871816535,1.8202091667212938,0.0,12.33905029296875,0.0020800528582185507,0.07065515350877193,7.344008104843006,0.3616514648979718,0.3410228490829468,0.0,0.0,0.0
3356,fog/s5,64,0.0,11.344263076782227,0.09010010212659836,0.051924126637554587,8.681725011642323,0.878750477295255,0.0,5.505953788757324,0.4271990954875946,0.08740447598253274,4.151657766650337,1.814126153309793,0.0,11.898088455200195,0.007668446749448776,0.07034661572052402,7.363894918600024,0.36010568752614414,0.3410228490829468,0.0,0.0,0.0
3357,fog/s5,64,0.0,11.380341529846191,0.082208551466465,0.051698369565217395,8.69345812693886,0.875287251530782,0.0,5.4238715171813965,0.38226914405822754,0.08702445652173912,4.157189130783081,1.8079006880521775,0.0,11.918978691101074,0.0013608018634840846,0.07004076086956522,7.383699630654377,0.3585459271536978,0.34485888481140137,0.0,0.0,0.0
3358,fog/s5,64,0.0,11.734103202819824,0.09958168864250183,0.051474567099567096,8.706621092635316,0.8719292187910059,0.0,6.003033638000488,0.3604367971420288,0.08664772727272728,4.165179799645494,1.80163461060235,0.0,12.700428009033203,0.0015454849926754832,0.06973755411255411,7.406715770820519,0.35700047069412627,0.34485888481140137,0.0,0.0,0.0
3359,fog/s5,64,0.015625,10.928729057312012,0.09500257670879364,0.05132004310344827,8.716199144207199,0.8685803970578929,0.03125,5.19611930847168,0.45054158568382263,0.08640894396551724,4.1696235044249175,1.7958109337708046,0.015625,11.372041702270508,0.00900641642510891,0.06950431034482758,7.423807692938838,0.3555004963222771,0.3433365821838379,0.015625,0.015625,0.015625
3360,fog/s5,64,0.0,11.380043983459473,0.06898017227649689,0.05109978540772532,8.727631954676092,0.8651486364365135,0.0,5.398480415344238,0.4008006751537323,0.08603809012875537,4.174897568420279,1.7898237652788858,0.0,11.873345375061035,0.0013447024393826723,0.06920600858369098,7.442904421188289,0.3539805143742818,0.3433365821838379,0.0,0.0,0.0
3361,fog/s5,64,0.0,11.277942657470703,0.08961088210344315,0.050881410256410256,8.738530718363249,0.8618343725291073,0.0,6.148245811462402,0.3606927990913391,0.08567040598290598,4.183330680570032,1.7837163679874861,0.0,12.596345901489258,0.0017850687727332115,0.06891025641025642,7.464927675377609,0.3524754056323949,0.347818523645401,0.0,0.0,0.0
3362,fog/s5,64,0.0,11.243545532226562,0.07926999032497406,0.05066489361702128,8.74919035586905,0.8585043113282387,0.0,5.988161563873291,0.41562360525131226,0.08530585106382979,4.191010811988344,1.7778946966566938,0.0,12.409529685974121,0.003914039582014084,0.06861702127659575,7.485968534997169,0.3509921657768613,0.347818523645401,0.0,0.0,0.0
3363,fog/s5,64,0.0,11.338239669799805,0.06852242350578308,0.05045021186440678,8.760160903809433,0.855156930447635,0.0,5.6538591384887695,0.43580514192581177,0.08494438559322035,4.197209321846397,1.772207876509529,0.0,12.161474227905273,0.0013639515964314342,0.06832627118644068,7.505779999797627,0.34951069029304593,0.34961676597595215,0.0,0.0,0.0
3364,fog/s5,64,0.0,11.48491096496582,0.1049547865986824,0.050237341772151896,8.771657739510516,0.851991520557977,0.0,5.644894123077393,0.41407403349876404,0.08458597046413502,4.203317696535135,1.76647735396518,0.0,12.211490631103516,0.023538891226053238,0.0680379746835443,7.525635318917061,0.3481352818581641,0.34961676597595215,0.0,0.0,0.0
3365,fog/s5,64,0.015625,11.179241180419922,0.11764365434646606,0.050091911764705885,8.78177363632106,0.8489060253217942,0.015625,5.966581344604492,0.41793036460876465,0.08429621848739496,4.210726367325342,1.7608111901443546,0.015625,12.347908973693848,0.004156941082328558,0.06781775210084033,7.545896972928729,0.34668999471204714,0.3472951054573059,0.015625,0.015625,0.015625
3366,fog/s5,64,0.0,11.6057710647583,0.08122768998146057,0.04988232217573222,8.793589525142973,0.8456939820776923,0.0,6.407911777496338,0.37462902069091797,0.08394351464435146,4.219919611719363,1.7550112647491518,0.0,13.037458419799805,0.0010625142604112625,0.06753399581589958,7.568874217476306,0.34524385462647544,0.3472951054573059,0.0,0.0,0.0
3367,fog/s5,64,0.0,11.456282615661621,0.08228899538516998,0.04967447916666667,8.804684079686801,0.8425131279664735,0.0,5.751148223876953,0.37710124254226685,0.08359375,4.226299730936686,1.7492699729899566,0.0,12.509828567504883,0.0017186852637678385,0.06725260416666666,7.589461527268091,0.34381249975413086,0.36827507615089417,0.0,0.0,0.0
3368,fog/s5,64,0.0,11.275632858276367,0.07664954662322998,0.04946836099585062,8.814936979183022,0.8393352707824766,0.0,5.793726444244385,0.3336685001850128,0.08324688796680497,4.232803576220121,1.7433961079575708,0.0,12.459700584411621,0.0009972744155675173,0.06697354771784232,7.6096699880861145,0.342390029939448,0.36827507615089417,0.0,0.0,0.0
3369,fog/s5,64,0.0,11.227339744567871,0.08479098230600357,0.04926394628099173,8.824905585651555,0.836217319177202,0.0,5.585208415985107,0.35512852668762207,0.08290289256198347,4.238392025971216,1.7376594650597612,0.0,12.282135963439941,0.0010436251759529114,0.06669679752066116,7.628977698728073,0.34097950760571455,0.37249359488487244,0.0,0.0,0.0
3370,fog/s5,64,0.0,11.178018569946289,0.08881182968616486,0.04906121399176955,8.834589178179517,0.8331415764220949,0.0,5.7582550048828125,0.35637444257736206,0.08256172839506173,4.2446466061313455,1.7319751645557184,0.0,12.414280891418457,0.0015246629482135177,0.06642232510288065,7.6486703044593085,0.3395825740886055,0.37249359488487244,0.0,0.0,0.0
3371,fog/s5,64,0.0,11.319473266601562,0.0826408863067627,0.048860143442622954,8.844773129361574,0.8300657539216222,0.0,5.557191371917725,0.3610406517982483,0.08222336065573771,4.250025887958339,1.7263565804870402,0.0,12.205069541931152,0.0015646419487893581,0.0661501024590164,7.667344071825997,0.33819725469458983,0.3625129759311676,0.0,0.0,0.0
3372,fog/s5,64,0.0,11.354598999023438,0.09095191955566406,0.048660714285714286,8.855017316584684,0.8270489627609448,0.0,5.9698991775512695,0.33988577127456665,0.08188775510204081,4.257045778936269,1.7206975159596423,0.0,12.628789901733398,0.0013812826946377754,0.06588010204081633,7.687594871131742,0.3368224956252023,0.3625129759311676,0.0,0.0,0.0
3373,fog/s5,64,0.0,11.407410621643066,0.061140015721321106,0.04846290650406504,8.865392899125572,0.8239355117567186,0.0,5.914072513580322,0.3422985076904297,0.08155487804878049,4.263781659971408,1.715094267958548,0.0,12.704571723937988,0.0009911666857078671,0.06561229674796748,7.7079890859805476,0.3354573276213832,0.37211284041404724,0.0,0.0,0.0
3374,fog/s5,64,0.015625,11.323389053344727,0.07213134318590164,0.04832995951417004,8.875344300559657,0.8208917701835574,0.015625,5.979684352874756,0.33728185296058655,0.08128795546558705,4.270728634436604,1.7095160800435765,0.015625,12.684874534606934,0.0009139158064499497,0.06540991902834008,7.728138419780654,0.33410290085290173,0.37211284041404724,0.015625,0.015625,0.015625
3375,fog/s5,64,0.0,11.23416519165039,0.10947719216346741,0.04813508064516129,8.884855675120507,0.8180231630141216,0.0,5.9826979637146,0.35551559925079346,0.0809601814516129,4.277631736570789,1.704056400685541,0.0,12.621798515319824,0.0016441314946860075,0.0651461693548387,7.747870920165893,0.3327623412990379,0.36858808994293213,0.0,0.0,0.0
3376,fog/s5,64,0.0,11.40869426727295,0.0707562044262886,0.04794176706827309,8.89499157308096,0.8150220908912789,0.0,5.858738899230957,0.3520566523075104,0.08063504016064257,4.2839815645332795,1.6986266828205692,0.0,12.61320972442627,0.0011139847338199615,0.06488453815261044,7.767410433436015,0.33143042018833424,0.36858808994293213,0.0,0.0,0.0
3377,fog/s5,64,0.0,11.549818992614746,0.10229393094778061,0.04775,8.905610882759094,0.8121711782515049,0.0,6.0737457275390625,0.3753013610839844,0.0803125,4.291140621185303,1.6933333815336227,0.0,12.97435188293457,0.004863744135946035,0.064625,7.788238199234009,0.3301241534841247,0.37586528062820435,0.0,0.0,0.0
3378,fog/s5,64,0.0,11.674057960510254,0.08357743918895721,0.0475597609561753,8.916640552391568,0.8092684143508573,0.0,6.166754245758057,0.3175600469112396,0.07999252988047809,4.298613185426628,1.6878522128697886,0.0,13.155776023864746,0.0011922012781724334,0.06436752988047809,7.809622812081143,0.32881366761876235,0.37586528062820435,0.0,0.0,0.0
3379,fog/s5,64,0.0,11.36154842376709,0.07913148403167725,0.047371031746031744,8.92634256775417,0.8063710455797495,0.0,6.0625386238098145,0.33823251724243164,0.0796750992063492,4.305612889547197,1.6824965791569815,0.0,12.968981742858887,0.0008272448321804404,0.06411210317460317,7.830096458631848,0.3275121341950061,0.38804447650909424,0.0,0.0,0.0
3380,fog/s5,64,0.0,11.858084678649902,0.0700460895895958,0.04718379446640316,8.937930481235972,0.8034606702596303,0.0,5.888881206512451,0.31414613127708435,0.07936017786561265,4.311870867084608,1.6770880793629899,0.0,13.14866828918457,0.0007549609872512519,0.06385869565217392,7.851118481677512,0.3262206038661217,0.38804447650909424,0.0,0.0,0.0
3381,fog/s5,64,0.0,11.34722900390625,0.0739738941192627,0.04699803149606299,8.947415908490578,0.8005886750779753,0.0,5.942953109741211,0.3073589503765106,0.07904773622047244,4.318292450717115,1.6716954449969015,0.0,12.880532264709473,0.0010450592963024974,0.06360728346456693,7.870919323342991,0.3249403851867129,0.391024112701416,0.0,0.0,0.0
3382,fog/s5,64,0.0,11.379108428955078,0.08820691704750061,0.04681372549019608,8.956951957590439,0.7977950211249146,0.0,6.1434736251831055,0.3218402862548828,0.07873774509803921,4.325450023950315,1.666401895354776,0.0,13.09644889831543,0.0009587671374902129,0.0633578431372549,7.891411596186021,0.3236698690375003,0.391024112701416,0.0,0.0,0.0
3383,fog/s5,64,0.0,11.524153709411621,0.07271915674209595,0.046630859375,8.966980089433491,0.7949626935296692,0.0,6.603382587432861,0.3488844037055969,0.07843017578125,4.334348198026419,1.6612553426530212,0.0,13.70654582977295,0.0014488231390714645,0.0631103515625,7.91412696428597,0.32241119307695953,0.4037855565547943,0.0,0.0,0.0
3384,fog/s5,64,0.0,11.286274909973145,0.07314231991767883,0.04644941634241245,8.976004582898627,0.7921540539436304,0.0,6.091487884521484,0.33596450090408325,0.078125,4.341185317429123,1.6560985689497179,0.0,13.112129211425781,0.0008951802155934274,0.0628647859922179,7.934352653963557,0.32116015800746006,0.4037855565547943,0.0,0.0,0.0
3385,fog/s5,64,0.0,11.695566177368164,0.07056622207164764,0.04626937984496124,8.9865455193113,0.789357201882111,0.0,6.44041633605957,0.3349860906600952,0.07782218992248062,4.3493218717649,1.6509779779485954,0.0,13.643158912658691,0.00136327906511724,0.06262112403100775,7.9564798100050105,0.31992063522086184,0.3976072371006012,0.0,0.0,0.0
3386,fog/s5,64,0.0,11.499743461608887,0.09113189578056335,0.04609073359073359,8.996248986269977,0.7866613512794023,0.015625,6.150027275085449,0.3855823278427124,0.07758204633204634,4.356274402279651,1.646092280457839,0.015625,13.215897560119629,0.01432559359818697,0.06243967181467181,7.976786442244835,0.31874073158525307,0.3976072371006012,0.015625,0.015625,0.015625
3387,fog/s5,64,0.0,11.340651512145996,0.06831154227256775,0.04591346153846154,9.005265919061808,0.7838984673986068,0.0,5.83392333984375,0.32157015800476074,0.07728365384615385,4.361957667424129,1.6409979646022503,0.0,12.820823669433594,0.0008886579307727516,0.06219951923076923,7.9954173546571,0.31751822360965887,0.3940616548061371,0.0,0.0,0.0
3388,fog/s5,64,0.0,11.76141357421875,0.06069936603307724,0.045737547892720304,9.015825871763559,0.7811275896155971,0.0,5.726008415222168,0.3157854676246643,0.0769875478927203,4.367183915499983,1.6359205220850948,0.0,12.991515159606934,0.0006355055375024676,0.06196120689655173,8.014559491840815,0.31630411357873106,0.3940616548061371,0.0,0.0,0.0
3389,fog/s5,64,0.0,11.253156661987305,0.17425954341888428,0.045562977099236644,9.024365302260595,0.7788112993629379,0.0,6.3195648193359375,0.3249537944793701,0.07669370229007634,4.374635751010808,1.630916832285073,0.0,13.339190483093262,0.003642934374511242,0.061724713740458015,8.034882510891398,0.31511075029932567,0.4118369221687317,0.0,0.0,0.0
3390,fog/s5,64,0.0,11.697463035583496,0.05827770009636879,0.04538973384030418,9.034529171969048,0.7760716278828369,0.0,5.5813822746276855,0.31910890340805054,0.07640209125475285,4.379224140834446,1.6259289694376318,0.0,13.02902889251709,0.000522566435392946,0.06149001901140684,8.053871660631419,0.3139145975089685,0.4118369221687317,0.0,0.0,0.0
3391,fog/s5,64,0.0,11.434678077697754,0.08879879862070084,0.04521780303030303,9.043620645096809,0.7734683217113894,0.0,6.17968225479126,0.299514502286911,0.07611268939393939,4.386044057932767,1.620904672213576,0.0,13.324432373046875,0.0006522226030938327,0.06125710227272727,8.073835905754205,0.31272799760402203,0.4085131287574768,0.0,0.0,0.0
3392,fog/s5,64,0.0,11.726229667663574,0.06660188734531403,0.04504716981132075,9.053743698012154,0.7708009012043476,0.0,6.261358261108398,0.27293652296066284,0.07582547169811321,4.393120715303241,1.6158179999522444,0.0,13.621336936950684,0.0007329244399443269,0.06102594339622641,8.094769871909664,0.31155065770528967,0.4085131287574768,0.0,0.0,0.0
3393,fog/s5,64,0.0,11.769070625305176,0.06174103543162346,0.04487781954887218,9.063951693979421,0.7681352626112171,0.0,6.203922748565674,0.28345662355422974,0.07554041353383459,4.399928241744077,1.6108091225973646,0.0,13.661487579345703,0.0004474923189263791,0.06079652255639098,8.115697382087994,0.31038109693316046,0.41597676277160645,0.0,0.0,0.0
3394,fog/s5,64,0.0,11.602105140686035,0.07230017334222794,0.044709737827715354,9.073457886663716,0.7655291386813706,0.0,6.140483856201172,0.34014615416526794,0.07525749063670412,4.406447176629684,1.6060500852624129,0.0,13.496338844299316,0.0008540245471522212,0.0605688202247191,8.135849597302268,0.30922181950849376,0.41597676277160645,0.0,0.0,0.0
3395,fog/s5,64,0.0,11.61254596710205,0.07755774259567261,0.044542910447761194,9.082932095919082,0.7629620812332897,0.0,5.890653133392334,0.2954625189304352,0.07497667910447761,4.411985258557904,1.6011598331492338,0.0,13.248014450073242,0.0006360046681948006,0.06034281716417911,8.15492483929022,0.3080703799008807,0.4137091636657715,0.0,0.0,0.0
3396,fog/s5,64,0.0,11.644452095031738,0.07471722364425659,0.04437732342007435,9.09245447509794,0.7604035501641855,0.0,6.070767879486084,0.34983789920806885,0.07469795539033457,4.418151736702618,1.5965080787479655,0.0,13.439884185791016,0.000716877169907093,0.06011849442379182,8.17457152831067,0.3069278018238139,0.4137091636657715,0.0,0.0,0.0
3397,fog/s5,64,0.0,11.808839797973633,0.06131795421242714,0.04421296296296296,9.10251516147896,0.757814344253253,0.0,6.417352676391602,0.26572248339653015,0.07442129629629629,4.425556184627392,1.591579243209627,0.0,13.815852165222168,0.0005663650808855891,0.059895833333333336,8.19546516029923,0.30579312983587714,0.4099535048007965,0.0,0.0,0.0
3398,fog/s5,64,0.0,11.704902648925781,0.05978316813707352,0.04404981549815498,9.112118067336699,0.7552385834557763,0.0,6.577589988708496,0.2661600112915039,0.07414667896678967,4.433497268775293,1.5866883973353902,0.0,13.895275115966797,0.00045995169784873724,0.05967481549815498,8.216497669360734,0.3046664391416409,0.4099535048007965,0.0,0.0,0.0
3399,fog/s5,64,0.0,11.187421798706055,0.08813537657260895,0.04388786764705882,9.119747860466733,0.7527859981363529,0.0,5.858516693115234,0.342619389295578,0.07387408088235294,4.438736310776542,1.5821146142175968,0.0,12.934500694274902,0.0020530123729258776,0.05945542279411765,8.233843268717036,0.3035538897785206,0.4141400158405304,0.0,0.0,0.0
3400,fog/s5,64,0.0,11.448098182678223,0.062081605195999146,0.043727106227106224,9.12827661622575,0.7502559454149598,0.0,5.5396647453308105,0.3283956050872803,0.07360347985347986,4.44276901566502,1.5775222368947752,0.0,12.841655731201172,0.0006756812799721956,0.05923763736263736,8.25072170264555,0.3024444457913464,0.4141400158405304,0.0,0.0,0.0
3401,fog/s5,64,0.015625,11.540994644165039,0.06883309781551361,0.04362454379562044,9.137082156473703,0.7477690007156916,0.015625,6.1372151374816895,0.26476627588272095,0.0733918795620438,4.448953125598657,1.5727311567450961,0.015625,13.408438682556152,0.00046256324276328087,0.05907846715328467,8.269545487243764,0.30134232213240997,0.41081157326698303,0.015625,0.015625,0.015625
3402,fog/s5,64,0.0,11.769436836242676,0.06894189864397049,0.04346590909090909,9.146654355309225,0.7453005385263399,0.0,6.354518413543701,0.2944103479385376,0.073125,4.455882453918457,1.568082717440345,0.0,13.75050163269043,0.0005729312542825937,0.05886363636363636,8.28947623686357,0.3002486152564895,0.41081157326698303,0.0,0.0,0.0
3403,fog/s5,64,0.0,11.781757354736328,0.07539644092321396,0.04330842391304348,9.156201829944832,0.7428733497669083,0.0,6.5618896484375,0.25703829526901245,0.07286005434782608,4.463512914768164,1.563332556490449,0.0,14.049882888793945,0.00041273926035501063,0.058650362318840576,8.31034727545752,0.2991622533869383,0.4221276342868805,0.0,0.0,0.0
3404,fog/s5,64,0.0,11.75456428527832,0.06122659146785736,0.04315207581227437,9.165582199819681,0.7404125311448901,0.0,6.320998668670654,0.3008022904396057,0.07259702166064982,4.470218639511494,1.5587746854938755,0.0,13.801268577575684,0.0006492184475064278,0.05843862815884476,8.330170096042785,0.29808458900087537,0.4221276342868805,0.0,0.0,0.0
3405,fog/s5,64,0.015625,11.432842254638672,0.0935293585062027,0.04305305755395684,9.173737811527664,0.7380856132577006,0.0,5.74865198135376,0.32444268465042114,0.07233588129496403,4.474817320597258,1.5543346423253739,0.0,13.278976440429688,0.010196812450885773,0.05822841726618705,8.34797155771324,0.29704902145932865,0.4414858818054199,0.0,0.0,0.0
3406,fog/s5,64,0.0,11.34037971496582,0.06207697093486786,0.04289874551971326,9.181503553117048,0.7356626432135327,0.0,5.837403297424316,0.27485135197639465,0.07207661290322581,4.479701141302731,1.5497486807112197,0.0,13.319212913513184,0.000559284002520144,0.058019713261648745,8.365789627088867,0.2959863342283007,0.4414858818054199,0.0,0.0,0.0
3407,fog/s5,64,0.0,11.779498100280762,0.06707820296287537,0.042745535714285715,9.190782105071204,0.7332748416412089,0.0,6.570749759674072,0.27564722299575806,0.07181919642857143,4.487169172082629,1.545198318362236,0.0,14.077178001403809,0.0004590554744936526,0.0578125,8.386187442711421,0.29493087966132275,0.42876937985420227,0.0,0.0,0.0
3408,fog/s5,64,0.0,11.690901756286621,0.08276920765638351,0.04259341637010676,9.199679328029266,0.7309598749722238,0.0,6.396474838256836,0.2733892798423767,0.07156361209964412,4.4939638541686575,1.540672307548998,0.0,13.898367881774902,0.001074942760169506,0.0576067615658363,8.40580374320631,0.2938851289961941,0.42876937985420227,0.0,0.0,0.0
3409,fog/s5,64,0.0,11.948365211486816,0.05781235545873642,0.04244237588652482,9.209426441091173,0.7285728270306866,0.0,6.024477481842041,0.2631060481071472,0.07130984042553191,4.49939120745828,1.5361419307424666,0.0,13.778043746948242,0.0003696384374052286,0.05740248226950355,8.42485423967348,0.2928442939232906,0.4288381338119507,0.0,0.0,0.0
3410,fog/s5,64,0.0,11.903456687927246,0.07782591879367828,0.042292402826855126,9.218945982599427,0.7262733679909799,0.0,6.295149803161621,0.26458317041397095,0.07105786219081273,4.505736644192214,1.5316487902466063,0.0,13.939619064331055,0.0015753075713291764,0.05719964664310954,8.444341041174036,0.29181507489024483,0.4288381338119507,0.0,0.0,0.0
3411,fog/s5,64,0.0,11.897871017456055,0.05768486112356186,0.04214348591549296,9.228378817229205,0.7239191831076439,0.0,6.229933738708496,0.2727084457874298,0.07080765845070422,4.511807760722201,1.5272159017097782,0.0,13.88880443572998,0.00045616342686116695,0.05699823943661972,8.463511686929515,0.29078916323016246,0.4252518117427826,0.0,0.0,0.0
3412,fog/s5,64,0.0,11.761839866638184,0.05915137380361557,0.04199561403508772,9.237268154244674,0.721586664478507,0.0,6.275138854980469,0.25958847999572754,0.0705592105263158,4.517994887368721,1.5227680861949922,0.0,13.768707275390625,0.0004003102076239884,0.05679824561403509,8.482126408292537,0.28977025497394304,0.4252518117427826,0.0,0.0,0.0
3413,fog/s5,64,0.0,11.688949584960938,0.06445654481649399,0.041848776223776224,9.245840466939486,0.719289006717451,0.0,6.41616678237915,0.27238017320632935,0.0703125,4.524631852036589,1.5183961004852415,0.0,13.822402954101562,0.0005296338349580765,0.05659965034965035,8.500798703907254,0.28875892413079973,0.42088574171066284,0.0,0.0,0.0
3414,fog/s5,64,0.015625,11.54721736907959,0.08061729371547699,0.04175740418118467,9.253859201790148,0.71706366973835,0.015625,6.095192909240723,0.25598934292793274,0.0701219512195122,4.530104190215001,1.5139974706679686,0.015625,13.460433006286621,0.0005322507349774241,0.05645688153310104,8.518079659664673,0.28775465000746936,0.42088574171066284,0.015625,0.015625,0.015625
3415,fog/s5,64,0.0,11.798415184020996,0.05520152300596237,0.04161241319444445,9.262694465617338,0.7147655372844182,0.0,6.065487384796143,0.2460080236196518,0.06987847222222222,4.535435381862852,1.5095947295323842,0.0,13.657979965209961,0.0004225326410960406,0.05626085069444445,8.535926535725594,0.28675696904439163,0.4237426519393921,0.0,0.0,0.0
3416,fog/s5,64,0.0,11.85665225982666,0.06259547173976898,0.04146842560553633,9.271670098123254,0.7125088934590041,0.0,6.264009952545166,0.2539672255516052,0.06963667820069204,4.541416608751026,1.5052499976846998,0.0,13.874567031860352,0.0004117425123695284,0.05606617647058824,8.55439934021049,0.2857661551117549,0.4237426519393921,0.0,0.0,0.0
3417,fog/s5,64,0.0,11.684974670410156,0.059930987656116486,0.04132543103448276,9.27999183802769,0.7102586248183045,0.0,6.492244243621826,0.2549353837966919,0.06939655172413793,4.548143600595409,1.5009385679816378,0.0,14.01030158996582,0.00042702676728367805,0.055872844827586206,8.573212796244128,0.28478222708298084,0.4316081404685974,0.0,0.0,0.0
3418,fog/s5,64,0.0,11.654417037963867,0.06544579565525055,0.041183419243986254,9.28815137479723,0.7080427731716961,0.0,6.489379405975342,0.24860915541648865,0.06915807560137457,4.554814514015958,1.4966350304814138,0.0,13.973871231079102,0.0004746712220367044,0.05568084192439863,8.59177175993772,0.2838052251728058,0.4316081404685974,0.0,0.0,0.0
3419,fog/s5,64,0.0,11.638419151306152,0.06834087520837784,0.0410423801369863,9.29620023704555,0.7058520132471642,0.0,6.456031322479248,0.2756797671318054,0.06892123287671233,4.561325530483298,1.4924536768398056,0.0,13.958094596862793,0.0009002471342682838,0.05549015410958904,8.610149577872393,0.28283637250829025,0.4309731423854828,0.0,0.0,0.0
3420,fog/s5,64,0.0,11.830854415893555,0.09232197701931,0.04090230375426621,9.304850933901687,0.703758054079151,0.0,6.324872970581055,0.33212050795555115,0.06868600682593856,4.567344463725952,1.488493495376037,0.0,13.925199508666992,0.035184673964977264,0.05530076791808874,8.628289680025276,0.2819911448682107,0.4309731423854828,0.0,0.0,0.0
3421,fog/s5,64,0.0,11.788025856018066,0.0653713271021843,0.040763180272108845,9.313297107106163,0.7015866706540592,0.0,6.65678596496582,0.23512545228004456,0.06845238095238096,4.574451407607721,1.4842303387668667,0.0,14.218571662902832,0.00037780473940074444,0.05511267006802721,8.647304244592886,0.2810332763643712,0.43215256929397583,0.0,0.0,0.0
3422,fog/s5,64,0.0,11.986443519592285,0.05717194452881813,0.040625,9.322358620368828,0.6994022139553296,0.0,6.754030227661133,0.24078500270843506,0.06822033898305084,4.581839810387563,1.4800152698310756,0.0,14.435624122619629,0.00033770943991839886,0.05492584745762712,8.666925667908233,0.28008176596801715,0.43215256929397583,0.0,0.0,0.0
