corruption,n_samples,r_l,r_s,r_l_ema,r_s_ema,large_acc_ema,small_acc_ema,large_ent_ema,small_ent_ema
frost/s5,128.0,0.413322389125824,0.17662249505519867,0.413322389125824,0.17662249505519867,0.5546875,0.4921875,3.779447078704834,5.668071746826172
frost/s5,256.0,0.39785221219062805,0.12782204151153564,0.41050962968306104,0.16774968531998719,0.5433238636363636,0.47940340909090906,3.7806669148531826,5.719015988436612
frost/s5,384.0,0.4196496307849884,0.12528884410858154,0.41217144806522965,0.16002953237245887,0.5340263429752066,0.4675232438016529,3.748326849346318,5.769900077630665
frost/s5,512.0,0.4414305090904236,0.16140884160995483,0.4174912773425376,0.1602803158701854,0.5278397351615326,0.45638265401953415,3.7047638606523585,5.770606274536728
frost/s5,640.0,0.4632151424884796,0.18040186166763306,0.4258047073690725,0.1639387787424486,0.5313006924048903,0.45579035328870976,3.651704201223778,5.743048685625043
frost/s5,768.0,0.44514381885528564,0.14336323738098145,0.42932090945747486,0.16019777122218185,0.5312914756040011,0.44962392541803525,3.6233474957311644,5.760123960945969
frost/s5,896.0,0.4819774329662323,0.17329071462154388,0.4388948228227034,0.1625783063857022,0.5241816618578191,0.44315821170566516,3.5598729751894007,5.7387330039853115
frost/s5,1024.0,0.4757704734802246,0.20338928699493408,0.44559948657861637,0.16999848467828982,0.5226259051563975,0.45775444594099873,3.4961493477812513,5.688815835214278
frost/s5,1152.0,0.4523531496524811,0.17703749239444733,0.44682742531931907,0.17127830426304574,0.5156711951279616,0.4512309103153626,3.470594032156828,5.666336560598792
frost/s5,1280.0,0.5140557885169983,0.23912560939788818,0.4590507640825334,0.18361417792392618,0.5114014323774231,0.4657798357125694,3.4026640519892863,5.58837472120614
frost/s5,1408.0,0.5378633737564087,0.21492531895637512,0.47338032947778347,0.1893071126570987,0.5192716264906189,0.47768350194664766,3.313428336820469,5.550668933605804
frost/s5,1536.0,0.5183900594711304,0.20428679883480072,0.4815639167493011,0.19203069196213543,0.5171881489468699,0.4661160470472572,3.245038109292875,5.535271388792711
frost/s5,1664.0,0.5324437618255615,0.22847789525985718,0.4908147976722575,0.1986574561980848,0.516903940047439,0.46801540212957404,3.1776933431112955,5.483568242330755
frost/s5,1792.0,0.5346464514732361,0.2108995020389557,0.4987841892724354,0.2008832827146068,0.5237736782206319,0.4681489653787424,3.11111760352017,5.4628134189459985
frost/s5,1920.0,0.5467658042907715,0.2480638325214386,0.5075081192757692,0.2094615644976671,0.5251330094532443,0.47678097167351646,3.0453531759486534,5.396336242698537
frost/s5,2048.0,0.5295237898826599,0.25076988339424133,0.511510968477022,0.21697216793340784,0.5163020077344725,0.48100261318742255,2.9945701483303253,5.343538721970189
frost/s5,2176.0,0.5385444760322571,0.23151648044586182,0.516426151668883,0.21961658839021764,0.5005539154191139,0.47309304715334566,2.9531078764048986,5.326254595874224
frost/s5,2304.0,0.5171564817428589,0.2031470388174057,0.5165589389550603,0.21662212483152454,0.49761229443382043,0.4723034022163737,2.942774547358624,5.333584061718914
frost/s5,2432.0,0.5869884490966797,0.2825187146663666,0.5293643044353548,0.22860332298331398,0.4937850590822167,0.4716573290861239,2.865971901108139,5.252036716279874
frost/s5,2560.0,0.5672788619995117,0.26721978187561035,0.5362578603561106,0.23562449732736784,0.5048582301581773,0.4839128147068286,2.825713562496125,5.210097474730142
frost/s5,2688.0,0.584417462348938,0.26063913106918335,0.5450141516275336,0.24017261255315248,0.495452188311236,0.47689457566922333,2.772056650731471,5.178383612803
