corruption,n_samples,r_l,r_s,r_l_ema,r_s_ema,large_acc_ema,small_acc_ema,large_ent_ema,small_ent_ema
defocus_blur/s5,128.0,0.40075552463531494,0.0656861662864685,0.40075552463531494,0.0656861662864685,0.2734375,0.1640625,3.5729336738586426,6.332189559936523
defocus_blur/s5,256.0,0.36382001638412476,0.06635168194770813,0.3940399776805531,0.06580716913396661,0.2776988636363636,0.16122159090909088,3.6251382394270464,6.330685008655895
defocus_blur/s5,384.0,0.39282387495040894,0.06603431701660156,0.3938188680932541,0.06584846874899115,0.2882877066115702,0.15605630165289253,3.6314810051405724,6.329756673702523
defocus_blur/s5,512.0,0.4047377407550812,0.06119461730122566,0.3958041176681317,0.06500231394030652,0.29411039631855745,0.15183015589782115,3.6230085926070235,6.333562452572793
defocus_blur/s5,640.0,0.42681944370269775,0.0733654722571373,0.4014432678562346,0.06652288817973029,0.30455623335154697,0.14979285482549,3.5924585274794767,6.321139269778574
defocus_blur/s5,768.0,0.38531094789505005,0.0738847553730011,0.39851011877238285,0.06786140948759771,0.30458010001490204,0.14528506303903727,3.593862458679275,6.303138072146159
defocus_blur/s5,896.0,0.4300419092178345,0.05964145436882973,0.40424317158064677,0.06636687219327625,0.2974973545576471,0.14585823339557594,3.558114163940491,6.312303609349387
defocus_blur/s5,1024.0,0.4777691066265106,0.07822923362255096,0.41761152340716745,0.06852366518041711,0.31158874463807484,0.15769082732365303,3.474656283475059,6.290597449674977
defocus_blur/s5,1152.0,0.40905970335006714,0.08468005061149597,0.4160566470331492,0.07146118980424963,0.31317488197660664,0.15742885871935247,3.4702225324379565,6.269435327921217
defocus_blur/s5,1280.0,0.43185052275657654,0.08309486508369446,0.41892826080104506,0.07357640349142142,0.31305217616267816,0.15863497531583381,3.44598592927785,6.25465391035018
defocus_blur/s5,1408.0,0.4700049161911011,0.081388920545578,0.4282149254174189,0.07499686113763171,0.31153132595128213,0.1653036161675004,3.3868447456365116,6.238523553353583
defocus_blur/s5,1536.0,0.49924954771995544,0.07713931798934937,0.4411303112906073,0.07538639874703491,0.313127903051049,0.16223704959159121,3.3142175712589745,6.236828427863691
defocus_blur/s5,1664.0,0.5072001814842224,0.07960140705108643,0.4531430149621737,0.07615276389322609,0.3243773752235855,0.15688713148402916,3.239099202243116,6.227364058943694
defocus_blur/s5,1792.0,0.5024477243423462,0.07583992183208466,0.46210750757675045,0.0760958835184731,0.32505876154657,0.15108947121420568,3.1816477052360446,6.224258289271136
defocus_blur/s5,1920.0,0.4709254503250122,0.10235527157783508,0.46371076989461624,0.08087031771108437,0.32419580490173905,0.15202774917525919,3.1667293043561684,6.184646930640561
defocus_blur/s5,2048.0,0.484252393245697,0.09721530973911285,0.46744561050390365,0.08384213444345318,0.3234897494650592,0.1570567947797575,3.1224102647435585,6.160109525116158
defocus_blur/s5,2176.0,0.5166506171226501,0.0949966087937355,0.4763919753436757,0.08587022068895905,0.32007115865323027,0.1611714684561652,3.0680474534358693,6.145744588043368
defocus_blur/s5,2304.0,0.4880705773830414,0.10071936994791031,0.4785153575326513,0.08857006600876838,0.32153549344355203,0.1602766560095897,3.0342550137958293,6.120706947878878
defocus_blur/s5,2432.0,0.5147145390510559,0.09987285733222961,0.4850970268996339,0.09062511897667042,0.3198926764538153,0.15954453673511884,2.9926433882378474,6.102632581295653
defocus_blur/s5,2560.0,0.5251767635345459,0.0961579978466034,0.4923842517423452,0.09163109695302185,0.3341735534622125,0.16320689369236996,2.971163082225453,6.095279654943469
defocus_blur/s5,2688.0,0.5173362493515015,0.09257888793945312,0.49692097858037354,0.09180342258691844,0.33733518010544655,0.1562601857483027,2.929653748682952,6.0909340282057
defocus_blur/s5,2816.0,0.4966426491737366,0.08498732000589371,0.49687037323371225,0.0905641312085503,0.34418332917718353,0.15057651561224766,2.9196487324984095,6.094126194697153
defocus_blur/s5,2944.0,0.5394316911697388,0.09902490675449371,0.5046087946766261,0.09210245403508546,0.3341613602358774,0.14592624004638444,2.864094673846355,6.0800093060039915
defocus_blur/s5,3072.0,0.5453025102615356,0.09506084024906158,0.5120076520557005,0.09264034243762656,0.3330638401929906,0.1549055600379509,2.81331122402781,6.070340810469885
defocus_blur/s5,3200.0,0.5189318060874939,0.11560457944869995,0.5132665891523902,0.09681565825782172,0.33216586924881053,0.15941136730377797,2.794175206133727,6.035293160448372
defocus_blur/s5,3328.0,0.5304303169250488,0.09775660932064056,0.5163872669292372,0.09698674026924332,0.3300107112035722,0.16593884597581834,2.78109823994393,6.032666037220765
defocus_blur/s5,3456.0,0.5366164445877075,0.10159821063280106,0.5200652992307773,0.09782518942625382,0.3254064909847409,0.1570749648893059,2.760319953608688,6.015540851575956
defocus_blur/s5,3584.0,0.49490174651145935,0.10376018285751343,0.5154901078272649,0.09890427914102828,0.32448031080569706,0.15976588036397754,2.7723156583158883,6.00302504416717
defocus_blur/s5,3712.0,0.47692614793777466,0.1056344285607338,0.5084784787564485,0.10012794267188382,0.3251429815682976,0.15770617484325433,2.803515648721189,5.991064756429299
defocus_blur/s5,3840.0,0.5307195782661438,0.11407066881656647,0.5125223150309385,0.10266298378909884,0.3384692576467889,0.16170277941720806,2.7707635726808393,5.972407467784749
defocus_blur/s5,3968.0,0.5533164143562317,0.13359493017196655,0.5199394239991736,0.10828697404052934,0.3507930289837364,0.1578704558868066,2.719757223639614,5.926213975079167
defocus_blur/s5,4096.0,0.5137510299682617,0.1048380583524704,0.5188142614480986,0.10765989846088225,0.3353079328048752,0.16183719118011447,2.724075651586375,5.929743654614667
defocus_blur/s5,4224.0,0.5650511980056763,0.1121537834405899,0.5272209771858399,0.10847696845719274,0.3496269450221706,0.16366224732918455,2.6735024152183975,5.920823959127865
defocus_blur/s5,4352.0,0.5661377906799316,0.11222190409898758,0.5342967614574929,0.10915786584660997,0.35139931865450325,0.16515547508751463,2.6399685874297765,5.909258940774583
defocus_blur/s5,4480.0,0.5642495155334473,0.12689946591854095,0.5397427167440301,0.11238361131423377,0.3457471698082299,0.16921811598069378,2.59757218047011,5.880453970452641
defocus_blur/s5,4608.0,0.5138416290283203,0.11573412269353867,0.5350334280684464,0.11299279520138011,0.3354408662067335,0.16117845852965854,2.6245511766240925,5.870493119213116
defocus_blur/s5,4736.0,0.5250494480133057,0.119777612388134,0.5332181589675118,0.11422639832624445,0.34263343598732743,0.16454373879699336,2.619218208245196,5.8642224170293025
defocus_blur/s5,4864.0,0.5535955429077148,0.13968491554260254,0.5369231378657305,0.11885521963830956,0.355620538535086,0.1786607862884491,2.6074617704357,5.824163173886235
defocus_blur/s5,4992.0,0.5974164009094238,0.13029906153678894,0.5479219129645838,0.1209359181653058,0.37050771334688853,0.17600655241782198,2.546445369769656,5.80506806096063
defocus_blur/s5,5120.0,0.6279213428497314,0.14275340735912323,0.5624672638527924,0.12490273438236352,0.3770063109201815,0.1738349065236725,2.4640274915230735,5.767571486023008
defocus_blur/s5,5248.0,0.5661295652389526,0.13767272233963013,0.5631331368320943,0.12722455037459382,0.37238016348014846,0.16637628715573202,2.461155485548686,5.74743559982582
defocus_blur/s5,5376.0,0.6246209144592285,0.15769213438034058,0.5743127327643005,0.13276411110291142,0.38422013375648506,0.16879650767287163,2.3960027841856077,5.696748411326549
defocus_blur/s5,5504.0,0.6189197301864624,0.15799455344676971,0.5824230959319663,0.1373514642563402,0.3882255639825786,0.17219714264144043,2.3516649019823825,5.656051285431283
defocus_blur/s5,5632.0,0.5420699119567871,0.13745459914207458,0.5750861533910245,0.13737021605374644,0.3815595523493825,0.16929766216117853,2.3816555531544865,5.654648407507075
defocus_blur/s5,5760.0,0.5663964152336121,0.15320229530334473,0.5735062009987677,0.14024877591730978,0.3746850882858584,0.16692535995005514,2.369044969709628,5.6309172436932
defocus_blur/s5,5888.0,0.6079070568084717,0.1811244785785675,0.5797609020550775,0.14768072185572026,0.37616279950661136,0.16924574905004508,2.328999370525029,5.569768222245785
defocus_blur/s5,6016.0,0.5615118741989136,0.13480941951274872,0.5764428969903204,0.14534048506608907,0.3773718359599547,0.15978061285912779,2.3325473261338034,5.568687573405731
defocus_blur/s5,6144.0,0.6271418929100037,0.17738588154315948,0.5856608962484445,0.15116692078919278,0.3897246839672357,0.17050231961201362,2.2602948540282433,5.514366780085424
defocus_blur/s5,6272.0,0.5778940916061401,0.15805065631866455,0.5842487499498437,0.15241850906727855,0.39130883233682917,0.16080871604619296,2.268500278795214,5.495013145720193
defocus_blur/s5,6400.0,0.5731293559074402,0.1521162986755371,0.5822270419421339,0.15236356172332555,0.37840040827558746,0.1571389494923397,2.278465577475958,5.48729412239944
defocus_blur/s5,6528.0,0.621882438659668,0.16958966851234436,0.5894371140725947,0.15549558113951079,0.37494124313457156,0.16692050413009613,2.2538361889498337,5.472921050262627
defocus_blur/s5,6656.0,0.5953652858734131,0.19158920645713806,0.5905149634909252,0.16205805846998844,0.38063374438283126,0.16782132156098772,2.231823818985189,5.419262363156549
defocus_blur/s5,6784.0,0.5825544595718384,0.18537503480911255,0.5890675991420004,0.16629750871346555,0.37392760904049827,0.17139926309535358,2.224301991492698,5.379293534138695
defocus_blur/s5,6912.0,0.6303562521934509,0.21220988035202026,0.5965746269695368,0.1746452126477482,0.37696349830586223,0.165803942532562,2.174816319316779,5.3148691759696565
defocus_blur/s5,7040.0,0.6105887293815613,0.19134747982025146,0.5991226455899048,0.17768198849729425,0.3879701349775236,0.174010043890278,2.1621842619805074,5.273592198940106
defocus_blur/s5,7168.0,0.5775222778320312,0.16875380277633667,0.5951953059975641,0.17605868200257468,0.3785096558907011,0.17078094500113652,2.1752761253195896,5.286200863436125
defocus_blur/s5,7296.0,0.6355843544006348,0.20128659904003143,0.6025387693435769,0.18064557600938497,0.38071244572875546,0.17666168227365714,2.140457374004713,5.258895458672747
