corruption,n_samples,r_l,r_s,r_l_ema,r_s_ema,large_acc_ema,small_acc_ema,large_ent_ema,small_ent_ema
jpeg_compression/s5,128.0,0.5846397876739502,0.1379166543483734,0.5846397876739502,0.1379166543483734,0.5078125,0.4140625,2.511899471282959,5.897665500640869
jpeg_compression/s5,256.0,0.5319727063179016,0.11906319111585617,0.5750639547001232,0.13448875194246118,0.5021306818181818,0.4211647727272727,2.556221311742609,5.9205640012567695
jpeg_compression/s5,384.0,0.5698775053024292,0.13556870818138123,0.5741209639005425,0.13468510762226482,0.5003228305785123,0.42271435950413216,2.549178891930698,5.919399769838191
jpeg_compression/s5,512.0,0.5858927369117737,0.15199261903762817,0.5762612862662209,0.1378319278796036,0.5116277704733282,0.4197208395942899,2.5386784511970273,5.896314690114858
jpeg_compression/s5,640.0,0.6023983955383301,0.1234637200832367,0.5810134879520589,0.13521952646208235,0.5208772667509048,0.4215329596680554,2.5136222111772506,5.918292709048608
jpeg_compression/s5,768.0,0.5869438648223877,0.12584398686885834,0.5820917382921187,0.13351488289967797,0.5213427637052858,0.41307242154659074,2.4951149605288565,5.926399860481798
jpeg_compression/s5,896.0,0.5607197284698486,0.1290561407804489,0.5782059183244332,0.1327042025143636,0.5174622612134155,0.4047297085381197,2.5066515301499415,5.929518521130394
jpeg_compression/s5,1024.0,0.6078641414642334,0.17619004845619202,0.5835983225316695,0.1406107199583324,0.5355941228109763,0.406426579713007,2.4585343026166866,5.870586335903116
jpeg_compression/s5,1152.0,0.6083293557167053,0.15399357676506042,0.5880948740198578,0.14304396665046476,0.5333838277544352,0.4078149288560966,2.432503144013262,5.85460233166465
jpeg_compression/s5,1280.0,0.6259213089942932,0.18872447311878204,0.5949724076515733,0.15134951328106788,0.5358367681627196,0.4203144872458972,2.3926186345387936,5.799905729358702
jpeg_compression/s5,1408.0,0.608393669128418,0.16428011655807495,0.5974126370109996,0.1537005320587055,0.5378437194058615,0.41775730774664316,2.3650639530503836,5.778883634967134
jpeg_compression/s5,1536.0,0.6073912978172302,0.20503756403923035,0.5992269389757687,0.16303453787334637,0.5394857704229776,0.42134688815634436,2.3468915502985026,5.720436545092294
jpeg_compression/s5,1664.0,0.6102215051651001,0.19994989037513733,0.6012259510101926,0.1697464201463993,0.5351474485278908,0.4313860903097363,2.3305577701405804,5.6744450860769335
