corruption,n_samples,r_l,r_s,r_l_ema,r_s_ema,large_acc_ema,small_acc_ema,large_ent_ema,small_ent_ema
glass_blur/s5,128.0,0.3767487108707428,0.060889437794685364,0.3767487108707428,0.060889437794685364,0.171875,0.140625,3.6904103755950928,6.398103713989258
glass_blur/s5,256.0,0.3700346350669861,0.06566540151834488,0.3755279698155143,0.061757794835350724,0.17897727272727273,0.1377840909090909,3.700598868456754,6.390598990700461
glass_blur/s5,384.0,0.3601151704788208,0.0777069479227066,0.37272564266338815,0.0646576408512336,0.18052685950413222,0.14256198347107438,3.7063700009968654,6.36861545783429
glass_blur/s5,512.0,0.34540408849716187,0.06728213280439377,0.3677580873604379,0.06513482120635362,0.18889697595792634,0.14505071374906087,3.7252352603121324,6.361219224134482
glass_blur/s5,640.0,0.39107733964920044,0.06990619003772736,0.3719979514129401,0.06600234281205794,0.19716570760193974,0.14708694761286797,3.68753642124293,6.349116436567683
glass_blur/s5,768.0,0.3580554127693176,0.07659725844860077,0.3694629443868269,0.06792869110961118,0.19114694258340525,0.1402302298650738,3.6788525333379427,6.3328415306536545
glass_blur/s5,896.0,0.3734641671180725,0.06540049612522125,0.37019043942887153,0.06746901929426755,0.19758613484096793,0.134620188071424,3.6749292084066476,6.333448910073382
glass_blur/s5,1024.0,0.42812585830688477,0.07970067858695984,0.3807241519521467,0.06969295734748432,0.22132047396079194,0.14707560842207418,3.5809822192372303,6.306355972200042
glass_blur/s5,1152.0,0.4175601005554199,0.07561260461807251,0.3874215971527418,0.07076925685122762,0.21517129687701156,0.1515845887089698,3.5306178096138416,6.296640454998942
glass_blur/s5,1280.0,0.3996850252151489,0.0784345492720604,0.3896513113459067,0.07216294638228812,0.21582197017210034,0.16805784530733892,3.510951250510024,6.286495690403741
glass_blur/s5,1408.0,0.4168052673339844,0.08156625181436539,0.3945883942528299,0.07387263827902944,0.21635433923171843,0.16449050979691363,3.4801340940729655,6.27024811359294
glass_blur/s5,1536.0,0.44432899355888367,0.08746713399887085,0.40363213958120325,0.07634436477354606,0.21536945937140597,0.16583314437929295,3.4192079015592993,6.253719084794259
glass_blur/s5,1664.0,0.46845942735671997,0.0930495411157608,0.4154189191767517,0.07938166956303964,0.21882501221296852,0.1655112090376033,3.339431944870428,6.229547300123303
glass_blur/s5,1792.0,0.4355356991291046,0.09039810299873352,0.419076515531725,0.08138465746043852,0.22591364635606515,0.1595659892125845,3.3154150979492956,6.210688513666225
glass_blur/s5,1920.0,0.43379074335098267,0.09570649266242981,0.4217518296806809,0.08398862749716421,0.2331338924731442,0.1660653548102964,3.2846578524958456,6.188668707947704
glass_blur/s5,2048.0,0.4645612835884094,0.0954984575510025,0.42953536675481335,0.08608132387058935,0.23904136656893615,0.16996256302660614,3.226721289465484,6.167118446345307
glass_blur/s5,2176.0,0.4719238579273224,0.10159534960985184,0.43724236514981496,0.08890205582318253,0.2367724817382205,0.171730733385405,3.164592615075808,6.149322815631067
glass_blur/s5,2304.0,0.45982956886291504,0.09574668109416962,0.4413491294612877,0.09014653314518017,0.23775703051308947,0.17175696367896773,3.135502537251522,6.13689274237446
glass_blur/s5,2432.0,0.4626399874687195,0.09612211585044861,0.445220194553548,0.09123300272795626,0.23572166132889139,0.17035797028279176,3.0804454956496383,6.123555009846459
glass_blur/s5,2560.0,0.48155200481414795,0.0980067327618599,0.4518259782372934,0.09246459000684783,0.24826090472363838,0.17205424841319322,3.0536649829185514,6.115356736793764
glass_blur/s5,2688.0,0.473393052816391,0.09276963025331497,0.45574726452440206,0.09252005186984184,0.24573619477388592,0.17344211233806717,3.0180875880639535,6.111242879586854
glass_blur/s5,2816.0,0.48850584030151367,0.10007791221141815,0.46170336921114963,0.09389420829558298,0.2550341593604521,0.17031627373114586,2.9792418823828033,6.094092067662237
glass_blur/s5,2944.0,0.44931283593177795,0.10117724537849426,0.45945054497853655,0.0952183968561123,0.25269840311309716,0.17344058759821024,2.9986993464168954,6.078753484853309
glass_blur/s5,3072.0,0.46778085827827454,0.11150436103343964,0.4609651473966707,0.09817948125199,0.2522077843652613,0.171735480762172,2.9788761566175963,6.056265842021759
glass_blur/s5,3200.0,0.4909173250198364,0.09917831420898438,0.4664109978736099,0.09836108724417078,0.25322682357157744,0.1674994842599589,2.941861534397218,6.05300175962225
glass_blur/s5,3328.0,0.4663100242614746,0.10261204093694687,0.4663926390350398,0.0991339879155846,0.2569014920131088,0.16971548712178453,2.9380636304186796,6.042319588910791
glass_blur/s5,3456.0,0.46426698565483093,0.100547194480896,0.4660061566022745,0.09939093456382303,0.2570671298289072,0.16442630764509641,2.942365610293395,6.034119324021383
