corruption,n_samples,r_l,r_s,r_l_ema,r_s_ema,large_acc_ema,small_acc_ema,large_ent_ema,small_ent_ema
gaussian_noise/s5,128.0,0.3269267678260803,0.042864710092544556,0.3269267678260803,0.042864710092544556,0.3671875,0.140625,4.271809101104736,6.586432456970215
gaussian_noise/s5,256.0,0.30763253569602966,0.037579771131277084,0.3234187256206165,0.04190381209958684,0.3600852272727273,0.13920454545454544,4.280899871479381,6.591925621032715
gaussian_noise/s5,384.0,0.3417065441608429,0.04989156872034073,0.3267437835370213,0.04335613148517845,0.3585356404958677,0.1465650826446281,4.244623684686077,6.578768123279918
gaussian_noise/s5,512.0,0.3711741268634796,0.06030707061290741,0.3348220277781956,0.046438120417492804,0.36437006949661904,0.15684870398196843,4.186955167869264,6.555767516459314
gaussian_noise/s5,640.0,0.37719425559043884,0.04561460018157959,0.3425260691986034,0.046288389465508575,0.3719846023154155,0.1624216668943378,4.131878360309005,6.554779860240726
gaussian_noise/s5,768.0,0.34015005826950073,0.04236665740609169,0.3420940672114938,0.04557534727288732,0.3611692200762491,0.16556090927718548,4.110977550147176,6.556854041757237
gaussian_noise/s5,896.0,0.36268654465675354,0.04590791463851929,0.34583815401972284,0.04563581406663858,0.3580020891532947,0.16386801668133355,4.067656999120549,6.556607597802485
gaussian_noise/s5,1024.0,0.4142707288265228,0.0550151988863945,0.3582804403482319,0.047341156761139654,0.3568312547617865,0.16106246819381834,3.9705160790866905,6.541319614432946
gaussian_noise/s5,1152.0,0.40234339237213135,0.05231240391731262,0.36629188617075903,0.04824501988044382,0.35729375389600715,0.16586929215857862,3.9133506092851507,6.537872730967154
gaussian_noise/s5,1280.0,0.4426068961620331,0.05718430131673813,0.3801673425328088,0.049870343777951874,0.3633539804603695,0.1740635117661098,3.8101023115969634,6.528999149211495
gaussian_noise/s5,1408.0,0.43403559923171997,0.04461267590522766,0.3899615710235199,0.04891440416472929,0.3697328021948477,0.173665600535908,3.741340686916514,6.534720794240114
gaussian_noise/s5,1536.0,0.45780107378959656,0.06153099611401558,0.40229602607189746,0.05120832997369043,0.3792132017957845,0.18328321862028835,3.6451350532113453,6.520421680439177
gaussian_noise/s5,1664.0,0.4581429064273834,0.05239062383770943,0.41245000431834944,0.05142329249442115,0.3869698923783691,0.17410672432569044,3.5696530083747566,6.515694631740718
gaussian_noise/s5,1792.0,0.48603805899620056,0.06632933765649796,0.42582965062341327,0.054133482523889664,0.37485036649139286,0.16659868353920124,3.4608628755210633,6.493174910766376
gaussian_noise/s5,1920.0,0.5085697174072266,0.0733252763748169,0.4408732991295611,0.05762289958769461,0.3791389362202305,0.17466028653207374,3.3593930552275717,6.467409339998928
gaussian_noise/s5,2048.0,0.4688112437725067,0.06474907696247101,0.4459529254282784,0.058918568201290315,0.38122731145291583,0.1855175071626058,3.3234949017008657,6.454772857743041
gaussian_noise/s5,2176.0,0.516764760017395,0.08798565715551376,0.4588278044444814,0.06420349346569458,0.38009507300693113,0.18587796040576837,3.227795419728798,6.417560415851151
gaussian_noise/s5,2304.0,0.4778362512588501,0.061248719692230225,0.4622838856834575,0.06366626187051924,0.3734868779147618,0.1904342403319923,3.202637610898269,6.420725430185476
gaussian_noise/s5,2432.0,0.5138641595840454,0.08012957870960236,0.47166211730174623,0.06665959220489798,0.3780233546575324,0.18705983299890278,3.1286781848012204,6.395863645565682
gaussian_noise/s5,2560.0,0.5087946653366089,0.07221239060163498,0.47841348967172126,0.06766919191339561,0.3774736538107083,0.18998077245364772,3.087264208945805,6.383079360798413
gaussian_noise/s5,2688.0,0.5264564156532288,0.07220159471035004,0.4871485671229044,0.0684932651492055,0.37986480766330677,0.1824274501893481,3.029530386182265,6.377963188731194
gaussian_noise/s5,2816.0,0.4892565608024597,0.06869930028915405,0.48753183870100536,0.0685307260837416,0.37045756990634193,0.17340655015492115,3.0156104944396533,6.373676920568553
