corruption,n_refreshes,r_l,r_s,a_l,a_s,x_l,x_s,w_l,w_s,acc_l,acc_s,duo_acc,n
brightness/s5,1,0.6412286758422852,0.45837876200675964,0.6412286758422852,0.45837876200675964,0.29035046820836025,-0.08343555031598432,0.5093435645103455,0.49065643548965454,0.65625,0.671875,0.703125,128
brightness/s5,2,0.6276370286941528,0.37148112058639526,0.6276370286941528,0.37148112058639526,0.4062216899599813,-0.30465178664520753,0.5177643895149231,0.4822356104850769,0.65625,0.625,0.703125,128
brightness/s5,3,0.6954902410507202,0.4810732901096344,0.6954902410507202,0.4810732901096344,0.6160677669675686,-0.19019740848324346,0.5201457142829895,0.4798542857170105,0.7421875,0.7421875,0.8046875,128
brightness/s5,4,0.6732807159423828,0.4679226875305176,0.6732807159423828,0.4679226875305176,0.6695643886649623,-0.15934156338522415,0.5207107663154602,0.4792892336845398,0.71875,0.6953125,0.78125,128
brightness/s5,5,0.6838414072990417,0.43641889095306396,0.6838414072990417,0.43641889095306396,0.7205232277021776,-0.2075251416481849,0.523184597492218,0.476815402507782,0.6953125,0.6953125,0.75,128
brightness/s5,6,0.6847144365310669,0.5281410217285156,0.6847144365310669,0.5281410217285156,0.7480231596085365,-0.04742098654553627,0.5198756456375122,0.4801243543624878,0.6640625,0.7265625,0.734375,128
brightness/s5,7,0.7037123441696167,0.477814644575119,0.7037123441696167,0.477814644575119,0.8065310187871236,-0.0681103569939113,0.5218521356582642,0.47814786434173584,0.75,0.7734375,0.796875,128
brightness/s5,8,0.6666195392608643,0.4569815397262573,0.6666195392608643,0.4569815397262573,0.7497330667578739,-0.1203053387823077,0.5217372179031372,0.4782627820968628,0.7109375,0.71875,0.7421875,128
brightness/s5,9,0.6588950157165527,0.4591682255268097,0.6588950157165527,0.4591682255268097,0.7040534891985738,-0.1419984845141858,0.5211386680603027,0.47886133193969727,0.6875,0.6796875,0.734375,128
brightness/s5,10,0.6693167090415955,0.464638888835907,0.6693167090415955,0.464638888835907,0.7045748757577772,-0.1418397285571108,0.5211477875709534,0.47885221242904663,0.6171875,0.703125,0.6953125,128
brightness/s5,11,0.673600435256958,0.4564031958580017,0.673600435256958,0.4564031958580017,0.7145448476348887,-0.15833545573672708,0.5218081474304199,0.4781918525695801,0.75,0.7578125,0.8125,128
brightness/s5,12,0.6702158451080322,0.4197274446487427,0.6702158451080322,0.4197274446487427,0.7118531503208395,-0.24111390630300708,0.5238061547279358,0.4761938452720642,0.640625,0.6796875,0.7265625,128
brightness/s5,13,0.6770965456962585,0.493201345205307,0.6770965456962585,0.493201345205307,0.7261568228631298,-0.13415510082167498,0.5214945673942566,0.4785054326057434,0.71875,0.671875,0.7578125,128
brightness/s5,14,0.6876604557037354,0.46586400270462036,0.6876604557037354,0.46586400270462036,0.7576805681137347,-0.13545591604895063,0.5223135948181152,0.47768640518188477,0.6953125,0.6953125,0.71875,128
brightness/s5,15,0.6848654747009277,0.4770137667655945,0.6848654747009277,0.4770137667655945,0.7669516938452325,-0.11373285273209702,0.5220028758049011,0.4779971241950989,0.6875,0.703125,0.71875,128
brightness/s5,16,0.6773837208747864,0.48717227578163147,0.6773837208747864,0.48717227578163147,0.7543629877427774,-0.08252750584955837,0.5209100842475891,0.4790899157524109,0.7265625,0.7109375,0.8046875,128
brightness/s5,17,0.715029239654541,0.4542517066001892,0.715029239654541,0.4542517066001892,0.8371499222480274,-0.13301695498493754,0.524235188961029,0.47576481103897095,0.7265625,0.7109375,0.734375,128
brightness/s5,18,0.7153333425521851,0.5289453864097595,0.7153333425521851,0.5289453864097595,0.8792898484611589,-0.008552903736275742,0.522181510925293,0.47781848907470703,0.6640625,0.734375,0.7734375,128
brightness/s5,19,0.7275208830833435,0.5321609973907471,0.7275208830833435,0.5321609973907471,0.9306852881827887,0.06013447064203492,0.5217500329017639,0.4782499670982361,0.78125,0.71875,0.796875,128
brightness/s5,20,0.6867221593856812,0.5358198881149292,0.6867221593856812,0.5358198881149292,0.8577623030918036,0.10182994826643511,0.518889307975769,0.48111069202423096,0.7109375,0.7265625,0.7578125,128
brightness/s5,21,0.7124480605125427,0.5006245374679565,0.7124480605125427,0.5006245374679565,0.8825329060219371,0.05216404971872855,0.5207473039627075,0.4792526960372925,0.703125,0.7109375,0.7578125,128
brightness/s5,22,0.6977323293685913,0.5418472290039062,0.6977323293685913,0.5418472290039062,0.8595277507713805,0.10997272824927737,0.518730103969574,0.481269896030426,0.671875,0.703125,0.703125,128
brightness/s5,23,0.7089704275131226,0.5304654836654663,0.7089704275131226,0.5304654836654663,0.8749583403112868,0.11599290362124398,0.5189650654792786,0.48103493452072144,0.6796875,0.6484375,0.703125,128
brightness/s5,24,0.6940060257911682,0.4828774333000183,0.6940060257911682,0.4828774333000183,0.8469367869230586,0.023737922227811133,0.5205683708190918,0.4794316291809082,0.6796875,0.640625,0.6796875,128
brightness/s5,25,0.6910869479179382,0.5219802856445312,0.6910869479179382,0.5219802856445312,0.8260712897176212,0.05585788368515417,0.5192458033561707,0.48075419664382935,0.703125,0.71875,0.7421875,128
brightness/s5,26,0.7459093332290649,0.5831315517425537,0.7459093332290649,0.5831315517425537,0.9514920930963112,0.19574999528629644,0.518884539604187,0.481115460395813,0.7421875,0.7578125,0.78125,128
brightness/s5,27,0.697291374206543,0.5443325042724609,0.697291374206543,0.5443325042724609,0.8929623725849263,0.1867734545058276,0.517647385597229,0.482352614402771,0.71875,0.71875,0.7421875,128
brightness/s5,28,0.728396475315094,0.5903110504150391,0.728396475315094,0.5903110504150391,0.9397322542000122,0.27601242217696986,0.5165868997573853,0.48341310024261475,0.7421875,0.75,0.796875,128
brightness/s5,29,0.7045173645019531,0.5166207551956177,0.7045173645019531,0.5166207551956177,0.9043175806077477,0.17125997353815836,0.518318235874176,0.481681764125824,0.6875,0.65625,0.7109375,128
brightness/s5,30,0.7464081048965454,0.6089284420013428,0.7464081048965454,0.6089284420013428,0.991931913025526,0.3070350887503107,0.5171157121658325,0.4828842878341675,0.734375,0.7265625,0.8046875,128
brightness/s5,31,0.7340106964111328,0.5646471977233887,0.7340106964111328,0.5646471977233887,1.0034997091999132,0.2835397269808416,0.5179912447929382,0.48200875520706177,0.7265625,0.75,0.8203125,128
brightness/s5,32,0.7691037058830261,0.5792862772941589,0.7691037058830261,0.5792862772941589,1.1033784306091667,0.30169195378332003,0.5200313925743103,0.4799686074256897,0.78125,0.796875,0.8203125,128
brightness/s5,33,0.7370784878730774,0.585541844367981,0.7370784878730774,0.585541844367981,1.0671086294517569,0.32362879198459216,0.5185784697532654,0.4814215302467346,0.65625,0.6875,0.7265625,128
brightness/s5,34,0.7635598182678223,0.6120914220809937,0.7635598182678223,0.6120914220809937,1.1197024269517795,0.38987037894312004,0.5182377099990845,0.4817622900009155,0.7109375,0.6953125,0.7109375,128
brightness/s5,35,0.7014147043228149,0.5910083651542664,0.7014147043228149,0.5910083651542664,0.986873044504118,0.37900292367633026,0.5151920914649963,0.48480790853500366,0.6953125,0.6640625,0.734375,128
brightness/s5,36,0.7135318517684937,0.5601536631584167,0.7135318517684937,0.5601536631584167,0.9497363837445548,0.31039431839875437,0.5159780979156494,0.4840219020843506,0.6796875,0.6640625,0.71875,128
brightness/s5,37,0.7669118046760559,0.6101069450378418,0.7669118046760559,0.6101069450378418,1.070345644233639,0.37907804823013436,0.517274796962738,0.48272520303726196,0.6953125,0.734375,0.78125,128
brightness/s5,38,0.7324550151824951,0.5661051273345947,0.7324550151824951,0.5661051273345947,1.0387299253896602,0.3225277853249251,0.5178974270820618,0.48210257291793823,0.7265625,0.7109375,0.7421875,128
