global_idx,corruption,n,large_acc,large_nll,large_ent,large_acc_run,large_nll_run,large_ent_run,small_acc,small_nll,small_ent,small_acc_run,small_nll_run,small_ent_run,duo_acc,duo_nll,duo_ent,duo_acc_run,duo_nll_run,duo_ent_run,w_l,cmp_fixed_ts_acc,cmp_nuclear_norm_identity_pbs128_acc
1025,contrast/s5,64.0,0.4375,3.305039644241333,1.776954174041748,0.31615010245901637,3.995440008210354,2.9251937016111906,0.28125,4.011131763458252,4.556967258453369,0.23674436475409835,4.533119814317734,5.548480594744448,0.4375,4.787806987762451,0.6681097745895386,0.3294697745901639,5.214981887184206,1.3884413486621419,0.9980022311210632,0.453125,0.4375
1026,contrast/s5,64.0,0.34375,3.6680076122283936,1.8177175521850586,0.3162627551020408,3.994103549451244,2.9206733907972064,0.171875,4.775435447692871,4.795487403869629,0.2364795918367347,4.534108857719266,5.54540715314904,0.34375,5.386187553405762,0.577480673789978,0.3295280612244898,5.2156806858218445,1.385131305091235,0.9980022311210632,0.34375,0.359375
1027,contrast/s5,64.0,0.453125,3.251782178878784,1.4891607761383057,0.3168191056910569,3.9910859829042016,2.914854233827048,0.3125,4.064060688018799,3.9097297191619873,0.23678861788617886,4.532198092801784,5.538758057888931,0.453125,4.834903240203857,0.4504072070121765,0.33003048780487804,5.2141328100266495,1.381331613635629,0.9977630376815796,0.515625,0.5
1028,contrast/s5,64.0,0.40625,3.8503754138946533,1.6041698455810547,0.3171811740890688,3.990516304487159,2.9095478192997364,0.171875,4.444518089294434,4.790839195251465,0.2365258097165992,4.531843113030499,5.535730046299305,0.40625,5.781242847442627,0.5335465669631958,0.3303390688259109,5.216428802080965,1.3778992855114494,0.9977630376815796,0.4375,0.390625
1029,contrast/s5,64.0,0.40625,3.600980520248413,1.7668120861053467,0.3175403225806452,3.9889455956797444,2.9049400139239525,0.265625,4.303361892700195,4.560831069946289,0.2366431451612903,4.530921817787232,5.531799002039817,0.40625,5.330381870269775,0.5668138861656189,0.33064516129032256,5.216888290259146,1.3746287798689258,0.9987071752548218,0.40625,0.40625
1030,contrast/s5,64.0,0.46875,3.0888514518737793,1.7744975090026855,0.3181475903614458,3.985330759760845,2.900400084185313,0.25,3.9364378452301025,4.606829643249512,0.23669678714859438,4.5285343319536695,5.528084265659133,0.46875,4.44276237487793,0.616740345954895,0.33119979919678716,5.213779350839944,1.3715850512186687,0.9987071752548218,0.46875,0.453125
1031,contrast/s5,64.0,0.328125,3.786973237991333,1.6040971279144287,0.3181875,3.984537329673767,2.8952148723602296,0.203125,4.478453159332275,4.407668113708496,0.2365625,4.528334007263184,5.523602601051331,0.328125,5.704572677612305,0.5482538938522339,0.3311875,5.215742524147034,1.368291726589203,0.9983402490615845,0.328125,0.328125
1032,contrast/s5,64.0,0.3125,3.6963889598846436,1.658376693725586,0.3181648406374502,3.9833893282005035,2.8902872302142746,0.234375,4.081038475036621,4.5486555099487305,0.23655378486055778,4.52655195334993,5.519718349692356,0.3125,5.508851051330566,0.5932391881942749,0.33111304780876494,5.216910287203542,1.365203867870498,0.9983402490615845,0.390625,0.34375
1033,contrast/s5,64.0,0.40625,3.617647647857666,1.765427827835083,0.31851438492063494,3.9819379723261275,2.8858235024270558,0.25,4.022487640380859,4.847157955169678,0.23660714285714285,4.524551698139736,5.517049459237901,0.40625,5.328237533569336,0.6099048852920532,0.3314112103174603,5.217352061990708,1.3622066496856629,0.9986258745193481,0.46875,0.40625
1034,contrast/s5,64.0,0.328125,3.875762701034546,1.8872706890106201,0.31855237154150196,3.981518307222208,2.8818766533621685,0.234375,4.338759422302246,4.638110637664795,0.23659832015810275,4.523817341318243,5.51357539274947,0.328125,5.727612018585205,0.6393741369247437,0.33139822134387353,5.219368899763809,1.359349604180679,0.9986258745193481,0.359375,0.34375
1035,contrast/s5,64.0,0.515625,2.8733279705047607,1.7547247409820557,0.31932824803149606,3.977155353140643,2.877439047407916,0.328125,3.612149715423584,4.436944007873535,0.23695866141732283,4.520228098696611,5.5093366865098,0.515625,4.08327054977417,0.6282048225402832,0.3321235236220472,5.214896071614243,1.3564710814183152,0.998189389705658,0.515625,0.53125
1036,contrast/s5,64.0,0.40625,3.75187611579895,1.6540764570236206,0.3196691176470588,3.976271905151068,2.872641547053468,0.234375,4.070080280303955,4.382590293884277,0.2369485294117647,4.5184628131342865,5.504918073205387,0.40625,5.615367889404297,0.5517534613609314,0.3324142156862745,5.2164665493310665,1.3533153260455413,0.998189389705658,0.40625,0.40625
1037,contrast/s5,64.0,0.34375,4.1305108070373535,1.5783840417861938,0.31976318359375,3.9768744008615613,2.8675858536735177,0.15625,4.986199855804443,4.396243095397949,0.23663330078125,4.520289910957217,5.500587311573327,0.34375,6.227143287658691,0.5820930004119873,0.33245849609375,5.220414505340159,1.3503027388360351,0.9975645542144775,0.328125,0.34375
1038,contrast/s5,64.0,0.3125,3.2793240547180176,1.6469061374664307,0.3197349221789883,3.974160197180069,2.862836127151311,0.21875,3.9861793518066406,4.3247246742248535,0.23656371595330739,4.5182116597542965,5.4960119705719706,0.3125,4.796311378479004,0.5858951210975647,0.33238083657587547,5.2187642986208544,1.3473283901288815,0.9975645542144775,0.390625,0.34375
1039,contrast/s5,64.0,0.390625,3.4313342571258545,1.4778029918670654,0.32000968992248063,3.972056220668231,2.8574677816657132,0.296875,4.19342041015625,4.3125104904174805,0.23679748062015504,4.516952778941901,5.491424755532612,0.390625,5.147490978240967,0.48939085006713867,0.3326065891472868,5.218488045441088,1.3440030508263165,0.9982271790504456,0.453125,0.40625
1040,contrast/s5,64.0,0.421875,3.529867172241211,1.7585679292678833,0.3204029922779923,3.9703489270449603,2.8532249250927486,0.171875,4.661336421966553,4.2981719970703125,0.23654681467181468,4.517510244745085,5.486817602025035,0.421875,5.177128791809082,0.6475045680999756,0.3329512548262548,5.218328357203126,1.3413138674953269,0.9982271790504456,0.421875,0.4375
1041,contrast/s5,64.0,0.53125,2.7964727878570557,1.669651985168457,0.3212139423076923,3.965834018817315,2.848672721477655,0.3125,3.9456751346588135,4.339189529418945,0.2368389423076923,4.515310878937061,5.482403647899628,0.53125,4.0226922035217285,0.5215262174606323,0.3337139423076923,5.213729756612044,1.3381608380721166,0.9975314140319824,0.5625,0.546875
1042,contrast/s5,64.0,0.40625,3.253462076187134,1.5803769826889038,0.3215397509578544,3.9631046244011072,2.843813350830955,0.1875,4.257957458496094,4.801999092102051,0.2366499042145594,4.514324850506252,5.479796733892741,0.40625,4.839494705200195,0.47671931982040405,0.3339918582375479,5.212295905840351,1.3348602958565927,0.9975314140319824,0.484375,0.4375
1043,contrast/s5,64.0,0.40625,3.895477056503296,1.257894515991211,0.32186307251908397,3.9628465039129477,2.8377602255071395,0.1875,4.3980712890625,4.2414655685424805,0.23646230916030533,4.5138811346228795,5.475070279063159,0.40625,6.060255527496338,0.36649513244628906,0.33426765267175573,5.215532392945908,1.3311642456145687,0.9986289739608765,0.4375,0.421875
1044,contrast/s5,64.0,0.453125,3.360006332397461,1.5245096683502197,0.32236216730038025,3.9605543359604174,2.8327668773810672,0.3125,3.8075695037841797,4.321579933166504,0.23675142585551331,4.51119553906836,5.470684384211841,0.453125,5.034362316131592,0.4967625141143799,0.3347195817490494,5.214843533338249,1.3279916154567732,0.9986289739608765,0.5,0.46875
1045,contrast/s5,64.0,0.390625,3.3100171089172363,1.665814995765686,0.32262073863636365,3.9580901797973747,2.828346605102221,0.296875,3.975830316543579,4.5525078773498535,0.23697916666666666,4.50916764049819,5.46720644289797,0.390625,4.814447402954102,0.6158745288848877,0.3349313446969697,5.213326881329219,1.3252942022500616,0.9984046816825867,0.4375,0.421875
1046,contrast/s5,64.0,0.421875,3.279351234436035,1.5790112018585205,0.32299528301886793,3.9555289007582752,2.823632131882434,0.25,3.974116563796997,4.012197017669678,0.23702830188679244,4.5071485798313935,5.461715841293335,0.421875,4.87033748626709,0.5209817886352539,0.33525943396226415,5.212032581725211,1.3222590610666094,0.9984046816825867,0.4375,0.453125
1047,contrast/s5,64.0,0.46875,3.104938268661499,1.712761640548706,0.32354323308270677,3.9523311916150545,2.8194559270277955,0.1875,4.351015090942383,4.386993408203125,0.23684210526315788,4.506561611828051,5.4576755313945,0.46875,4.502423286437988,0.5448648929595947,0.33576127819548873,5.209364877607589,1.3193365266000419,0.9977826476097107,0.484375,0.46875
1048,contrast/s5,64.0,0.421875,3.5143890380859375,1.5255913734436035,0.3239115168539326,3.950690958830301,2.814609992370177,0.21875,4.230900764465332,4.405989646911621,0.2367743445692884,4.505529174197479,5.4537366329507435,0.421875,5.271714210510254,0.5322732329368591,0.33608380149812733,5.2095983957083485,1.3163887240020524,0.9977826476097107,0.4375,0.40625
1049,contrast/s5,64.0,0.484375,3.1752188205718994,1.4025487899780273,0.32451026119402987,3.9477974060756056,2.809341107286624,0.296875,3.8041229248046875,4.368170738220215,0.23699860074626866,4.502911986699745,5.449686013940555,0.484375,4.778597831726074,0.44027408957481384,0.33663712686567165,5.207990184648713,1.3131196395452343,0.9980908036231995,0.453125,0.484375
1050,contrast/s5,64.0,0.421875,3.4253151416778564,1.6112744808197021,0.32487221189591076,3.9458550928250564,2.8048873280060778,0.25,4.403016090393066,4.467155456542969,0.23704693308550187,4.502540626490426,5.446033483987404,0.421875,5.0863752365112305,0.5493321418762207,0.33695399628252787,5.207538084469763,1.3102802808178402,0.9980908036231995,0.484375,0.4375
1051,contrast/s5,64.0,0.34375,3.708646297454834,1.8573133945465088,0.32494212962962965,3.9449765417310925,2.8013777949191905,0.171875,4.527194499969482,4.475503921508789,0.23680555555555555,4.502631937132941,5.442438930052298,0.34375,5.468073844909668,0.5941835641860962,0.33697916666666666,5.208503031730652,1.307628070756241,0.9980496168136597,0.421875,0.34375
1052,contrast/s5,64.0,0.390625,3.8561012744903564,1.6145939826965332,0.32518450184501846,3.9446485887154443,2.7969985188593283,0.25,4.538568019866943,4.255661964416504,0.23685424354243542,4.502764542604284,5.438059679256594,0.390625,5.817139148712158,0.5546783804893494,0.3371771217712177,5.210748921461211,1.3048496586150349,0.9980496168136597,0.390625,0.375
1053,contrast/s5,64.0,0.40625,2.811690092086792,1.2831722497940063,0.3254825367647059,3.940483300124898,2.791432981105412,0.203125,4.1415629386901855,4.283928871154785,0.23673023897058823,4.501436595531071,5.433816551285632,0.40625,4.213413238525391,0.4189092516899109,0.33743106617647056,5.2070822461562996,1.3015925247660454,0.9981080293655396,0.5,0.40625
1054,contrast/s5,64.0,0.484375,2.7021074295043945,1.2623876333236694,0.32606456043956045,3.9359471247746396,2.7858320823955887,0.34375,3.5636136531829834,3.8232200145721436,0.23712225274725274,4.498001346658001,5.427916930272029,0.484375,4.042794227600098,0.39952948689460754,0.33796932234432236,5.202817454879537,1.298288264554062,0.9981080293655396,0.5625,0.515625
1055,contrast/s5,64.0,0.421875,2.6443676948547363,1.763465166091919,0.32641423357664234,3.9312333312347856,2.782100816277692,0.21875,4.567456245422363,4.358870506286621,0.237055200729927,4.498254831689987,5.424015300987411,0.421875,3.66538667678833,0.6563931703567505,0.33827554744525545,5.197206393645628,1.2959455817285246,0.9980944991111755,0.453125,0.453125
1056,contrast/s5,64.0,0.375,3.741288661956787,1.5573723316192627,0.3265909090909091,3.930542623346502,2.7776472581516614,0.25,4.327123165130615,4.289863109588623,0.23710227272727272,4.497632534720681,5.419891111200506,0.375,5.62959098815918,0.5477030873298645,0.3384090909090909,5.19877870126204,1.2932246999307113,0.9980944991111755,0.421875,0.359375
1057,contrast/s5,64.0,0.375,3.383531093597412,1.7054884433746338,0.3267663043478261,3.928560697514078,2.773762624764788,0.296875,4.065642356872559,4.561445236206055,0.23731884057971014,4.496067352916883,5.416780800059222,0.375,4.932518482208252,0.6048484444618225,0.3385416666666667,5.19781399032344,1.2907305830630704,0.998023271560669,0.5,0.390625
1058,contrast/s5,64.0,0.40625,3.3958630561828613,1.5911766290664673,0.3270532490974729,3.9266376013359867,2.7694933612424113,0.171875,4.0063862800598145,4.174460411071777,0.23708258122743683,4.494299551209818,5.412295888907643,0.40625,5.040539741516113,0.5556948184967041,0.3387861010830325,5.197246213251933,1.2880770243462243,0.998023271560669,0.46875,0.4375
1059,contrast/s5,64.0,0.546875,2.6029696464538574,1.325866460800171,0.3278439748201439,3.921876205814828,2.764300458722835,0.34375,3.8833534717559814,4.172786712646484,0.23746627697841727,4.4921019034419984,5.407837222805984,0.546875,3.8555943965911865,0.39041900634765625,0.33953462230215825,5.192420127580491,1.2848480386699703,0.9980575442314148,0.609375,0.546875
1060,contrast/s5,64.0,0.515625,2.491093397140503,1.5206516981124878,0.32851702508960573,3.9167479520202964,2.759842936283371,0.328125,3.592008590698242,3.9168434143066406,0.23779121863799282,4.488875762536107,5.402493158976237,0.515625,3.5568928718566895,0.5079460144042969,0.340165770609319,5.186558022721266,1.2820634436009177,0.9980575442314148,0.5625,0.546875
1061,contrast/s5,64.0,0.3125,3.7840142250061035,1.4438931941986084,0.32845982142857144,3.9162739029952456,2.7551431157759256,0.265625,4.203426837921143,4.123964786529541,0.237890625,4.487856302091053,5.397926986217499,0.3125,5.750417709350586,0.46872201561927795,0.3400669642857143,5.188571807316372,1.2791586527866976,0.997532844543457,0.390625,0.328125
1062,contrast/s5,64.0,0.3125,3.552504301071167,1.6414837837219238,0.328403024911032,3.9149793492517437,2.7511799153059826,0.328125,3.8382222652435303,3.9409797191619873,0.238211743772242,4.4855444371912405,5.39274212049844,0.3125,5.259468078613281,0.6250606775283813,0.3399688612099644,5.188824107214225,1.2768309019850665,0.997532844543457,0.375,0.359375
1063,contrast/s5,64.0,0.484375,2.8242619037628174,1.5447211265563965,0.3289561170212766,3.911111556891854,2.7469016926508423,0.1875,4.631403923034668,3.918525218963623,0.23803191489361702,4.486061669410543,5.387514400989451,0.484375,4.08945894241333,0.535703718662262,0.34048093971631205,5.1849256491830165,1.2742027914059078,0.9962312579154968,0.453125,0.484375
1064,contrast/s5,64.0,0.40625,3.3836560249328613,1.5028526782989502,0.3292292402826855,3.9092477564255677,2.7425057597379383,0.21875,4.211538314819336,4.117214202880859,0.2379637809187279,4.485091622221175,5.3830257077099155,0.40625,5.086208343505859,0.43320372700691223,0.3407133392226148,5.18457682478133,1.2712310632631552,0.9962312579154968,0.5,0.421875
1065,contrast/s5,64.0,0.390625,3.522653818130493,1.8368178606033325,0.32944542253521125,3.9078865101639653,2.7393167178395768,0.171875,4.440188407897949,4.388028144836426,0.23773107394366197,4.484933512311586,5.379522195164586,0.390625,5.145862102508545,0.616299569606781,0.34088908450704225,5.184440505336708,1.268924966454506,0.9968595504760742,0.453125,0.421875
1066,contrast/s5,64.0,0.421875,3.50911808013916,1.521425724029541,0.32976973684210525,3.906487322690194,2.73504341610691,0.203125,4.571070194244385,4.250614643096924,0.23760964912280702,4.48523574628328,5.3755611160345245,0.421875,5.210218906402588,0.5068564414978027,0.3411732456140351,5.184530955866763,1.266251041805535,0.9968595504760742,0.453125,0.421875
1067,contrast/s5,64.0,0.34375,3.419265031814575,1.587428092956543,0.3298186188811189,3.9047837482465733,2.731030775116874,0.203125,4.215510845184326,4.010446548461914,0.23748907342657344,4.484292652223494,5.370787988175879,0.34375,5.087578773498535,0.5227905511856079,0.34118225524475526,5.184191962222119,1.2636515296005701,0.997143566608429,0.46875,0.390625
1068,contrast/s5,64.0,0.34375,3.3613812923431396,1.5962073802947998,0.32986716027874563,3.9028903598984774,2.7270766866331733,0.28125,4.05626106262207,3.816056728363037,0.23764155052264807,4.48280125295659,5.365370806085939,0.34375,4.963436126708984,0.5943182110786438,0.34119120209059234,5.183422778126254,1.2613193577590305,0.997143566608429,0.4375,0.375
1069,contrast/s5,64.0,0.484375,2.7656631469726562,1.422590970993042,0.3304036458333333,3.8989416542980404,2.7225472223427563,0.296875,3.8648667335510254,4.04652214050293,0.2378472222222222,4.480655646986431,5.360791470441553,0.484375,4.054441928863525,0.49067801237106323,0.3416883680555556,5.179502705732982,1.2586435197542112,0.9963394403457642,0.515625,0.546875
1070,contrast/s5,64.0,0.40625,3.1506876945495605,1.5531787872314453,0.3306660899653979,3.896352540250468,2.7185009647818172,0.25,4.364470481872559,4.235685348510742,0.2378892733564014,4.48025362219365,5.356898369673627,0.40625,4.674233436584473,0.46916210651397705,0.34191176470588236,5.1777543691615335,1.2559117501582242,0.9963394403457642,0.484375,0.421875
1071,contrast/s5,64.0,0.375,4.033918857574463,1.5399563312530518,0.3308189655172414,3.89682690686193,2.714437017769649,0.296875,4.179627895355225,3.672604560852051,0.23809267241379312,4.479216981756276,5.351090459988035,0.375,6.117099285125732,0.4841104745864868,0.3420258620689655,5.18099348956141,1.2532503664493562,0.99660325050354,0.46875,0.40625
1072,contrast/s5,64.0,0.46875,2.908282518386841,1.5084681510925293,0.33129295532646047,3.89342984710772,2.7102927948601057,0.28125,4.3777360916137695,3.9791128635406494,0.23824097938144329,4.47886825017503,5.346375760343886,0.46875,4.258066177368164,0.4988698363304138,0.34246134020618557,5.177821918041845,1.2506579934936208,0.99660325050354,0.5,0.46875
1073,contrast/s5,64.0,0.421875,3.4463632106781006,1.4958387613296509,0.3316031678082192,3.8918987969829613,2.7061337057041794,0.203125,4.352773189544678,3.974102020263672,0.2381207191780822,4.478436417775612,5.341676192740872,0.421875,5.152592182159424,0.488677978515625,0.3427333047945205,5.177735514836769,1.2480484728943813,0.9969027638435364,0.421875,0.4375
1074,contrast/s5,64.0,0.546875,2.643144130706787,1.299133062362671,0.33233788395904434,3.8876368356646123,2.701331655726905,0.328125,3.962488889694214,3.923492670059204,0.23842790102389078,4.476675504710487,5.33683597593991,0.546875,3.9011476039886475,0.3721194863319397,0.3434300341296928,5.173378559509642,1.245058954168912,0.9969027638435364,0.625,0.5625
1075,contrast/s5,64.0,0.390625,3.640594720840454,1.297086477279663,0.3325361394557823,3.8867965563624893,2.6965553115825265,0.25,4.137405872344971,3.7066049575805664,0.23846726190476192,4.475521526369108,5.331290972476103,0.390625,5.548396587371826,0.5236301422119141,0.3435905612244898,5.174654131032983,1.2426051146724597,0.9970362186431885,0.4375,0.421875
1076,contrast/s5,64.0,0.421875,3.2892656326293945,1.6334201097488403,0.33283898305084747,3.884771027807462,2.6929514634407172,0.171875,4.866378307342529,4.049881458282471,0.2382415254237288,4.476846464609696,5.326947211411039,0.421875,4.844845771789551,0.558375358581543,0.34385593220338984,5.173536136594869,1.2402856917704566,0.9970362186431885,0.4375,0.4375
1077,contrast/s5,64.0,0.4375,3.471189260482788,1.2953722476959229,0.33319256756756754,3.883373792107041,2.688229912036174,0.265625,4.432373523712158,3.9677727222442627,0.23833403716216217,4.476696218187745,5.322355405704395,0.4375,5.310399532318115,0.41314589977264404,0.3441722972972973,5.173998512931772,1.2374913005812749,0.9973552227020264,0.4375,0.453125
1078,contrast/s5,64.0,0.453125,2.8430280685424805,1.5869070291519165,0.33359638047138046,3.8798709445529513,2.684521754181345,0.28125,4.4470696449279785,4.136528968811035,0.23847853535353536,4.476596465415827,5.3183627240986935,0.453125,4.080033779144287,0.5890250205993652,0.34453914141414144,5.170315129989727,1.2353079124331876,0.9973552227020264,0.46875,0.453125
1079,contrast/s5,64.0,0.40625,3.2021753787994385,1.5459179878234863,0.3338401845637584,3.8775967983591477,2.6807009361734324,0.25,3.963859796524048,3.778660297393799,0.23851719798657717,4.474875872567196,5.313195937431899,0.40625,4.729864120483398,0.555660605430603,0.3447462248322148,5.168837106467893,1.233027216772105,0.996604323387146,0.4375,0.390625
1080,contrast/s5,64.0,0.4375,3.153550624847412,1.558307409286499,0.334186872909699,3.875175239250413,2.676947111668794,0.25,4.4255571365356445,3.486833095550537,0.23855560200668896,4.474710926961739,5.30708770050253,0.4375,4.651395320892334,0.5338053703308105,0.3450564381270903,5.167106531934196,1.2306886821686225,0.996604323387146,0.484375,0.4375
1081,contrast/s5,64.0,0.390625,3.1944923400878906,1.6519994735717773,0.334375,3.872906296253204,2.673530619541804,0.234375,4.4232869148254395,3.877974510192871,0.23854166666666668,4.474539513587952,5.302323989868164,0.390625,4.678769111633301,0.5300927758216858,0.34520833333333334,5.165478740533193,1.2283533624807994,0.9940954446792603,0.421875,0.390625
1082,contrast/s5,64.0,0.484375,2.5766210556030273,1.8323605060577393,0.3348733388704319,3.868599700769317,2.6707360344471724,0.21875,3.8284502029418945,4.1193461418151855,0.23847591362126247,4.472393037472848,5.298393830904533,0.484375,3.5016183853149414,0.746157705783844,0.34567068106312293,5.159950965266687,1.2267513835548958,0.9940954446792603,0.5,0.5
1083,contrast/s5,64.0,0.421875,3.0954487323760986,1.5672492980957031,0.3351614238410596,3.8660395982249685,2.667082104856605,0.25,4.018826007843018,3.732363224029541,0.2385140728476821,4.470891159891293,5.293208299093688,0.4375,4.5025224685668945,0.5453438758850098,0.34597475165562913,5.157774049714701,1.2244950673043333,0.9934701919555664,0.5,0.453125
1084,contrast/s5,64.0,0.453125,3.168287754058838,1.4843807220458984,0.33555074257425743,3.8637367868580834,2.6631787999628402,0.234375,4.2602739334106445,3.7220516204833984,0.23850041254125412,4.470196053533271,5.288022963520717,0.453125,4.719056129455566,0.45369577407836914,0.3463283828382838,5.156326135786453,1.2219511752474819,0.9934701919555664,0.546875,0.46875
1085,contrast/s5,64.0,0.5,3.208648920059204,1.5415432453155518,0.33609169407894735,3.861581892559403,2.659489209322553,0.1875,4.399195671081543,4.183371543884277,0.2383326480263158,4.469962499643627,5.284389241745598,0.5,4.719514846801758,0.5279969573020935,0.34683388157894735,5.1548892565463715,1.2196684311095036,0.9951406717300415,0.515625,0.515625
1086,contrast/s5,64.0,0.453125,2.5224151611328125,1.5390357971191406,0.33647540983606555,3.8571911819645615,2.655815591577624,0.296875,3.9613442420959473,3.605717658996582,0.23852459016393443,4.468294898799209,5.278885400490682,0.453125,3.5943989753723145,0.5280783176422119,0.3471823770491803,5.149772894968752,1.2174009225407585,0.9951406717300415,0.53125,0.5
1087,contrast/s5,64.0,0.4375,3.2994887828826904,1.1997144222259521,0.3368055555555556,3.8553686251048167,2.651057091024187,0.265625,3.64860463142395,3.9142653942108154,0.23861315359477125,4.465616172435237,5.2744258579865,0.4375,4.985129356384277,0.3785548210144043,0.3474775326797386,5.149234844189064,1.2146595954115873,0.9944461584091187,0.46875,0.4375
1088,contrast/s5,64.0,0.46875,2.8263497352600098,1.5102715492248535,0.33723534201954397,3.852016772043433,2.647341177207251,0.25,4.17981481552124,4.120489120483398,0.23865024429967427,4.464685223389915,5.270667106398542,0.46875,4.0849103927612305,0.5527015924453735,0.3478725570032573,5.145767989298419,1.2125033804182122,0.9944461584091187,0.46875,0.46875
1089,contrast/s5,64.0,0.609375,2.4150331020355225,1.2688522338867188,0.33811891233766234,3.8473512406473036,2.6428655637549117,0.28125,3.7125415802001953,3.7710187435150146,0.23878855519480519,4.462243198574363,5.265798118207361,0.609375,3.520057201385498,0.4171617329120636,0.3487215909090909,5.140489707519482,1.2099211023418934,0.9960569143295288,0.609375,0.59375
1090,contrast/s5,64.0,0.375,3.61055064201355,1.441030740737915,0.3382382686084142,3.8465848956679065,2.6389761306707142,0.3125,3.965268611907959,3.928346633911133,0.23902710355987056,4.46063486657868,5.261469796251711,0.375,5.421930313110352,0.493343710899353,0.3488066343042071,5.141400518540811,1.2076020816576134,0.9960569143295288,0.46875,0.375
1091,contrast/s5,64.0,0.359375,3.840902328491211,1.6330053806304932,0.33830645161290324,3.846566564806046,2.6357310637351006,0.265625,3.8661296367645264,3.672931671142578,0.23911290322580644,4.458717107772827,5.2563454797191005,0.359375,5.715371131896973,0.5451325178146362,0.3488407258064516,5.143252036648412,1.2054650830645715,0.9946183562278748,0.421875,0.40625
1092,contrast/s5,64.0,0.421875,3.541086196899414,1.705395221710205,0.3385751607717042,3.845584312819208,2.632739630159458,0.265625,4.1974968910217285,4.133771896362305,0.23919815112540194,4.45787717138456,5.252735918357825,0.421875,5.2178544998168945,0.6064059734344482,0.3490755627009646,5.143491915951205,1.203538847985375,0.9946183562278748,0.484375,0.453125
1093,contrast/s5,64.0,0.5,2.7995386123657227,1.452890396118164,0.3390925480769231,3.8422316022408314,2.628958062101633,0.328125,4.17733907699585,3.511611223220825,0.23948317307692307,4.456978010825622,5.247155390488795,0.5,4.08326530456543,0.5114048719406128,0.3495592948717949,5.140093753735225,1.2013204698570263,0.9946621060371399,0.546875,0.515625
1094,contrast/s5,64.0,0.453125,3.427198648452759,1.5443707704544067,0.33945686900958466,3.8409056183629144,2.6254929269845495,0.25,3.8187620639801025,3.888876438140869,0.2395167731629393,4.454938982241451,5.242815841120272,0.453125,5.1058149337768555,0.4819906949996948,0.34989017571884984,5.139984236738552,1.199022291662594,0.9946621060371399,0.484375,0.453125
1095,contrast/s5,64.0,0.4375,3.1649723052978516,1.6049518585205078,0.33976910828025475,3.83875296449965,2.6222427961932624,0.25,4.1607346534729,3.9077506065368652,0.2395501592356688,4.4540020257804045,5.238564041010134,0.453125,4.614670276641846,0.5308966040611267,0.350218949044586,5.13831126234334,1.1968945028485767,0.9948828220367432,0.5,0.484375
1096,contrast/s5,64.0,0.390625,3.013434648513794,1.5502502918243408,0.33993055555555557,3.836132906353663,2.618839645385742,0.21875,4.461210250854492,3.7269210815429688,0.239484126984127,4.454024909034608,5.2337651744721425,0.390625,4.381911277770996,0.5454028248786926,0.3503472222222222,5.1359099925510465,1.1948262752994658,0.9948828220367432,0.515625,0.40625
1097,contrast/s5,64.0,0.40625,3.5822954177856445,1.5595271587371826,0.3401404272151899,3.835329623161992,2.615487390681158,0.1875,3.9880239963531494,3.637449026107788,0.23931962025316456,4.4525502226020715,5.228713541091243,0.40625,5.373790264129639,0.48930633068084717,0.35052412974683544,5.136662778220599,1.1925936172468752,0.994340181350708,0.421875,0.375
1098,contrast/s5,64.0,0.484375,2.8340022563934326,1.4695377349853516,0.3405954258675079,3.8321708617526276,2.611872407540162,0.125,4.196991443634033,4.285129547119141,0.23895899053627762,4.451744043488608,5.225736935432025,0.484375,4.160872459411621,0.46331703662872314,0.3509463722397476,5.133584575322148,1.1902930602102249,0.994340181350708,0.515625,0.546875
1099,contrast/s5,64.0,0.4375,3.2801201343536377,1.4959187507629395,0.3409001572327044,3.830434853175901,2.608363119311303,0.203125,4.496589183807373,3.8149681091308594,0.23884630503144655,4.451885065942441,5.221300555475103,0.4375,4.892784118652344,0.47827038168907166,0.3512185534591195,5.132827341181677,1.1880539951834288,0.9967619180679321,0.453125,0.421875
1100,contrast/s5,64.0,0.578125,2.5869064331054688,1.05686616897583,0.34164380877742945,3.826536644962514,2.6034994925077433,0.328125,3.8141660690307617,3.5955393314361572,0.23912617554858934,4.449885946829864,5.216204125305702,0.578125,3.9286913871765137,0.33794471621513367,0.3519298589341693,5.129052620322727,1.1853890758136223,0.9967619180679321,0.53125,0.5625
1101,contrast/s5,64.0,0.40625,3.13297176361084,1.4853026866912842,0.341845703125,3.82436925470829,2.600005127489567,0.203125,4.533491134643555,3.923860549926758,0.239013671875,4.450147213041783,5.212165551632642,0.40625,4.629263401031494,0.5335342884063721,0.352099609375,5.127490779012442,1.1833520296029747,0.9971779584884644,0.453125,0.4375
1102,contrast/s5,64.0,0.421875,3.6915314197540283,1.4449419975280762,0.342095015576324,3.8239554296772797,2.5964067999818985,0.28125,4.207490921020508,3.8284220695495605,0.2391452492211838,4.449391274437355,5.207854824274128,0.421875,5.595552921295166,0.5072242021560669,0.3523169781931464,5.128948916527341,1.1812457123835138,0.9971779584884644,0.421875,0.421875
1103,contrast/s5,64.0,0.40625,3.5430474281311035,1.3573522567749023,0.3422942546583851,3.8230830445793105,2.5925588045061003,0.203125,4.290095806121826,3.9104504585266113,0.2390333850931677,4.448896568014015,5.203825618169322,0.40625,5.395151138305664,0.43406012654304504,0.35248447204968947,5.129775631501808,1.1789252602535745,0.996071457862854,0.40625,0.40625
