global_idx,corruption,large_acc,large_nll,large_ent,large_acc_run,large_nll_run,large_ent_run,small_acc,small_nll,small_ent,small_acc_run,small_nll_run,small_ent_run,duo_acc,duo_nll,duo_ent,duo_acc_run,duo_nll_run,duo_ent_run,w_l
0,brightness/s5,0.71875,1.3544942140579224,2.219430685043335,0.71875,1.3544942140579224,2.219430685043335,0.7109375,1.6262457370758057,3.8334720134735107,0.7109375,1.6262457370758057,3.8334720134735107,0.7265625,1.3508371114730835,0.491349995136261,0.7265625,1.3508371114730835,0.491349995136261,0.8512575030326843
1,brightness/s5,0.6640625,1.2497053146362305,1.5951883792877197,0.69140625,1.3020997643470764,1.9073095321655273,0.6953125,1.8548779487609863,4.304325103759766,0.703125,1.740561842918396,4.068898558616638,0.6640625,1.5433893203735352,0.33274680376052856,0.6953125,1.4471132159233093,0.4120483994483948,0.9795849323272705
2,brightness/s5,0.6796875,1.3927509784698486,1.4826126098632812,0.6875,1.3323168357213337,1.765743891398112,0.6875,1.894913673400879,4.441642761230469,0.6979166666666666,1.7920124530792236,4.193146626154582,0.6796875,1.7708792686462402,0.4292108714580536,0.6901041666666666,1.5550352334976196,0.4177692234516144,0.9939950108528137
3,brightness/s5,0.7421875,1.2641985416412354,1.0359010696411133,0.701171875,1.3152872622013092,1.5832831859588623,0.734375,1.5857625007629395,3.8893182277679443,0.70703125,1.7404499650001526,4.117189526557922,0.7421875,1.7460522651672363,0.2773597836494446,0.703125,1.6027894914150238,0.38266686350107193,0.9968453049659729
4,brightness/s5,0.7578125,1.1006468534469604,0.9959115386009216,0.7125,1.2723591804504395,1.4658088564872742,0.734375,1.5468848943710327,3.812746047973633,0.7125,1.7017369508743285,4.056300830841065,0.7578125,1.4593329429626465,0.31503963470458984,0.7140625,1.5740981817245483,0.3691414177417755,0.9977598190307617
5,brightness/s5,0.671875,1.4431366920471191,1.0677522420883179,0.7057291666666666,1.300822099049886,1.3994660874207814,0.71875,1.5494234561920166,3.652158737182617,0.7135416666666666,1.6763513684272766,3.9889438152313232,0.671875,1.978734016418457,0.375705361366272,0.70703125,1.6415374875068665,0.3702354083458583,0.9969105124473572
6,brightness/s5,0.78125,0.9804450273513794,0.8124513626098633,0.7165178571428571,1.2550539459500993,1.3156068410192217,0.7578125,1.4566528797149658,3.513420820236206,0.7198660714285714,1.6449658700398035,3.9210119588034495,0.78125,1.2956651449203491,0.3048092722892761,0.7176339285714286,1.5921271528516496,0.36088881748063223,0.9977723956108093
7,brightness/s5,0.734375,1.017594814300537,0.8834266066551208,0.71875,1.2253715544939041,1.261584311723709,0.7109375,1.6936678886413574,3.97573184967041,0.71875,1.6510536223649979,3.9278519451618195,0.734375,1.3380814790725708,0.3227856159210205,0.7197265625,1.5603714436292648,0.35612591728568077,0.9986082911491394
8,brightness/s5,0.671875,1.269279956817627,0.9443552494049072,0.7135416666666666,1.2302502658632066,1.2263366381327312,0.7109375,1.6084551811218262,3.82857084274292,0.7178819444444444,1.6463204622268677,3.9168207115597196,0.671875,1.717914342880249,0.3642028868198395,0.7144097222222222,1.5778762102127075,0.35702335834503174,0.9983154535293579
9,brightness/s5,0.734375,1.0699502229690552,0.8147720694541931,0.715625,1.2142202615737916,1.1851801812648772,0.71875,1.557159662246704,3.4876646995544434,0.71796875,1.6374043822288513,3.8739051103591917,0.734375,1.4468406438827515,0.3014666736125946,0.71640625,1.564772653579712,0.351467689871788,0.9979766011238098
