corruption,batch_idx,n,T_l_opt,T_s_opt,log_T_ratio_opt,opt_nll,T_l_base,T_s_base,base_nll,r_l,r_s,gap_r,acc_l,acc_s
glass_blur/s5,594,128,0.7372801303863525,0.4569326937198639,0.47843181393988343,3.7489938735961914,0.5936581492424011,0.6630322933197021,3.8412423133850098,0.38306939601898193,0.068434938788414,0.31463445723056793,0.2578125,0.21875
glass_blur/s5,595,128,0.8361592292785645,0.4221969544887543,0.6833471386370409,4.252468109130859,0.5936581492424011,0.6630322933197021,4.443421363830566,0.3419826924800873,0.06107368320226669,0.2809090092778206,0.1640625,0.1484375
glass_blur/s5,596,128,0.7739380598068237,0.5316062569618225,0.37558874747217047,3.9237635135650635,0.5936581492424011,0.6630322933197021,4.026934623718262,0.4145262837409973,0.07376624643802643,0.3407600373029709,0.2734375,0.1640625
glass_blur/s5,597,128,0.7421198487281799,0.49045437574386597,0.41417849245477517,3.7574729919433594,0.5936581492424011,0.6630322933197021,3.8468501567840576,0.3985854387283325,0.07442977279424667,0.32415566593408585,0.2734375,0.1796875
glass_blur/s5,598,128,0.8242272734642029,0.43680718541145325,0.6349544347766063,4.340149879455566,0.5936581492424011,0.6630322933197021,4.517277717590332,0.3390692472457886,0.06033003702759743,0.27873921021819115,0.171875,0.1171875
glass_blur/s5,599,128,0.7784815430641174,0.4889076352119446,0.4651716960750536,4.171599864959717,0.5936581492424011,0.6630322933197021,4.289175987243652,0.3597680330276489,0.07157193124294281,0.2881961017847061,0.171875,0.140625
glass_blur/s5,600,128,0.6733669638633728,0.5301327109336853,0.23916307362169692,3.678725004196167,0.5936581492424011,0.6630322933197021,3.710083246231079,0.38152173161506653,0.06750158965587616,0.31402014195919037,0.2734375,0.1953125
glass_blur/s5,601,128,0.777585506439209,0.4135828912258148,0.6313356573035998,4.0311102867126465,0.5936581492424011,0.6630322933197021,4.2118425369262695,0.3262367844581604,0.06533892452716827,0.2608978599309921,0.1953125,0.1640625
glass_blur/s5,602,128,0.8000014424324036,0.4220626652240753,0.6394597319035555,4.081544399261475,0.5936581492424011,0.6630322933197021,4.250983238220215,0.34277814626693726,0.06326216459274292,0.27951598167419434,0.203125,0.171875
glass_blur/s5,603,128,0.8038612008094788,0.49849826097488403,0.47782651758655487,4.524682521820068,0.5936581492424011,0.6630322933197021,4.665505886077881,0.3319774270057678,0.06368926167488098,0.26828816533088684,0.1484375,0.125
glass_blur/s5,604,128,0.6700814366340637,0.44850242137908936,0.4014851718909416,3.328620195388794,0.5936581492424011,0.6630322933197021,3.404113292694092,0.38413745164871216,0.07089529186487198,0.3132421597838402,0.3046875,0.1875
glass_blur/s5,605,128,0.7931379079818726,0.4818962812423706,0.49826820642474756,4.33711576461792,0.5936581492424011,0.6630322933197021,4.465893268585205,0.3590892553329468,0.058720678091049194,0.3003685772418976,0.1484375,0.1484375
glass_blur/s5,606,128,0.7985975742340088,0.5022196769714355,0.46381952960136785,4.476578712463379,0.5936581492424011,0.6630322933197021,4.601412773132324,0.34084922075271606,0.06777461618185043,0.27307460457086563,0.15625,0.1328125
glass_blur/s5,607,128,0.7729495167732239,0.4603629410266876,0.5181985576536088,4.085600852966309,0.5936581492424011,0.6630322933197021,4.210974216461182,0.3510931730270386,0.0634048730134964,0.2876883000135422,0.1953125,0.1328125
glass_blur/s5,608,128,0.7798808813095093,0.44065311551094055,0.5708832119688073,3.9077701568603516,0.5936581492424011,0.6630322933197021,4.044502258300781,0.38923078775405884,0.058911509811878204,0.33031927794218063,0.234375,0.15625
glass_blur/s5,609,128,0.8782985210418701,0.4309883117675781,0.7119055661671553,4.460072040557861,0.5936581492424011,0.6630322933197021,4.686038017272949,0.3276161849498749,0.06456500291824341,0.26305118203163147,0.15625,0.1171875
glass_blur/s5,610,128,0.7803075909614563,0.3905397057533264,0.6921585459589896,3.767711639404297,0.5936581492424011,0.6630322933197021,3.9699041843414307,0.34290364384651184,0.06731613725423813,0.2755875065922737,0.203125,0.1484375
glass_blur/s5,611,128,0.7579998970031738,0.4491853713989258,0.5232475933259524,3.7546699047088623,0.5936581492424011,0.6630322933197021,3.863062858581543,0.3428767919540405,0.07056418061256409,0.27231261134147644,0.2109375,0.2421875
glass_blur/s5,612,128,0.7713586091995239,0.4335497319698334,0.5761468760049738,3.833045721054077,0.5936581492424011,0.6630322933197021,3.9627153873443604,0.33977439999580383,0.06885343044996262,0.2709209695458412,0.2265625,0.1875
glass_blur/s5,613,128,0.7632966041564941,0.4442650377750397,0.5412253736319733,3.9691431522369385,0.5936581492424011,0.6630322933197021,4.0947585105896,0.34520888328552246,0.06768457591533661,0.27752430737018585,0.21875,0.1875
glass_blur/s5,614,128,0.7801015973091125,0.46863728761672974,0.5095950688750249,3.9505362510681152,0.5936581492424011,0.6630322933197021,4.077508926391602,0.3791395425796509,0.07309752702713013,0.30604201555252075,0.2109375,0.1796875
glass_blur/s5,615,128,0.8060774207115173,0.44147995114326477,0.6020471851280612,4.100345134735107,0.5936581492424011,0.6630322933197021,4.254334449768066,0.3577326238155365,0.06294076144695282,0.2947918623685837,0.1640625,0.140625
glass_blur/s5,616,128,0.7807905077934265,0.37383773922920227,0.7364850270530794,3.6963367462158203,0.5936581492424011,0.6630322933197021,3.9146955013275146,0.35634851455688477,0.05967041850090027,0.2966780960559845,0.234375,0.25
glass_blur/s5,617,128,0.7476338148117065,0.46444466710090637,0.4760708781274825,3.9819252490997314,0.5936581492424011,0.6630322933197021,4.084396839141846,0.36051416397094727,0.06916339695453644,0.2913507670164108,0.2265625,0.1875
glass_blur/s5,618,128,0.7699383497238159,0.44916796684265137,0.538913537597323,3.952517032623291,0.5936581492424011,0.6630322933197021,4.076807022094727,0.35068684816360474,0.06965076178312302,0.2810360863804817,0.2265625,0.15625
glass_blur/s5,619,128,0.6759501099586487,0.5066526532173157,0.2882936048171556,3.826052188873291,0.5936581492424011,0.6630322933197021,3.8675854206085205,0.35040295124053955,0.05987503007054329,0.29052792116999626,0.2578125,0.125
glass_blur/s5,620,128,0.7449584603309631,0.4569016098976135,0.4888603867940922,3.7901203632354736,0.5936581492424011,0.6630322933197021,3.893278121948242,0.37763744592666626,0.06417007744312286,0.3134673684835434,0.2265625,0.1875
glass_blur/s5,621,128,0.8144876956939697,0.47975465655326843,0.5292844803034802,4.478454113006592,0.5936581492424011,0.6630322933197021,4.6300787925720215,0.3594283163547516,0.0647796168923378,0.2946486994624138,0.171875,0.1171875
glass_blur/s5,622,128,0.7403148412704468,0.4686746597290039,0.4571667184361835,3.95928955078125,0.5936581492424011,0.6630322933197021,4.0541768074035645,0.3805377781391144,0.06857693195343018,0.3119608461856842,0.2578125,0.1640625
glass_blur/s5,623,128,0.7276630401611328,0.48766598105430603,0.4002073776764874,3.960150957107544,0.5936581492424011,0.6630322933197021,4.035251617431641,0.33598145842552185,0.06796135753393173,0.2680201008915901,0.234375,0.1875
glass_blur/s5,624,128,0.7389671802520752,0.46292275190353394,0.4676933113108887,3.724432945251465,0.5936581492424011,0.6630322933197021,3.812405586242676,0.380121111869812,0.0638369619846344,0.3162841498851776,0.2578125,0.1796875
glass_blur/s5,625,128,0.754375159740448,0.49529317021369934,0.42073995329569375,3.927649736404419,0.5936581492424011,0.6630322933197021,4.026314735412598,0.38594144582748413,0.07058802247047424,0.3153534233570099,0.21875,0.1796875
glass_blur/s5,626,128,0.780485212802887,0.40199899673461914,0.66346620104486,3.83332896232605,0.5936581492424011,0.6630322933197021,4.022953033447266,0.35507169365882874,0.06845337152481079,0.28661832213401794,0.203125,0.21875
glass_blur/s5,627,128,0.7265170812606812,0.49630850553512573,0.3810642741113896,4.014393329620361,0.5936581492424011,0.6630322933197021,4.101069927215576,0.3742644786834717,0.06741104274988174,0.30685343593358994,0.21875,0.140625
glass_blur/s5,628,128,0.7334641218185425,0.5125404596328735,0.3583990291889311,4.094540596008301,0.5936581492424011,0.6630322933197021,4.170747756958008,0.3639470636844635,0.06348047405481339,0.3004665896296501,0.171875,0.125
glass_blur/s5,629,128,0.7401680946350098,0.5073230862617493,0.3777292636722751,4.153289318084717,0.5936581492424011,0.6630322933197021,4.234384536743164,0.3547344505786896,0.06281884759664536,0.2919156029820442,0.1953125,0.109375
glass_blur/s5,630,128,0.7798019051551819,0.40203857421875,0.6624918798950047,3.955425500869751,0.5936581492424011,0.6630322933197021,4.157968044281006,0.3626173138618469,0.06103575974702835,0.3015815541148186,0.15625,0.140625
