global_idx,corruption,large_acc,large_nll,large_ent,large_acc_run,large_nll_run,large_ent_run,small_acc,small_nll,small_ent,small_acc_run,small_nll_run,small_ent_run,duo_acc,duo_nll,duo_ent,duo_acc_run,duo_nll_run,duo_ent_run,w_l
0,brightness/s5,0.71875,1.3544942140579224,2.219430685043335,0.71875,1.3544942140579224,2.219430685043335,0.7109375,1.6262457370758057,3.8334720134735107,0.7109375,1.6262457370758057,3.8334720134735107,0.7265625,1.3508371114730835,0.491349995136261,0.7265625,1.3508371114730835,0.491349995136261,0.8512575030326843
1,brightness/s5,0.6640625,1.249705195426941,1.5951884984970093,0.69140625,1.3020997047424316,1.9073095917701721,0.6953125,1.8548779487609863,4.304325103759766,0.703125,1.740561842918396,4.068898558616638,0.6640625,1.543389081954956,0.3327467441558838,0.6953125,1.4471130967140198,0.4120483696460724,0.9795849323272705
2,brightness/s5,0.6796875,1.3927509784698486,1.4826124906539917,0.6875,1.332316795984904,1.765743891398112,0.6875,1.894913673400879,4.441642761230469,0.6979166666666666,1.7920124530792236,4.193146626154582,0.6796875,1.7708791494369507,0.42921093106269836,0.6901041666666666,1.55503511428833,0.4177692234516144,0.9939950108528137
3,brightness/s5,0.7421875,1.2641985416412354,1.0359009504318237,0.701171875,1.3152872323989868,1.58328315615654,0.734375,1.5857625007629395,3.8893182277679443,0.70703125,1.7404499650001526,4.117189526557922,0.7421875,1.7460527420043945,0.27735960483551025,0.703125,1.6027895212173462,0.38266681879758835,0.9968453049659729
4,brightness/s5,0.7578125,1.1006468534469604,0.9959116578102112,0.7125,1.2723591566085815,1.4658088564872742,0.734375,1.5468848943710327,3.812746047973633,0.7125,1.7017369508743285,4.056300830841065,0.7578125,1.459332823753357,0.31503963470458984,0.7140625,1.5740981817245483,0.36914138197898866,0.9977598190307617
5,brightness/s5,0.671875,1.4431366920471191,1.0677523612976074,0.7057291666666666,1.3008220791816711,1.3994661072889965,0.71875,1.5494234561920166,3.652158737182617,0.7135416666666666,1.6763513684272766,3.9889438152313232,0.671875,1.9787338972091675,0.37570539116859436,0.70703125,1.6415374676386516,0.3702353835105896,0.9969105124473572
6,brightness/s5,0.78125,0.9804454445838928,0.8124514222145081,0.7165178571428571,1.2550539885248457,1.3156068665640694,0.7578125,1.4566528797149658,3.513420820236206,0.7198660714285714,1.6449658700398035,3.9210119588034495,0.78125,1.2956658601760864,0.3048093020915985,0.7176339285714286,1.5921272380011422,0.36088880045073374,0.9977723956108093
7,brightness/s5,0.734375,1.0175946950912476,0.8834265470504761,0.71875,1.225371576845646,1.2615843266248703,0.7109375,1.6936678886413574,3.97573184967041,0.71875,1.6510536223649979,3.9278519451618195,0.734375,1.3380814790725708,0.3227856159210205,0.7197265625,1.5603715181350708,0.3561259023845196,0.9986082911491394
8,brightness/s5,0.671875,1.2692804336547852,0.9443553686141968,0.7135416666666666,1.2302503387133281,1.2263366646236844,0.7109375,1.6084551811218262,3.82857084274292,0.7178819444444444,1.6463204622268677,3.9168207115597196,0.671875,1.7179150581359863,0.3642030358314514,0.7144097222222222,1.5778763559129503,0.3570233616564009,0.9983154535293579
9,brightness/s5,0.734375,1.069949746131897,0.8147720694541931,0.715625,1.2142202794551848,1.1851802051067353,0.71875,1.557159662246704,3.4876646995544434,0.71796875,1.6374043822288513,3.8739051103591917,0.734375,1.4468399286270142,0.3014666736125946,0.71640625,1.5647727131843567,0.3514676928520203,0.9979766011238098
10,brightness/s5,0.78125,0.8833413124084473,0.5965390205383301,0.7215909090909091,1.1841403733600269,1.1316673701459712,0.765625,1.223473310470581,2.8163702487945557,0.7223011363636364,1.5997742847962813,3.7777655774896797,0.78125,1.2331398725509644,0.2191716730594635,0.7223011363636364,1.5346242731267756,0.33944078196178784,0.9971669316291809
11,brightness/s5,0.7109375,1.108789086341858,0.7167587280273438,0.720703125,1.1778610994418461,1.0970916499694188,0.765625,1.2455112934112549,2.8841376304626465,0.7259114583333334,1.5702523688475292,3.7032965819040933,0.7109375,1.5405393838882446,0.290682852268219,0.7213541666666666,1.5351171990235646,0.33537762115399045,0.9952154159545898
12,brightness/s5,0.640625,1.5809632539749146,0.805989146232605,0.7145432692307693,1.2088689574828515,1.0746991496819716,0.6796875,1.6747015714645386,3.2387382984161377,0.7223557692307693,1.5782869228949914,3.667561329328097,0.640625,2.3063013553619385,0.2798318564891815,0.7151442307692307,1.5944390572034395,0.3311048700259282,0.9959834814071655
13,brightness/s5,0.765625,1.135408639907837,0.5914583206176758,0.7181919642857143,1.203621791941779,1.0401819476059504,0.7578125,1.3070793151855469,2.7235968112945557,0.7248883928571429,1.5589149509157454,3.600135292325701,0.765625,1.6593095064163208,0.2003786563873291,0.71875,1.5990726607186454,0.32176728333745686,0.9962102174758911
14,brightness/s5,0.7578125,1.0094553232192993,0.6123839616775513,0.7208333333333333,1.1906773606936136,1.0116620818773905,0.7421875,1.2972346544265747,2.9147846698760986,0.7260416666666667,1.5414695978164672,3.554445250829061,0.7578125,1.379171371459961,0.2750017046928406,0.7213541666666666,1.5844125747680664,0.3186495780944824,0.9958407282829285
15,brightness/s5,0.703125,1.4721084833145142,0.7195955514907837,0.7197265625,1.20826680585742,0.9934079237282276,0.703125,1.5666366815567017,2.8050119876861572,0.724609375,1.543042540550232,3.5076056718826294,0.703125,2.118736743927002,0.27114546298980713,0.72021484375,1.6178078353404999,0.3156805709004402,0.9948275685310364
16,brightness/s5,0.734375,1.1354869604110718,0.5553318858146667,0.7205882352941176,1.203985638478223,0.96763874502743,0.78125,1.144290804862976,2.3420324325561523,0.7279411764705882,1.5195865560980404,3.4390425401575424,0.734375,1.6501189470291138,0.24003811180591583,0.7210477941176471,1.619708488969242,0.31123101448311524,0.9928810596466064
17,brightness/s5,0.6484375,1.6188970804214478,0.7287145256996155,0.7165798611111112,1.2270362741417356,0.9543651772869958,0.6640625,1.482715129852295,2.8104188442230225,0.7243923611111112,1.5175381435288324,3.4041190014945135,0.6484375,2.3872807025909424,0.28515955805778503,0.7170138888888888,1.662351389726003,0.30978260023726356,0.9920201897621155
18,brightness/s5,0.6796875,1.1421173810958862,0.6475722789764404,0.7146381578947368,1.2225668587182696,0.9382181826390719,0.71875,1.3040952682495117,2.745103120803833,0.7240953947368421,1.5063043079878156,3.3694339551423726,0.6796875,1.619641900062561,0.27312520146369934,0.7150493421052632,1.6601035218489797,0.30785326345970754,0.9928234815597534
19,brightness/s5,0.734375,1.3861125707626343,0.5454232096672058,0.715625,1.230744144320488,0.9185784339904786,0.7421875,1.3918603658676147,2.7561187744140625,0.725,1.5005821108818054,3.338768196105957,0.734375,2.027674674987793,0.2387038767337799,0.716015625,1.6784820795059203,0.30439579412341117,0.9942569136619568
20,brightness/s5,0.71875,1.1279789209365845,0.5808435678482056,0.7157738095238095,1.2258505622545879,0.902495821317037,0.7421875,1.1788294315338135,2.558518409729004,0.7258184523809523,1.4852605547223772,3.301613444373721,0.71875,1.6407948732376099,0.2247898280620575,0.7161458333333334,1.6766874506360008,0.30060503383477527,0.9953022003173828
21,brightness/s5,0.796875,1.00051748752594,0.44901520013809204,0.7194602272727273,1.215608149766922,0.8818830658089031,0.75,1.1415085792541504,2.6185190677642822,0.7269176136363636,1.469635464928367,3.270563699982383,0.796875,1.4797428846359253,0.18277181684970856,0.7198153409090909,1.6677354249087246,0.2952489785172723,0.9967420697212219
22,brightness/s5,0.7265625,1.0391483306884766,0.4762108027935028,0.7197690217391305,1.207935983720033,0.8642451413299727,0.6875,1.1373310089111328,2.1663103103637695,0.725203804347826,1.4551874451015308,3.2225526830424434,0.7265625,1.513835072517395,0.22308900952339172,0.720108695652174,1.6610441052395364,0.2921115885610166,0.9928224682807922
23,brightness/s5,0.75,1.2733581066131592,0.5461307764053345,0.7210286458333334,1.2106619055072467,0.8509903761247793,0.734375,1.3600069284439087,2.2695093154907227,0.7255859375,1.4512215902407963,3.1828425427277884,0.7578125,1.8963123559951782,0.20245136320590973,0.7216796875,1.6708469490210216,0.2883757458378871,0.9930318593978882
24,brightness/s5,0.765625,1.2184652090072632,0.5108333230018616,0.7228125,1.2109740376472473,0.8373840939998627,0.65625,1.478554368019104,3.0291523933410645,0.7228125,1.4523149013519288,3.176694936752319,0.765625,1.7566418647766113,0.209784135222435,0.7234375,1.6742787456512451,0.28523208141326906,0.9964704513549805
25,brightness/s5,0.703125,1.4740808010101318,0.42290982604026794,0.7220552884615384,1.2210935285458198,0.8214427760014167,0.7109375,1.1921762228012085,1.781716227531433,0.7223557692307693,1.4423095675615163,3.123041909474593,0.703125,2.2727394104003906,0.17375966906547546,0.72265625,1.6972964635262122,0.2809446809383539,0.9937126040458679
26,brightness/s5,0.6875,1.4736618995666504,0.4419398307800293,0.7207754629629629,1.2304479126577024,0.8073871113635875,0.7109375,1.3108282089233398,2.317330837249756,0.7219328703703703,1.4374398876119543,3.093200758651451,0.6875,2.27769136428833,0.15960457921028137,0.7213541666666666,1.7187925709618463,0.27645060309657343,0.9938470721244812
27,brightness/s5,0.65625,1.2728148698806763,0.5662152171134949,0.7184709821428571,1.2319610182728087,0.7987738294260842,0.6953125,1.2175021171569824,2.058162212371826,0.7209821428571429,1.4295849672385625,3.0562350962843214,0.6640625,1.8636966943740845,0.2487969696521759,0.7193080357142857,1.7239677182265691,0.2754629733307021,0.9912653565406799
28,brightness/s5,0.7578125,1.1556912660598755,0.43721479177474976,0.7198275862068966,1.2293310268171902,0.7863062764036244,0.7265625,1.2692848443984985,2.5930709838867188,0.7211745689655172,1.4240573767958016,3.0402639199947488,0.7578125,1.7328037023544312,0.1736944317817688,0.720635775862069,1.7242724073344264,0.2719537132772906,0.9948329925537109
29,brightness/s5,0.7265625,1.3006162643432617,0.44810235500335693,0.7200520833333334,1.2317072014013926,0.7750328123569489,0.7265625,1.1889182329177856,2.117741107940674,0.7213541666666666,1.4162194053332011,3.0095131595929465,0.7265625,1.9640663862228394,0.21347349882125854,0.7208333333333333,1.73226553996404,0.2700043727954229,0.9922518134117126
30,brightness/s5,0.7734375,1.335026741027832,0.46809130907058716,0.7217741935483871,1.235040089776439,0.7651314735412598,0.7734375,1.1408743858337402,1.8633081912994385,0.7230342741935484,1.4073373079299927,2.9725388057770266,0.78125,1.8975250720977783,0.20631730556488037,0.7227822580645161,1.7375964926135155,0.267949951271857,0.990592896938324
31,brightness/s5,0.71875,1.375962257385254,0.44781458377838135,0.7216796875,1.2394439075142145,0.7552153207361698,0.75,1.1731886863708496,1.786010503768921,0.723876953125,1.4000201635062695,2.9354597963392735,0.71875,2.0219814777374268,0.19347554445266724,0.72265625,1.7464835233986378,0.2656226260587573,0.9873122572898865
32,brightness/s5,0.7578125,1.0307222604751587,0.3898301124572754,0.7227746212121212,1.2331190091190916,0.7441430416974154,0.78125,0.9607506990432739,1.9602500200271606,0.7256155303030303,1.3867089676134514,2.905907984935876,0.7578125,1.5387908220291138,0.17089799046516418,0.7237215909090909,1.7401898051753188,0.26275218255592114,0.9900065660476685
33,brightness/s5,0.6796875,1.4222056865692139,0.558566689491272,0.7215073529411765,1.2386803819852716,0.7386849136913524,0.6875,1.1899152994155884,2.161842107772827,0.7244944852941176,1.3809209185488083,2.8840236944310806,0.6796875,2.100461006164551,0.26760417222976685,0.7224264705882353,1.7507860169691198,0.2628948881345637,0.9879580140113831
34,brightness/s5,0.703125,1.4015244245529175,0.5831179618835449,0.7209821428571429,1.2433330689157758,0.7342401436397008,0.765625,1.191788673400879,2.271148443222046,0.7256696428571429,1.3755171401160105,2.8665129729679655,0.703125,2.0684800148010254,0.23765815794467926,0.721875,1.7598629883357457,0.262173838700567,0.9886624217033386
35,brightness/s5,0.7109375,1.4896899461746216,0.42317235469818115,0.720703125,1.2501763155062993,0.7255993717246585,0.7734375,1.200613021850586,1.8645439147949219,0.7269965277777778,1.3706586923864152,2.838680499129825,0.7109375,2.2804114818573,0.17916333675384521,0.7215711805555556,1.7743226687113445,0.25986799142426914,0.9893428087234497
36,brightness/s5,0.7578125,1.3217638731002808,0.5573182106018066,0.721706081081081,1.2521111143601906,0.7210512322348517,0.7421875,1.2462204694747925,2.2108652591705322,0.7274070945945946,1.3672954971725877,2.821712519671466,0.7578125,1.9551458358764648,0.22552277147769928,0.7225506756756757,1.7792097813374288,0.258939742236524,0.9904747605323792
37,brightness/s5,0.71875,1.4380638599395752,0.41517746448516846,0.7216282894736842,1.2570046076649113,0.7130019225572285,0.7265625,1.2149815559387207,1.7248528003692627,0.7273848684210527,1.36328723556117,2.7928477902161446,0.71875,2.091329574584961,0.20042887330055237,0.7224506578947368,1.7874234601071006,0.25739998252768265,0.9877849817276001
38,brightness/s5,0.734375,1.4354840517044067,0.402029812335968,0.7219551282051282,1.261581003665924,0.7050282787054013,0.7421875,1.1221894025802612,1.8590989112854004,0.7277644230769231,1.357105239843711,2.7689055112692027,0.734375,2.1804561614990234,0.18058951199054718,0.7227564102564102,1.7975012216812525,0.2554304832831407,0.9861268997192383
39,brightness/s5,0.71875,1.805649995803833,0.417066752910614,0.721875,1.2751827284693718,0.6978292405605316,0.703125,1.326180338859558,1.7704973220825195,0.7271484375,1.356332117319107,2.7439453065395356,0.71875,2.626094102859497,0.17718568444252014,0.72265625,1.8182160437107087,0.2534743633121252,0.9879043698310852
40,brightness/s5,0.5703125,2.303866386413574,0.5172861814498901,0.7181783536585366,1.300272573785084,0.6934257513139306,0.625,1.5089036226272583,1.8742995262145996,0.7246570121951219,1.360053373546135,2.7227344338486836,0.5703125,3.4523353576660156,0.21891315281391144,0.7189405487804879,1.858072612343765,0.2526314069585102,0.9887251257896423
41,brightness/s5,0.7421875,1.3797810077667236,0.36998146772384644,0.71875,1.3021656317370278,0.6857246969427381,0.703125,1.1463372707366943,1.3864424228668213,0.7241443452380952,1.354964894907815,2.690917957396734,0.7421875,2.0850470066070557,0.165614515542984,0.7194940476190477,1.863476764588129,0.2505595762105215,0.9824998378753662
42,brightness/s5,0.609375,2.0322799682617188,0.554919958114624,0.7162063953488372,1.3191450349120206,0.6826827262723169,0.7109375,1.3819420337677002,1.706303596496582,0.7238372093023255,1.355592270230138,2.6680199490037073,0.609375,3.0456225872039795,0.2332635521888733,0.7169331395348837,1.8909685279047765,0.250157343093739,0.9768013954162598
43,brightness/s5,0.7265625,1.4209829568862915,0.43287378549575806,0.7164417613636364,1.3214595331387087,0.6770052503455769,0.734375,1.064807653427124,1.4648137092590332,0.7240767045454546,1.3489835289391605,2.640674352645874,0.7265625,2.0858733654022217,0.2026214748620987,0.7171519886363636,1.8953981833024458,0.24907698245211082,0.9760639667510986
