beta,pool,filter_kind,proxy_batch_size,duo_acc,duo_nll,duo_ece,duo_entropy,mean_w_l,large_acc,small_acc
8.0,log,ema,128,0.39713666666666664,3.5879310674794516,0.17839998271527388,2.2691400535329183,0.644830010613768,0.343243333697319,0.3001333276430766
8.0,log,kalman,2048,0.3969433333333333,3.4984931597264604,0.16330275431590774,2.3590933081563312,0.6265795600574183,0.343243333697319,0.3001333276430766
8.0,log,ema,1024,0.39683666666666656,3.5306967688624056,0.1724136417630439,2.312275823465983,0.6369357852303982,0.343243333697319,0.3001333276430766
8.0,log,running_mean,2048,0.39645,3.5030315965525314,0.16352612566486002,2.3579087028566996,0.6263657533379612,0.343243333697319,0.3001333276430766
8.0,log,none,128,0.39625,3.6110255357487997,0.1741488690213114,2.2692427571487426,0.6418362538607211,0.343243333697319,0.3001333276430766
8.0,log,ema,512,0.39574666666666664,3.5564725070953367,0.17724175005093218,2.2905252982203166,0.6415795827988567,0.343243333697319,0.3001333276430766
8.0,log,none,1024,0.39572666666666656,3.5516363695780444,0.17274343053095045,2.3120184488423665,0.637102444836724,0.343243333697319,0.3001333276430766
8.0,log,none,512,0.3953933333333333,3.576761194063823,0.1753563380440635,2.2922465371513363,0.6415666118566443,0.343243333697319,0.3001333276430766
8.0,log,kalman,1024,0.3953833333333333,3.5286780510711666,0.17205356315167625,2.3183678292401626,0.6346218833506713,0.343243333697319,0.3001333276430766
8.0,log,running_mean,1024,0.3950633333333334,3.5294571958287557,0.17166715221601853,2.321219148470561,0.6337722249532212,0.343243333697319,0.3001333276430766
8.0,log,kalman,128,0.3943933333333333,3.578486005414327,0.1832505500631158,2.2598106052335103,0.6469732342382365,0.343243333697319,0.3001333276430766
8.0,log,kalman,512,0.39436333333333334,3.5510094672266637,0.17827143781676275,2.2880301402155556,0.6411083929217357,0.343243333697319,0.3001333276430766
8.0,log,running_mean,512,0.39418333333333333,3.546852576700846,0.17699161474103728,2.2966921812121073,0.6389958601459612,0.343243333697319,0.3001333276430766
8.0,log,running_mean,128,0.39363000000000004,3.5626366739400224,0.18115151786314945,2.2746671686871847,0.6426459616019058,0.343243333697319,0.3001333276430766
12.0,log,ema,2048,0.3926866666666666,3.5595686870574945,0.16864840392874555,2.322398174597422,0.6318565725266219,0.343243333697319,0.3001333276430766
12.0,log,ema,128,0.3912766666666666,3.6621615439860027,0.18302756126941494,2.2525216219266255,0.644534073478793,0.343243333697319,0.3001333276430766
12.0,log,none,2048,0.3911133333333333,3.5879325994618734,0.16955386340934156,2.3206984595298765,0.6316942737163892,0.343243333697319,0.3001333276430766
12.0,log,kalman,2048,0.3909599999999999,3.5627464422734576,0.16872922962102418,2.324140632050832,0.6294623404205418,0.343243333697319,0.3001333276430766
12.0,log,none,128,0.39092333333333334,3.6844561526234947,0.17891262851783385,2.254963536974589,0.6414609778050644,0.343243333697319,0.3001333276430766
12.0,log,running_mean,2048,0.39062666666666657,3.5660040603637686,0.16900691544621563,2.3227109951146443,0.6295564475979398,0.343243333697319,0.3001333276430766
2.0,linear,none,128,0.39053333333333334,3.32114990776062,0.1374474462806061,2.675623732961019,0.6121541245849927,0.343243333697319,0.3001333276430766
12.0,log,ema,1024,0.39034,3.606221732813517,0.17770440274837115,2.2796278079668677,0.6398519507323,0.343243333697319,0.3001333276430766
4.0,linear,none,128,0.3902766666666667,3.4296706532033285,0.15296096733663234,2.4744534398778275,0.6364775825224567,0.343243333697319,0.3001333276430766
12.0,log,none,1024,0.3897066666666666,3.625846238085429,0.1778001481815303,2.286833418833415,0.6384311891947948,0.343243333697319,0.3001333276430766
12.0,log,none,512,0.38961666666666667,3.652387502034505,0.18025751209774984,2.27436998559316,0.641237246540149,0.343243333697319,0.3001333276430766
2.0,linear,ema,128,0.3896033333333333,3.317592101542155,0.14456762218393387,2.674549984906515,0.6143236347023645,0.343243333697319,0.3001333276430766
4.0,linear,ema,128,0.38954333333333335,3.4225714572016397,0.16154439541370919,2.473291305389404,0.6398309630337358,0.343243333697319,0.3001333276430766
12.0,log,ema,512,0.38950333333333326,3.633000029551189,0.18204977515468374,2.2623926956303912,0.6438183408701461,0.343243333697319,0.3001333276430766
16.0,log,ema,2048,0.38927,3.6046434861628214,0.17289150256245087,2.297106044305165,0.6367134129070109,0.343243333697319,0.3001333276430766
12.0,log,kalman,1024,0.3890266666666666,3.597964359906514,0.17756875699562333,2.2818279802322383,0.6380059019995483,0.343243333697319,0.3001333276430766
6.0,linear,none,128,0.38889333333333337,3.5089707180277494,0.16160354006050776,2.3988170487594607,0.6411234590733059,0.343243333697319,0.3001333276430766
2.0,linear,kalman,128,0.38889333333333337,3.3184112879689533,0.15097395078510045,2.670717479527791,0.6158762619956335,0.343243333697319,0.3001333276430766
4.0,linear,running_mean,128,0.3888633333333333,3.4245864011255893,0.17045747414205226,2.477805720183055,0.6389996271469196,0.343243333697319,0.3001333276430766
4.0,linear,kalman,128,0.3888533333333334,3.423006459592183,0.16930492864355445,2.47318200369517,0.6412618697178364,0.343243333697319,0.3001333276430766
