proxy_kind,calib_method,proxy_batch_size,n,sel_acc,sel_correct,sel_total,bal_sel_acc,sel_acc_large_better,sel_acc_small_better,n_large_better,n_small_better,gap_bias,gap_slope,gap_corr,l_r2,l_pearson_r,l_spearman_rho,s_r2,s_pearson_r,s_spearman_rho
nuclear_norm,linear,1024,80,0.7974683544303798,63,79,0.7902757619738752,0.8113207547169812,0.7692307692307693,53,26,0.017062920956068327,0.8121192798722514,0.6025689519868127,0.9864939261301578,0.9932240060178559,0.9659735581904735,0.9762893007319648,0.9880735300229254,0.9653216154518729
prototype,beta,1024,80,0.7341772151898734,58,79,0.762699564586357,0.6792452830188679,0.8461538461538461,53,26,-0.005782191286926857,0.27161830900499184,0.33193069685105475,0.9093680159328563,0.9536078942274211,0.974166628666917,0.942633248581119,0.9708930160327238,0.9540454249321081
nuclear_norm,platt,1024,80,0.759493670886076,60,79,0.7521770682148041,0.7735849056603774,0.7307692307692307,53,26,0.011653870812573465,0.515014631739377,0.5836477883154493,0.9889579326726325,0.9944636406991623,0.9659735581904735,0.9887607354316443,0.994364488219307,0.9653216154518729
nuclear_norm,beta,1024,80,0.7215189873417721,57,79,0.7336719883889695,0.6981132075471698,0.7692307692307693,53,26,0.0025967416505633064,0.4861389151957577,0.6365730875353174,0.9801020283347659,0.9900010244109679,0.9659735581904735,0.985241608786238,0.9925933753487568,0.9653216154518729
nuclear_norm,linear,512,160,0.7169811320754716,114,159,0.7264150943396226,0.6981132075471698,0.7547169811320755,106,53,0.010264380776525467,0.7501977521666374,0.5382783984104084,0.972447712532802,0.9861276350112099,0.9623738649173144,0.9628922819455199,0.9812707485426843,0.9633064849944855
cot,linear,1024,80,0.6582278481012658,52,79,0.725689404934688,0.5283018867924528,0.9230769230769231,53,26,-0.006491260555842366,0.3097791561399373,0.6331281293670349,0.9370973568986407,0.9680378902184773,0.9452037142931087,0.9407848370257326,0.9699406358255811,0.9363457911640782
prototype,platt,1024,80,0.7341772151898734,58,79,0.7235123367198839,0.7547169811320755,0.6923076923076923,53,26,0.003346522893343611,0.5160207754007692,0.45205950351966045,0.9397219685414747,0.9693925771025249,0.974166628666917,0.9461524941248493,0.9727037031516068,0.9540454249321081
nuclear_norm,platt,512,160,0.7044025157232704,112,159,0.7169811320754718,0.6792452830188679,0.7547169811320755,106,53,0.0047613619496131255,0.5224039211321543,0.5008521994238619,0.9752608087907852,0.9875529397408451,0.9623738649173144,0.9746154499357771,0.9872261392081234,0.9633064849944855
ac_mc,linear,512,160,0.6981132075471698,111,159,0.7122641509433962,0.6698113207547169,0.7547169811320755,106,53,0.0014536493285606873,0.8787196933301109,0.5990281940438452,0.9545868576381652,0.977029609396852,0.9703846006192967,0.9371203736436364,0.9680497784946993,0.962481681102628
cot,platt,1024,80,0.6329113924050633,50,79,0.7068214804063861,0.49056603773584906,0.9230769230769231,53,26,-0.00882464398491011,0.3299770872405105,0.6086548798953726,0.9378512731763682,0.9684272162513651,0.9452037142931087,0.9429855289850372,0.9710744199004715,0.9363457911640782
ac_mc,linear,1024,80,0.6835443037974683,54,79,0.7053701015965167,0.6415094339622641,0.7692307692307693,53,26,-0.0003875481287829698,1.027923417244289,0.6541475075458629,0.9618213269141316,0.980724898691846,0.9747292429485611,0.9469715847563847,0.9731246501637828,0.9643135568399188
nuclear_norm,beta,512,160,0.6729559748427673,107,159,0.6981132075471699,0.6226415094339622,0.7735849056603774,106,53,-0.0019428630107942413,0.45327054323057386,0.4436165047538911,0.9638282404033165,0.9817475441289968,0.9623738649173144,0.9708783101359991,0.9853315737029841,0.9633064849944855
