"mode","corruption","severity","duo/ece","duo/nll","duo/accuracy","duo/acc3","duo/acc5","duo/f1","duo/brier","large/ece","large/nll","large/accuracy","large/acc3","large/acc5","large/f1","large/brier","small/ece","small/nll","small/accuracy","small/acc3","small/acc5","small/f1","small/brier"
"both_duo","brightness","5","0.07220390281647444","0.7472866696709016","0.78982","0.89444","0.92438","0.789132869478125","0.2467772513628006","0.07992308895677327","1.1912018179714394","0.72974","0.87558","0.91132","0.726844831336247","0.3856149911880493","0.21638324966296552","2.466302136134495","0.65868","0.82212","0.86906","0.6607473073756073","0.5538652539253235"
"both_duo","contrast","5","0.10347208510898052","1.7130967524637721","0.59602","0.7305","0.7795","0.6016637759964444","0.46144813299179077","0.1594168764936924","2.5935118028273263","0.50282","0.6723","0.73014","0.5063524870117606","0.6758590340614319","0.3817574646528066","5.311000824686994","0.3741","0.54866","0.61952","0.38599791346820767","0.9796075224876404"
"both_duo","defocus_blur","5","0.14203463770240543","2.2370359347335214","0.51396","0.65394","0.71246","0.5166447757067654","0.5664103627204895","0.21722104915834964","2.953675518230602","0.44996","0.6223","0.68996","0.44404330098243977","0.7532208561897278","0.46650941958822306","6.8892319848396735","0.2628","0.42554","0.50456","0.26525678226568405","1.1656177043914795"
"both_duo","elastic_transform","5","0.09100272728867828","1.2300629891664376","0.68682","0.80984","0.85132","0.6889195672189529","0.35864996910095215","0.14213737271413207","2.0616797191000673","0.58412","0.74544","0.79706","0.5839531522206031","0.5722607970237732","0.2943691098986566","3.6904564418998915","0.52488","0.70408","0.76702","0.5315903061272388","0.7561377286911011"
"both_duo","fog","5","0.08197306637100876","1.0078629573384523","0.72942","0.84764","0.88508","0.7286091535813737","0.3105451762676239","0.0761595295535028","1.7174657827649757","0.6435","0.8017","0.84742","0.6418772917086606","0.5029858350753784","0.25144773928552866","3.0564247030613783","0.5871","0.76164","0.8162","0.5906149054544032","0.6617233753204346"
"both_duo","frost","5","0.09216289944745601","1.3671857812833876","0.66802","0.79206","0.83386","0.6717577176217487","0.38204118609428406","0.1172525154349208","2.012176126026832","0.59568","0.75396","0.80418","0.5930130346350112","0.5592736601829529","0.3198315057651699","4.251554618586653","0.46918","0.64502","0.70952","0.481340239516533","0.8359506130218506"
"both_duo","gaussian_noise","5","0.11706299493744969","2.1298029240997782","0.52074","0.65734","0.7144","0.5261639975936362","0.5419553518295288","0.19945825650803745","3.0852448310661806","0.43172","0.59652","0.66096","0.42905525247324516","0.764289915561676","0.410571827545017","5.995276645844997","0.30548","0.47152","0.54678","0.3131169187145494","1.0646260976791382"
"both_duo","glass_blur","5","0.15421572264090183","2.4228255137950985","0.49106","0.6314","0.69172","0.4957639241927536","0.6004566550254822","0.2372214018788934","3.163594156518229","0.42884","0.60134","0.66586","0.4252149423614107","0.7882632613182068","0.4869778860267997","7.205014105126887","0.25206","0.41536","0.49324","0.2559023445718195","1.1966837644577026"
"both_duo","impulse_noise","5","0.11346431963801384","2.0219032755148953","0.5339","0.67132","0.72788","0.5377407797185009","0.5229272246360779","0.1889318186761439","2.953306813827875","0.4478","0.61302","0.67726","0.44501721970826824","0.7430469393730164","0.39571434008166195","5.770539489148574","0.31962","0.48782","0.56172","0.3260704722224014","1.040123701095581"
"both_duo","jpeg_compression","5","0.0899061777098477","1.1810578838229238","0.69188","0.81764","0.85962","0.6925344065970634","0.3517712354660034","0.12778753865353765","1.8055349633872353","0.61862","0.78612","0.83636","0.6160042079928638","0.5315003395080566","0.29147554739236836","3.7116818571840073","0.50604","0.6861","0.74964","0.5120604119741683","0.7723450064659119"
"both_duo","motion_blur","5","0.10659956596955657","1.6168138249086528","0.61276","0.7459","0.79702","0.6156475111602248","0.44304317235946655","0.16925912952281535","2.4612574268447167","0.5183","0.68868","0.74982","0.5164282645244651","0.6594506502151489","0.3646339047831297","4.8546490374095566","0.41346","0.59536","0.66852","0.421559271110532","0.9275150895118713"
"both_duo","pixelate","5","0.08502817232877016","1.07212426129658","0.71562","0.83584","0.87546","0.7166513568012237","0.32633277773857117","0.11982794165216389","1.7043811950660326","0.63694","0.80014","0.84594","0.634414105595081","0.5056763887405396","0.2765897237251699","3.3619687127038715","0.54576","0.72882","0.79066","0.5509208545269624","0.7189545035362244"
"both_duo","shot_noise","5","0.11780064111791551","2.035594608810412","0.54648","0.68154","0.73686","0.5524516464892044","0.5204141139984131","0.18864247912034393","2.908017762701283","0.45464","0.61988","0.6828","0.45255611776519733","0.734055757522583","0.39942825859755277","5.783768293297763","0.33434","0.50112","0.5742","0.3429446496432681","1.0354859828948975"
"both_duo","snow","5","0.08976271408498288","1.2924750137348928","0.67052","0.79658","0.84128","0.6723629725235116","0.37258777022361755","0.14237481715336442","2.1930507292596184","0.563","0.72464","0.77926","0.5629125818402116","0.5974293947219849","0.29460119304895405","3.745936841348224","0.51032","0.68768","0.75114","0.517387368995562","0.7691672444343567"
"both_duo","zoom_blur","5","0.09977612326085568","1.4353416301218906","0.6419","0.7754","0.82238","0.645407989475276","0.40920165181159973","0.1670370311193168","2.429128212517101","0.52262","0.69262","0.75344","0.5217108746124982","0.6527091264724731","0.3243157744655013","4.158479597825624","0.47328","0.66018","0.72768","0.4807797655645406","0.8346880674362183"
"both_duo","average","0","0.10376438336155316","1.5673646680507731","0.6272613333333333","0.756092","0.8035479999999999","0.6300968296103203","0.2467772513628006","0.15551005643973254","2.3488817905406347","0.5418866666666666","0.7062826666666667","0.7621186666666667","0.5399598443178643","0.3856149911880493","0.34497379630130026","4.683485685939905","0.43580666666666673","0.6094013333333334","0.6766306666666666","0.44241930076876523","0.5538652539253235"
