proxy_kind,calib_method,proxy_batch_size,n,sel_acc,sel_correct,sel_total,bal_sel_acc,sel_acc_large_better,sel_acc_small_better,n_large_better,n_small_better,gap_bias,gap_slope,gap_corr,l_r2,l_pearson_r,l_spearman_rho,s_r2,s_pearson_r,s_spearman_rho
atc,linear,2048,150,0.8666666666666667,130,150,0.8569720162640517,0.8761061946902655,0.8378378378378378,113,37,-0.0008673704532995424,0.7715542694788745,0.7447422932418067,0.6064072632647151,0.7787215569539058,0.6514334480184404,0.776828402379148,0.8813786940805569,0.8586915456109264
atc,platt,2048,150,0.8666666666666667,130,150,0.8569720162640517,0.8761061946902655,0.8378378378378378,113,37,-0.0013901202205589922,0.7385439861724175,0.7444906344575644,0.6080537322440686,0.77977800189802,0.6514334480184404,0.7870809396341005,0.8871758222776929,0.8586915456109264
ac_mc,linear,2048,150,0.8666666666666667,130,150,0.8478832815116002,0.8849557522123894,0.8108108108108109,113,37,-0.01917614331423583,1.3455713498668418,0.8020116159190799,0.6291156145810711,0.7931680872180065,0.7931352357001528,0.7517178397082879,0.8670166317368357,0.857400651583433
ac_mc,platt,2048,150,0.8666666666666667,130,150,0.8478832815116002,0.8849557522123894,0.8108108108108109,113,37,-0.018272391063419706,1.2022208148633484,0.7947560434202963,0.6323849489007197,0.7952263507333743,0.7931352357001528,0.7793623689782156,0.8828150253468818,0.857400651583433
atc,linear,1024,300,0.8566666666666667,257,300,0.845790480746233,0.8672566371681416,0.8243243243243243,226,74,-0.0004966587509303899,0.7575389261942317,0.7333817432682224,0.6022334000810043,0.7760369837069651,0.6402960283998026,0.7727168786582435,0.8790431608619929,0.846272074142891
atc,platt,1024,300,0.8566666666666667,257,300,0.845790480746233,0.8672566371681416,0.8243243243243243,226,74,-0.0010376959276504694,0.7250694239237464,0.7329774964100632,0.6038812754706712,0.7770979831853067,0.6402960283998026,0.7828444512607826,0.884784974590314,0.846272074142891
nuclear_norm,beta,2048,150,0.8533333333333334,128,150,0.8299449892370246,0.8761061946902655,0.7837837837837838,113,37,-0.034155313154572944,1.7858295078361355,0.8640184965304829,0.7377410391278427,0.8589185288069193,0.8547424603152307,0.8829032741851657,0.9396293280784533,0.949788786663967
nuclear_norm,linear,2048,150,0.8466666666666667,127,150,0.8255202104759627,0.8672566371681416,0.7837837837837838,113,37,-0.027506339921190493,1.5064023671933695,0.8593905621128956,0.7628018308676082,0.8733852705808636,0.8547424603152307,0.8986862797398992,0.9479906538251837,0.949788786663967
nuclear_norm,platt,2048,150,0.8466666666666667,127,150,0.8255202104759627,0.8672566371681416,0.7837837837837838,113,37,-0.02302549213069844,1.2114323184812505,0.8423395811213298,0.7807650857719617,0.8836091249936036,0.8547424603152307,0.9219540517067718,0.9601843842235572,0.949788786663967
nuclear_norm,linear,1024,300,0.8433333333333334,253,300,0.8233078210954317,0.8628318584070797,0.7837837837837838,226,74,-0.021569159318700407,1.281640154213184,0.8503932641994073,0.7463058643239732,0.8638899607727671,0.835996005360035,0.889053002228443,0.9428960718066668,0.9352289954755771
nuclear_norm,platt,1024,300,0.8433333333333334,253,300,0.8233078210954317,0.8628318584070797,0.7837837837837838,226,74,-0.01646004650839774,0.9643909233383192,0.8306491586674004,0.7693232995473551,0.87711076811732,0.835996005360035,0.9154465117289926,0.9567896904382868,0.9352289954755771
