corruption,batch_in_corruption,r_l,r_s,pred_l,pred_s,anchor,tau,acc_l,acc_s,duo_acc,true_better,anchor_correct
brightness/s5,96,0.8768684267997742,0.7933468818664551,0.8768684267997742,0.7933468818664551,large,1.3448247909545898,0.65625,0.6640625,0.7109375,small,False
brightness/s5,97,0.8771148920059204,0.7935484647750854,0.8771148920059204,0.7935484647750854,large,0.9381492733955383,0.6484375,0.625,0.7109375,large,True
brightness/s5,98,0.8770949840545654,0.7935471534729004,0.8770949840545654,0.7935471534729004,large,1.0463242530822754,0.7109375,0.7109375,0.7578125,tie,False
brightness/s5,99,0.8773637413978577,0.7937246561050415,0.8773637413978577,0.7937246561050415,large,1.3238017559051514,0.6953125,0.71875,0.734375,small,False
brightness/s5,100,0.8772091269493103,0.7936895489692688,0.8772091269493103,0.7936895489692688,large,0.9769672155380249,0.5859375,0.6640625,0.6796875,small,False
brightness/s5,101,0.8772475719451904,0.7941807508468628,0.8772475719451904,0.7941807508468628,large,1.2360011339187622,0.703125,0.7421875,0.78125,small,False
brightness/s5,102,0.8769630193710327,0.7940643429756165,0.8769630193710327,0.7940643429756165,large,1.0131257772445679,0.6171875,0.6328125,0.65625,small,False
brightness/s5,103,0.876996636390686,0.7941933274269104,0.876996636390686,0.7941933274269104,large,1.022003412246704,0.703125,0.734375,0.765625,small,False
brightness/s5,104,0.8769863247871399,0.7944230437278748,0.8769863247871399,0.7944230437278748,large,1.045649766921997,0.6875,0.7109375,0.7421875,small,False
brightness/s5,105,0.877102792263031,0.7945886850357056,0.877102792263031,0.7945886850357056,large,1.3081822395324707,0.7265625,0.7578125,0.7734375,small,False
brightness/s5,106,0.8773475885391235,0.7949404716491699,0.8773475885391235,0.7949404716491699,large,0.9642328023910522,0.75,0.7890625,0.8125,small,False
brightness/s5,107,0.877436101436615,0.7949848175048828,0.877436101436615,0.7949848175048828,large,1.0135927200317383,0.7109375,0.671875,0.75,large,True
brightness/s5,108,0.8775033950805664,0.7948447465896606,0.8775033950805664,0.7948447465896606,large,0.9722700715065002,0.6640625,0.7265625,0.71875,small,False
brightness/s5,109,0.8777063488960266,0.7949721217155457,0.8777063488960266,0.7949721217155457,large,1.2817480564117432,0.7109375,0.7421875,0.7734375,small,False
brightness/s5,110,0.8775724768638611,0.7949503064155579,0.8775724768638611,0.7949503064155579,large,1.3309624195098877,0.640625,0.6640625,0.671875,small,False
brightness/s5,111,0.8775569200515747,0.7948557734489441,0.8775569200515747,0.7948557734489441,large,0.901938259601593,0.7109375,0.7421875,0.765625,small,False
brightness/s5,112,0.8776773810386658,0.7946799993515015,0.8776773810386658,0.7946799993515015,large,0.956976056098938,0.6484375,0.59375,0.6640625,large,True
brightness/s5,113,0.877686083316803,0.795006275177002,0.877686083316803,0.795006275177002,large,1.0232295989990234,0.6953125,0.7421875,0.75,small,False
brightness/s5,114,0.8778916001319885,0.7952260971069336,0.8778916001319885,0.7952260971069336,large,1.2981534004211426,0.703125,0.75,0.734375,small,False
brightness/s5,115,0.8780779838562012,0.795447826385498,0.8780779838562012,0.795447826385498,large,1.0293110609054565,0.703125,0.7421875,0.7890625,small,False
brightness/s5,116,0.8780730962753296,0.7956187725067139,0.8780730962753296,0.7956187725067139,large,0.9810134172439575,0.6953125,0.734375,0.78125,small,False
brightness/s5,117,0.8781097531318665,0.7957335114479065,0.8781097531318665,0.7957335114479065,large,0.9156003594398499,0.6171875,0.71875,0.7421875,small,False
brightness/s5,118,0.8781672716140747,0.7955767512321472,0.8781672716140747,0.7955767512321472,large,0.9302234053611755,0.6640625,0.71875,0.734375,small,False
brightness/s5,119,0.878314197063446,0.7958638668060303,0.878314197063446,0.7958638668060303,large,1.3209561109542847,0.6640625,0.6796875,0.7265625,small,False
brightness/s5,120,0.8784023523330688,0.7960544228553772,0.8784023523330688,0.7960544228553772,large,1.0011476278305054,0.640625,0.703125,0.7109375,small,False
brightness/s5,121,0.878629207611084,0.7962424755096436,0.878629207611084,0.7962424755096436,large,1.1160744428634644,0.7578125,0.7578125,0.828125,tie,False
brightness/s5,122,0.8786960244178772,0.7960460782051086,0.8786960244178772,0.7960460782051086,large,1.0345391035079956,0.703125,0.7109375,0.734375,small,False
brightness/s5,123,0.8786685466766357,0.7963168621063232,0.8786685466766357,0.7963168621063232,large,0.9552736878395081,0.671875,0.671875,0.6875,tie,False
brightness/s5,124,0.8787857890129089,0.7963919043540955,0.8787857890129089,0.7963919043540955,large,0.9381839036941528,0.75,0.7421875,0.78125,large,True
brightness/s5,125,0.8787322044372559,0.796196699142456,0.8787322044372559,0.796196699142456,large,1.0301642417907715,0.6796875,0.640625,0.7421875,large,True
brightness/s5,126,0.8787081837654114,0.7961260676383972,0.8787081837654114,0.7961260676383972,large,0.9582034349441528,0.671875,0.78125,0.7421875,small,False
brightness/s5,127,0.8788368105888367,0.7961044907569885,0.8788368105888367,0.7961044907569885,large,1.0394742488861084,0.734375,0.7421875,0.7890625,small,False
brightness/s5,128,0.8787955641746521,0.7959610819816589,0.8787955641746521,0.7959610819816589,large,0.9133001565933228,0.6640625,0.6640625,0.7109375,tie,False
brightness/s5,129,0.8789544105529785,0.7957913875579834,0.8789544105529785,0.7957913875579834,large,0.9926014542579651,0.6796875,0.65625,0.7265625,large,True
brightness/s5,130,0.8790417909622192,0.7956218123435974,0.8790417909622192,0.7956218123435974,large,1.3067893981933594,0.7421875,0.7421875,0.7890625,tie,False
brightness/s5,131,0.8791067600250244,0.7958354353904724,0.8791067600250244,0.7958354353904724,large,1.314728021621704,0.6796875,0.71875,0.7265625,small,False
brightness/s5,132,0.8793126344680786,0.796083927154541,0.8793126344680786,0.796083927154541,large,1.0106054544448853,0.765625,0.78125,0.796875,small,False
brightness/s5,133,0.8795005083084106,0.796181321144104,0.8795005083084106,0.796181321144104,large,0.9728823900222778,0.6875,0.640625,0.7265625,large,True
brightness/s5,134,0.8796520233154297,0.7961400747299194,0.8796520233154297,0.7961400747299194,large,0.9651524424552917,0.78125,0.7265625,0.796875,large,True
brightness/s5,135,0.8796004056930542,0.79581618309021,0.8796004056930542,0.79581618309021,large,1.102083444595337,0.671875,0.7890625,0.7578125,small,False
brightness/s5,136,0.8795762658119202,0.7957961559295654,0.8795762658119202,0.7957961559295654,large,0.9342147707939148,0.6328125,0.71875,0.671875,small,False
