"mode","corruption","severity","duo/ece","duo/nll","duo/accuracy","duo/acc3","duo/acc5","duo/f1","duo/brier","large/ece","large/nll","large/accuracy","large/acc3","large/acc5","large/f1","large/brier","small/ece","small/nll","small/accuracy","small/acc3","small/acc5","small/f1","small/brier"
"no_adapt","brightness","5","0.03801603741437197","1.0272983577414723","0.74894","0.88836","0.92222","0.7469920692334603","0.3495975136756897","0.04630965352319181","1.4334050753033396","0.68546","0.8397","0.88072","0.6852394263249253","0.43164241313934326","0.29013159658730026","1.634648345704117","0.7105","0.86114","0.9012","0.7072978429390187","0.5059425234794617"
"no_adapt","contrast","5","0.017893355455696584","3.7281438386618913","0.32652","0.46492","0.52194","0.34617948426579087","0.7994208335876465","0.12299903611481189","5.179553651871094","0.18384","0.28186","0.32588","0.23857205268553283","0.9625310897827148","0.16293224442303184","4.866419422807157","0.2255","0.34764","0.40282","0.22478751137822917","0.9475616216659546"
"no_adapt","defocus_blur","5","0.04971943261034786","3.378663181863984","0.34492","0.50352","0.56782","0.34353474667208195","0.7884060144424438","0.059909583490490914","3.7208663260412234","0.31048","0.45836","0.5206","0.31288047317076223","0.819546639919281","0.09723464470416307","5.299127948465855","0.14258","0.24276","0.29756","0.13446956016643546","0.9716025590896606"
"no_adapt","elastic_transform","5","0.05452535736680031","2.2905068738751173","0.52498","0.68644","0.74192","0.5183817323909621","0.6062302589416504","0.10602246275559069","3.309532660249478","0.3939","0.54458","0.604","0.40403709426078355","0.7616146206855774","0.30622416802167896","3.2725586759828382","0.47336","0.63934","0.70032","0.46176163928695346","0.7971699237823486"
"no_adapt","fog","5","0.042429568464085465","1.5705294912847","0.65014","0.80716","0.8497","0.6476340714307051","0.46695569157600403","0.2642623067930341","2.9217188472233238","0.48726","0.66332","0.72032","0.538899750393042","0.7719883322715759","0.4267917798575759","2.915692260051986","0.58656","0.74918","0.79848","0.5802896307183054","0.7823913097381592"
"no_adapt","frost","5","0.04148508180633187","1.9545537418647414","0.5837","0.73972","0.78934","0.5875157124346515","0.5426807999610901","0.13705264289796354","2.5416825858396246","0.52566","0.67556","0.7275","0.5345757490113869","0.6493293642997742","0.3310933562004566","3.4967033883452685","0.4632","0.61962","0.6774","0.4643665711595952","0.8368937373161316"
"no_adapt","gaussian_noise","5","0.04148958575218916","3.1369301960425156","0.38642","0.54226","0.6053","0.3918358303202271","0.74544358253479","0.061927275695353744","3.468698519868894","0.35682","0.50116","0.56084","0.3660098041070258","0.78183913230896","0.13343684247583149","5.462149453896644","0.16422","0.26798","0.32154","0.1621437100376616","0.975666344165802"
"no_adapt","glass_blur","5","0.04319579306647182","3.995045120786139","0.27234","0.40884","0.47078","0.26197438359852077","0.850716233253479","0.14437416575163603","4.6771567695979614","0.21488","0.33072","0.38754","0.21301998780530298","0.927302360534668","0.11290797992318868","5.262566573651264","0.15888","0.26186","0.31634","0.14530550463730904","0.9676671624183655"
"no_adapt","impulse_noise","5","0.036155835917592055","3.0681732444042185","0.39808","0.55494","0.6182","0.40414790545545637","0.7383520603179932","0.09177044485792518","3.4156726743059043","0.36884","0.51738","0.57852","0.3793515500967507","0.7820325493812561","0.13239135354161263","5.487811676309832","0.16094","0.26598","0.31904","0.1606968372380763","0.9771426320075989"
"no_adapt","jpeg_compression","5","0.053209518259465696","1.9410146136658315","0.57352","0.7471","0.80108","0.5737054676371716","0.5586035251617432","0.04082751140892506","2.2215313803624817","0.53282","0.70742","0.7662","0.5339421800985038","0.6036247611045837","0.29343080437362196","3.7500558358520117","0.40998","0.57274","0.63334","0.40336480261733926","0.8616352081298828"
"no_adapt","motion_blur","5","0.04727792574524879","2.8494334706163187","0.42646","0.58918","0.65334","0.4312694257035554","0.709798276424408","0.08277201931677759","3.624247803679637","0.33174","0.47812","0.54072","0.3541750198923245","0.8050470352172852","0.2137174395661056","4.294541067065075","0.30028","0.4473","0.51288","0.2929285451933953","0.9130697846412659"
"no_adapt","pixelate","5","0.05401712217472494","2.076712308333099","0.54944","0.72214","0.77988","0.5497315384574144","0.5860395431518555","0.04824768673241139","2.7188345109765906","0.46202","0.62964","0.69028","0.47072952875044166","0.6808722019195557","0.30623014614403254","3.498983831674263","0.4382","0.6096","0.6752","0.43130356869315173","0.8420331478118896"
"no_adapt","shot_noise","5","0.043554827752262354","3.1569467500530393","0.37908","0.53832","0.6028","0.3846209242860164","0.7502474188804626","0.02784265555202961","3.509564784192127","0.3435","0.49174","0.5538","0.35399842039313323","0.7874842286109924","0.13812989149689675","5.4084158531438","0.16958","0.27246","0.32584","0.16823236490699806","0.974531888961792"
"no_adapt","snow","5","0.05367115230053663","2.208437237600841","0.5328","0.69826","0.75492","0.5350128731088872","0.5975066423416138","0.057222371887639165","3.1924472288064014","0.39246","0.5537","0.61782","0.4117551335564477","0.7518023252487183","0.2764274510920048","3.2617406518752254","0.46106","0.62474","0.6857","0.45761819757088623","0.7863619327545166"
"no_adapt","zoom_blur","5","0.05450763368800282","2.5007135083219145","0.47482","0.64948","0.7128","0.4725364360051046","0.6652029156684875","0.09736365580037236","3.575293880912115","0.33548","0.4855","0.5512","0.34714738252081156","0.8108663558959961","0.28487415202707056","3.6244307665935667","0.40998","0.57656","0.6424","0.40368106287130434","0.8562653660774231"
