proxy_kind,calib_method,proxy_batch_size,n,sel_acc,sel_correct,sel_total,bal_sel_acc,sel_acc_large_better,sel_acc_small_better,n_large_better,n_small_better,gap_bias,gap_slope,gap_corr,gap_spearman,l_r2,l_pearson_r,l_spearman_rho,s_r2,s_pearson_r,s_spearman_rho
prototype,isotonic,128,2355,0.7740923352756611,1727,2231,0.5754636869629555,0.8796095444685467,0.2713178294573643,1844,387,0.023593355753808578,0.19378203799976185,0.4783013776584226,0.207813501957398,0.6784948664730389,0.8237079983058553,0.8130870083152193,0.7478457000929453,0.8647807237056948,0.8723129554204649
nuclear_norm,isotonic,1024,300,0.3434343434343434,102,297,0.5674151595204227,0.26640926640926643,0.868421052631579,259,38,0.0027392964876654224,0.1176389669092721,0.39953879798964387,0.4032978194636305,0.7348355488100058,0.8572254947270326,0.7403901876172603,0.7824828571251905,0.8845806108688967,0.6839804514591172
prototype,platt,1024,300,0.569023569023569,169,297,0.5620300751879699,0.5714285714285714,0.5526315789473685,259,38,-0.004973273538839294,0.6300119256994826,0.7830165492676536,0.5203201342279831,0.8456279394796722,0.9195803061612793,0.8205703839215484,0.8670597588372735,0.9311604366795625,0.9379893294396777
prototype,linear,1024,300,0.5656565656565656,168,297,0.5600995732574681,0.5675675675675675,0.5526315789473685,259,38,-0.016333232904590753,0.8738539699213229,0.79628863417685,0.531189555734082,0.8149590498953376,0.9027508238131592,0.8205703839215484,0.7969830963095378,0.8927390975584848,0.9379893294396777
prototype,beta,1024,300,0.5656565656565656,168,297,0.5600995732574681,0.5675675675675675,0.5526315789473685,259,38,-0.010992543152731332,0.7242037830235153,0.799823072812955,0.5265270097160085,0.8186386560022786,0.9047865250998595,0.8205703839215484,0.824795476196243,0.9081825126020887,0.9379893294396777
cot,identity,128,2355,0.30300313760645453,676,2231,0.5548829362076599,0.16919739696312364,0.9405684754521964,1844,387,-0.018114572174887024,0.06842735135937057,0.3699133954479178,0.2024221653527154,0.6384824843634629,0.7990509898394863,0.8038363578771652,0.7059982902226004,0.8402370440670897,0.8409804701051969
prototype,identity,128,2355,0.7709547288211565,1720,2231,0.5439612795462062,0.8915401301518439,0.19638242894056848,1844,387,0.015898438019342293,0.451368977360344,0.7331141533663527,0.46692043920693355,0.7868476306460259,0.8870443228193425,0.8174846479561712,0.768883223084359,0.8768598651348795,0.9024730841286073
ac_mc,identity,128,2355,0.24428507395786642,545,2231,0.5428416485900217,0.08568329718004339,1.0,1844,387,-0.11614047504251059,0.3733150480474272,0.435171905846393,0.1456624465532451,0.8302669715131642,0.9111898657871279,0.8784877458925908,0.8855226338401404,0.9410221218654429,0.9177320994876983
nuclear_norm,identity,128,2355,0.24383684446436577,544,2231,0.5425704989154013,0.0851409978308026,1.0,1844,387,-0.12310126522539792,0.445918977679867,0.4950508159932105,0.19798023659247335,0.9107656209420951,0.9543404114581416,0.939354555120714,0.9249816142653716,0.9617596447477778,0.9534136751321417
cot,identity,512,600,0.20238095238095238,119,588,0.5419921875,0.083984375,1.0,512,76,-0.04460093962021299,0.2117347293513009,0.5427487121462062,0.21378981994443338,0.8306621486241726,0.9114066867343977,0.9119946062984973,0.8736873804193709,0.9347124586841511,0.9214648379178488
ac_mc,isotonic,128,2355,0.8341550874047512,1861,2231,0.5413597840891893,0.9896963123644251,0.09302325581395349,1844,387,0.02164381302597011,0.2834331705495712,0.5937647126930372,0.47063052062858,0.6842592283950185,0.8271996303160553,0.8716863725814299,0.7889159511507612,0.8882094072631528,0.8666927657496095
prototype,linear,2048,150,0.5503355704697986,82,149,0.5412210338680927,0.553030303030303,0.5294117647058824,132,17,-0.01726203528612472,0.886792457289385,0.800998190371798,0.5363448715765188,0.8163871433471949,0.9035414452847168,0.8198024414969605,0.7992488823112446,0.8940072048430284,0.9400056717700525
prototype,platt,2048,150,0.5503355704697986,82,149,0.5412210338680927,0.553030303030303,0.5294117647058824,132,17,-0.0056216058414207525,0.638855462089591,0.7874892342323329,0.5200947982312651,0.8472358945909576,0.9204541784309296,0.8198024414969605,0.8694524006614857,0.9324443150459365,0.9400056717700525
prototype,beta,2048,150,0.5503355704697986,82,149,0.5412210338680927,0.553030303030303,0.5294117647058824,132,17,-0.01173623547585253,0.7344613759538275,0.8042825481448459,0.5315978589034522,0.8200618676638671,0.9055726738721013,0.8198024414969605,0.8270982412568577,0.9094494165465487,0.9400056717700525
nuclear_norm,identity,512,600,0.19727891156462585,116,588,0.5390625,0.078125,1.0,512,76,-0.11197667435517691,0.4861944397493099,0.5398400419072205,0.19923518460146475,0.9546639995789579,0.9770690863899839,0.95521553255496,0.9594989154840529,0.9795401551156813,0.9764053337839455
ac_mc,identity,512,600,0.19727891156462585,116,588,0.5390625,0.078125,1.0,512,76,-0.1179690953152615,0.4026668006004456,0.45023818739843224,0.08382391939306412,0.8613253108975748,0.928076134213985,0.8882146493347424,0.9104316433191404,0.9541654171678726,0.9326362239366534
nuclear_norm,identity,1024,300,0.19528619528619529,58,297,0.5386100386100386,0.07722007722007722,1.0,259,38,-0.10110559422620047,0.48264805033343094,0.5827451526488236,0.220421529647941,0.9758149077676451,0.9878334413086273,0.9726172975452466,0.9773909918504523,0.9886308673364657,0.9811590242395745
