proxy_kind,calib_method,proxy_batch_size,n,sel_acc,sel_correct,sel_total,bal_sel_acc,sel_acc_large_better,sel_acc_small_better,n_large_better,n_small_better,gap_bias,gap_slope,gap_pearson,gap_spearman,l_r2,l_pearson_r,l_spearman_rho,s_r2,s_pearson_r,s_spearman_rho
cot,identity,2048,150,0.8322147651006712,124,149,0.7553061224489797,0.98,0.5306122448979592,100,49,0.052397639081037006,0.7652002436577076,0.890340164043825,0.7197053001232161,0.8647981183698485,0.9299452233168621,0.8849749942278078,0.5471152535727413,0.7396723961138074,0.7909022946204607
nuclear_norm,identity,2048,150,0.8389261744966443,125,149,0.7551020408163265,1.0,0.5102040816326531,100,49,0.08179969143884003,1.030115098595401,0.8857434587677873,0.7042307107887025,0.860600971326732,0.9276858149862657,0.8950039913819993,0.5296177840870234,0.7277484346166767,0.7823454166273657
cot,identity,1024,300,0.83,249,300,0.7505713270021838,0.9753694581280788,0.5257731958762887,203,97,0.04029123987591186,0.5924059912955022,0.8761586696404252,0.6953592575043113,0.8245197880452273,0.9080307197695612,0.8444190808993232,0.5169848884700248,0.7190166120960104,0.7615827850535547
cot,identity,512,600,0.8160535117056856,488,598,0.7502846542570204,0.9358024691358025,0.5647668393782384,405,193,0.027133095959582743,0.4045285279319939,0.847921867249559,0.6698711009862306,0.710929711891923,0.8431664793455222,0.8174574688400925,0.4230496164286548,0.6504226444617798,0.6989736298442789
nuclear_norm,identity,512,600,0.8311036789297659,497,598,0.7464786029552869,0.9851851851851852,0.5077720207253886,405,193,0.08460129794408269,0.9791598915307879,0.8694315185101207,0.6806253803064465,0.8209614760481585,0.9060692446210491,0.8668980608413648,0.4816068979057904,0.6939790327566031,0.7385841566975444
nuclear_norm,identity,1024,300,0.8266666666666667,248,300,0.7427251028388604,0.9802955665024631,0.5051546391752577,203,97,0.06939816090273987,0.9082560367136675,0.8803635335221729,0.701876108816065,0.8409540828006977,0.9170354861185568,0.880566513378345,0.49621746566652797,0.7044270477959573,0.7523072012782885
nuclear_norm,identity,128,2355,0.8194743644980612,1902,2321,0.7222802923981644,0.9842866121935889,0.4602739726027397,1591,730,0.1086711321256634,1.0007036735377552,0.8383246950144523,0.6314810495616233,0.7902166108984219,0.8889412865304558,0.852606136987011,0.4558695395764148,0.6751811161284169,0.7044283826906039
nuclear_norm,platt,1024,300,0.8133333333333334,244,300,0.7194149611497639,0.9852216748768473,0.4536082474226804,203,97,0.05383051009962223,0.43113692536621306,0.8442248456664587,0.5233366057258877,0.7946870855493838,0.8914522340256845,0.880566513378345,0.5222584291680726,0.7226744973832082,0.7523072012782885
nuclear_norm,platt,2048,150,0.8120805369127517,121,149,0.7142857142857143,1.0,0.42857142857142855,100,49,0.10720138026975266,0.5702125900307156,0.8426657897805633,0.5015391918492227,0.8408783029450768,0.9169941673451782,0.8950039913819993,0.5645543808672414,0.751368339010396,0.7823454166273657
nuclear_norm,platt,512,600,0.8043478260869565,481,598,0.7023156144054244,0.9901234567901235,0.41450777202072536,405,193,0.09958449350507334,0.5356357104832994,0.8322137303870816,0.5105432179037425,0.7885814555055005,0.8880210895612224,0.8668980608413648,0.5119401644165683,0.7154999401932668,0.7385841566975444
nuclear_norm,beta,1024,300,0.8,240,300,0.6907216494845361,1.0,0.38144329896907214,203,97,0.1164371495859606,0.5294910441265326,0.8602763160507838,0.5511858392360784,0.8290378626133171,0.9105151633077382,0.880566513378345,0.5335366036762644,0.730435899772365,0.7523072012782885
nuclear_norm,isotonic,1024,300,0.7866666666666666,236,300,0.6889441876999645,0.9655172413793104,0.41237113402061853,203,97,0.11962863367139011,0.5411900490044235,0.765292037026728,0.4649500756265074,0.7835510583852086,0.8851841946087879,0.8779286872175553,0.48701299783483554,0.6978631655524137,0.705318512126682
nuclear_norm,isotonic,2048,150,0.7919463087248322,118,149,0.6888775510204082,0.99,0.3877551020408163,100,49,0.15857838483944298,0.6585662287082364,0.8379761726816856,0.6296746876334426,0.7716011662065896,0.8784083140582115,0.888551292161167,0.5398481479533538,0.734743593339441,0.7344316917074262
nuclear_norm,beta,2048,150,0.7919463087248322,118,149,0.6836734693877551,1.0,0.3673469387755102,100,49,0.15261271715216265,0.6469318995797352,0.8933346530014454,0.6653344486723778,0.8496227919533544,0.9217498532429254,0.8950039913819993,0.587294797486405,0.7663516147868451,0.7823454166273657
nuclear_norm,platt,128,2355,0.7979319258940112,1852,2321,0.6828444245456033,0.9930861093651792,0.3726027397260274,1591,730,0.15629868046521245,0.6301957676165842,0.8243780469807019,0.49860620579618403,0.7808293552488117,0.8836454918398055,0.852606136987011,0.4843847777430401,0.6959775698562707,0.7044283826906039
cot,platt,128,2355,0.7725118483412322,1793,2321,0.6824651507193717,0.9252042740414833,0.4397260273972603,1591,730,0.14283424789286278,0.5504658566791222,0.5866142913895366,0.3718203615377259,0.40472332390198035,0.6361786886575032,0.5650073148618086,0.29425950090698505,0.5424569115671631,0.5568626242171058
cot,identity,128,2355,0.7147781128823782,1659,2321,0.6774196464702995,0.7781269641734758,0.5767123287671233,1591,730,0.00742496662163812,0.14008027835666734,0.6918477132341068,0.48172670403429657,0.49997267434811843,0.7070874587687993,0.5650073148618086,0.3011023540713065,0.5487279417628617,0.5568626242171058
nuclear_norm,isotonic,512,600,0.782608695652174,468,598,0.6727051749504254,0.9827160493827161,0.3626943005181347,405,193,0.15421076674098058,0.629300332527856,0.8133406417369634,0.5756358122289389,0.7414131812290036,0.861053529827852,0.8648413426623998,0.4856016982171939,0.6968512741017224,0.6901244888453136
nuclear_norm,beta,512,600,0.7876254180602007,471,598,0.6723405616324443,0.9975308641975309,0.3471502590673575,405,193,0.14869196142791316,0.6159764648076003,0.8787094045661761,0.6416600176159208,0.8097655240333014,0.899869726145569,0.8668980608413648,0.5305149688951235,0.7283645851461502,0.7385841566975444
nuclear_norm,isotonic,128,2355,0.7880224041361482,1829,2321,0.6674616636387901,0.9924575738529227,0.3424657534246575,1591,730,0.1769336964627666,0.6959578371156281,0.8330730334608536,0.5723495205434618,0.7254086230831451,0.8517092362321458,0.850746779429966,0.460958465006123,0.6789392204064536,0.6589290862950059
