"mode","corruption","severity","duo/ece","duo/nll","duo/accuracy","duo/acc3","duo/acc5","duo/f1","duo/brier","large/ece","large/nll","large/accuracy","large/acc3","large/acc5","large/f1","large/brier","small/ece","small/nll","small/accuracy","small/acc3","small/acc5","small/f1","small/brier"
"both_duo","brightness","5","0.03177089671336114","0.9834656596027822","0.75838","0.89496","0.92586","0.7560652640171008","0.33829250931739807","0.08217317390210926","1.154196304154358","0.73618","0.8784","0.91466","0.7331970484010099","0.37742674350738525","0.09288493242770432","1.3581810145258264","0.71788","0.86662","0.9045","0.715212326964455","0.4163820743560791"
"both_duo","contrast","5","0.1087558048722148","2.3062870297939524","0.52824","0.69598","0.75386","0.5315479975613165","0.6260514259338379","0.1788059083247185","2.5760126651674917","0.5121","0.68072","0.73748","0.5147145554128708","0.6726499795913696","0.16505521484695374","3.590200720504384","0.37506","0.53656","0.6028","0.37707843944972147","0.8237335085868835"
"both_duo","defocus_blur","5","0.15689942332319917","2.7996936456665384","0.44936","0.62042","0.6841","0.44217238712721735","0.7217137217521667","0.23113782605141403","3.0027758571980767","0.45138","0.62288","0.68916","0.4436890975958183","0.7626567482948303","0.18235979974880817","4.2217246294198425","0.27374","0.42504","0.49488","0.26288869433364515","0.921663224697113"
"both_duo","elastic_transform","5","0.06527358844459057","1.6621735045139068","0.63138","0.78784","0.83558","0.6290707379061008","0.49493199586868286","0.14148497028939425","1.972436256105767","0.60094","0.76064","0.8101","0.5997510781935332","0.5539230704307556","0.13645169734984636","2.3118386123293515","0.55978","0.72932","0.78596","0.5545225613974771","0.6195439100265503"
"both_duo","fog","5","0.035260132807195185","1.36426750986431","0.68702","0.83984","0.88172","0.6842422201109873","0.4318076968193054","0.10498021838575602","1.7243154965601475","0.64028","0.7975","0.84396","0.6404057127263347","0.5041490197181702","0.09987950482457876","1.809761619603475","0.63696","0.80052","0.84798","0.632915101011701","0.5244914293289185"
"both_duo","frost","5","0.06438452714323997","1.7831228040707068","0.61472","0.77232","0.821","0.6146565127307569","0.5140023231506348","0.132689319563061","2.018488121728042","0.59564","0.7539","0.80546","0.593244644369219","0.5614023208618164","0.12245191606760025","2.6083918660861904","0.5129","0.67804","0.73568","0.5131476115240248","0.6663332581520081"
"both_duo","gaussian_noise","5","0.13630255133084954","2.7841810105724867","0.45138","0.62024","0.68456","0.4510701450512356","0.7114811539649963","0.22393537223353982","3.1927421284901407","0.42952","0.59366","0.65752","0.42818205836076845","0.7829720973968506","0.15787476340025663","3.9328334086020984","0.31058","0.46416","0.532","0.30866060621637864","0.8712098598480225"
"both_duo","glass_blur","5","0.1793405952563882","3.0068136270771233","0.42636","0.59472","0.65894","0.4201802235313304","0.7553238868713379","0.25415851692773406","3.2545574591683777","0.42436","0.59582","0.66214","0.4197954398656324","0.8043376803398132","0.1865385196611285","4.257705615610266","0.27684","0.42888","0.49786","0.26451676590305717","0.924597442150116"
"both_duo","impulse_noise","5","0.12430197782665492","2.645483552059821","0.46788","0.6367","0.7001","0.46632672830078314","0.6871357560157776","0.20724699610605837","2.997696846317429","0.45104","0.61588","0.67936","0.4478127327654577","0.7512134909629822","0.15388184139803052","3.878603993355226","0.31788","0.47128","0.53914","0.31583823720613985","0.8624075055122375"
"both_duo","jpeg_compression","5","0.07236054321095348","1.6008592798086745","0.6362","0.7993","0.84828","0.633591057996074","0.4888555109500885","0.13425240088492632","1.771505488895961","0.6256","0.7933","0.84234","0.6226009414222156","0.5236055850982666","0.12261012626498938","2.4072621478999006","0.5316","0.70256","0.76228","0.5284897292323925","0.6436002850532532"
