proxy_kind,calib_method,proxy_batch_size,n,sel_acc,sel_correct,sel_total,bal_sel_acc,sel_acc_large_better,sel_acc_small_better,n_large_better,n_small_better,gap_bias,gap_slope,gap_corr,l_r2,l_pearson_r,l_spearman_rho,s_r2,s_pearson_r,s_spearman_rho
prototype,platt,2048,150,0.5503355704697986,82,149,0.5412210338680927,0.553030303030303,0.5294117647058824,132,17,-0.005621605935474918,0.6388554090089433,0.7874891698056733,0.8472358942930119,0.9204541782690825,0.8198024414969605,0.869452335617865,0.932444280167917,0.9400056717700525
prototype,beta,2048,150,0.5503355704697986,82,149,0.5412210338680927,0.553030303030303,0.5294117647058824,132,17,-0.011736236122918148,0.7344613246249561,0.8042824987684457,0.8200618629315626,0.9055726712592218,0.8198024414969605,0.8270981731653964,0.9094493791110071,0.9400056717700525
nuclear_norm,identity,512,600,0.19727891156462585,116,588,0.5390625,0.078125,1.0,512,76,-0.11196976689782762,0.48616109310185,0.5398357338971013,0.9546580933778387,0.9770660639781932,0.9552150325371744,0.9594943305953285,0.979537814785794,0.9764045559676865
ac_mc,identity,512,600,0.19727891156462585,116,588,0.5390625,0.078125,1.0,512,76,-0.11796909376193285,0.4026668013932889,0.4502381905542125,0.8613253101048125,0.9280761337868852,0.8882146493347424,0.9104316450711195,0.9541654180859415,0.9326362239366534
nuclear_norm,identity,1024,300,0.19528619528619529,58,297,0.5386100386100386,0.07722007722007722,1.0,259,38,-0.10109790513210622,0.48260273660883457,0.5827305575544911,0.9758110620236515,0.9878314947518385,0.9726172975452466,0.9773895964042286,0.9886301615893724,0.9811590242395745
ac_mc,identity,1024,300,0.19528619528619529,58,297,0.5386100386100386,0.07722007722007722,1.0,259,38,-0.11934602174683936,0.4258337479581782,0.4737606959338545,0.8690197749303109,0.9322123014261885,0.887423308748628,0.9165313161065721,0.9573564206222112,0.9330891622882354
cot,identity,1024,300,0.19528619528619529,58,297,0.5386100386100386,0.07722007722007722,1.0,259,38,-0.06268341677844305,0.32370308834549133,0.5933681631668589,0.95936539021536,0.9794719956258883,0.967330452299338,0.9624095126582259,0.981024725813894,0.9724300598159236
nuclear_norm,beta,128,2355,0.7920215150156881,1767,2231,0.5383301944430432,0.9267895878524945,0.14987080103359174,1844,387,0.03051034374415269,0.5976167160683089,0.7585935530168127,0.884499944423959,0.9404785720174378,0.9393537648320726,0.9108741627371513,0.9543972772054368,0.9534141268339108
nuclear_norm,identity,2048,150,0.18120805369127516,27,149,0.5378787878787878,0.07575757575757576,1.0,132,17,-0.1154372873804794,0.5701275090223207,0.5946917459296225,0.9824250694347744,0.9911735818890526,0.9782120164959935,0.9801408193798665,0.9900206156337688,0.984172250295259
ac_mc,identity,2048,150,0.18120805369127516,27,149,0.5378787878787878,0.07575757575757576,1.0,132,17,-0.11963622754515783,0.4301787196569181,0.47495561619919147,0.871426653077455,0.9335023583673772,0.8837423063147519,0.918646234417962,0.9584603457723027,0.9366827776687879
cot,identity,2048,150,0.18120805369127516,27,149,0.5378787878787878,0.07575757575757576,1.0,132,17,-0.07872691781473755,0.41926675122967705,0.5975921829269961,0.9831438557619727,0.9915361091568843,0.9820060236009087,0.9861683116523896,0.9930600745435241,0.9832281856790089
nuclear_norm,linear,128,2355,0.7974002689376961,1779,2231,0.5375006305806387,0.9354663774403471,0.13953488372093023,1844,387,0.03476869054334768,0.5798602762967655,0.7458702686486354,0.9107658759408237,0.954340545057593,0.9393537648320726,0.9249831217910414,0.9617604284805241,0.9534141268339108
nuclear_norm,platt,128,2355,0.7947108919766921,1773,2231,0.5368945725223786,0.9316702819956616,0.1421188630490956,1844,387,0.02784868484962798,0.4698404103031902,0.7660201876574544,0.9238948608536149,0.9611944968910376,0.9393537648320726,0.9497595374036056,0.9745560719648745,0.9534141268339108
nuclear_norm,linear,512,600,0.8435374149659864,496,588,0.5291940789473684,0.953125,0.10526315789473684,512,76,0.03122374290730083,0.6469492233273444,0.8312969422569063,0.9546580933778387,0.9770660639781932,0.9552150325371744,0.9594943305953287,0.9795378147857942,0.9764045559676865
cot,linear,128,2355,0.8180188256387271,1825,2231,0.5275150358450061,0.9723427331887202,0.082687338501292,1844,387,0.008683451242995868,0.03816189560725152,0.41513859705742895,0.6258601788661617,0.791113252869753,0.7988412080296454,0.7091755763243488,0.8421256297752425,0.8400441897543411
nuclear_norm,beta,512,600,0.8299319727891157,488,588,0.5269839638157895,0.935546875,0.11842105263157894,512,76,0.023539871410257325,0.6718695984041284,0.863114237981596,0.938662080434906,0.9688457464606561,0.9552150325371744,0.9560556602125966,0.97778098785597,0.9764045559676865
cot,platt,128,2355,0.8175705961452263,1824,2231,0.5252022061914611,0.972885032537961,0.07751937984496124,1844,387,0.008757052796794264,0.03776943719842033,0.41239595003286544,0.6255181986905519,0.7908970847654908,0.7988412080296454,0.7095202184826941,0.8423302312529772,0.8400441897543411
ac_mc,beta,128,2355,0.7974002689376961,1779,2231,0.5242297107176288,0.9425162689804772,0.10594315245478036,1844,387,0.035934742450228624,0.4838630601390231,0.6786347831582726,0.7773624865149553,0.8816816242357302,0.8784877458925908,0.8486151625770904,0.9212031060396455,0.9177321158004276
ac_mc,linear,128,2355,0.8023307933662035,1790,2231,0.5231289971806039,0.9506507592190889,0.09560723514211886,1844,387,0.037548487384256965,0.43636545447652525,0.6849978224310368,0.8302669739090968,0.9111898671018553,0.8784877458925908,0.8855226329027301,0.941022121367362,0.9177321158004276
ac_mc,platt,128,2355,0.7991931869116988,1783,2231,0.5212309494582611,0.9468546637744034,0.09560723514211886,1844,387,0.03303848833896105,0.369965338630436,0.6892807508588779,0.8520102313540412,0.923044002934877,0.8784877458925908,0.9139693237974194,0.9560174286054723,0.9177321158004276
nuclear_norm,beta,2048,150,0.8322147651006712,124,149,0.5209447415329768,0.9242424242424242,0.11764705882352941,132,17,0.018680183340601533,0.7850448962302602,0.92019306841399,0.9660178599685588,0.9828620757606628,0.9782120164959935,0.9770500346703804,0.9884584132225191,0.984172250295259
nuclear_norm,platt,512,600,0.8282312925170068,487,588,0.5148026315789473,0.9375,0.09210526315789473,512,76,0.02343510498686698,0.48916746784200954,0.8616199699518722,0.9606939467347629,0.9801499613501818,0.9552150325371744,0.9719518864766477,0.9858762024091299,0.9764045559676865
nuclear_norm,linear,2048,150,0.8590604026845637,128,149,0.5104723707664884,0.9621212121212122,0.058823529411764705,132,17,0.02698611941375432,0.7583788291153715,0.8909576626943415,0.9824250694347744,0.9911735818890526,0.9782120164959935,0.9801408193798665,0.9900206156337688,0.984172250295259
cot,platt,512,600,0.8724489795918368,513,588,0.506578947368421,1.0,0.013157894736842105,512,76,0.019701658788194926,0.11696894005379853,0.6234890843465559,0.8313190190328217,0.9117669762789293,0.9113414163978775,0.8720469374096355,0.9338345342776928,0.9193263432305442
ac_mc,isotonic,512,600,0.8707482993197279,512,588,0.505602384868421,0.998046875,0.013157894736842105,512,76,0.01884906975891191,0.32121308221270245,0.6756307390469148,0.712510748683212,0.844103517753132,0.8902493262538196,0.8290361389669241,0.9105142167846277,0.9033256325322023
