proxy_kind,calib_method,proxy_batch_size,n,sel_acc,sel_correct,sel_total,bal_sel_acc,sel_acc_large_better,sel_acc_small_better,n_large_better,n_small_better,gap_bias,gap_slope,gap_pearson,gap_spearman,l_r2,l_pearson_r,l_spearman_rho,s_r2,s_pearson_r,s_spearman_rho
ac_mc,identity,128,628,0.9365853658536586,576,615,0.5,1.0,0.0,576,39,0.29901865219360246,0.0016904891360109311,0.0031314388107289703,0.027680117374968758,0.858105609069095,0.9263398993183307,0.923553975374082,0.9148139866670614,0.9564590878166517,0.9426985602943764
ac_mc,linear,128,628,0.9365853658536586,576,615,0.5,1.0,0.0,576,39,0.11067769489535619,0.14444323412950416,0.3117678526520463,0.34142294265832795,0.858105609069095,0.9263398993183307,0.923553975374082,0.9148139866670612,0.9564590878166516,0.9426985602943764
ac_mc,platt,128,628,0.9365853658536586,576,615,0.5,1.0,0.0,576,39,0.10070042966862537,0.18735689982002618,0.39530658594442697,0.4281823196833513,0.8520448569434421,0.923062758940822,0.923553975374082,0.9245928763426542,0.9615575262784095,0.9426985602943764
ac_mc,beta,128,628,0.9365853658536586,576,615,0.5,1.0,0.0,576,39,0.14164822092506898,0.02889629552822192,0.07274246012568425,0.08294585260986469,0.8472871073307754,0.920481997287712,0.923553975374082,0.8863347852789455,0.94145354918814,0.9426985602943764
ac_mc,isotonic,128,628,0.9365853658536586,576,615,0.5,1.0,0.0,576,39,0.14788117929156586,-0.033314484763764994,-0.0829179910302901,-0.08589873043495104,0.7143522057199189,0.8451935906760764,0.8906260750539551,0.8197866099834568,0.9054206812214181,0.9303719295283285
ac_mc,identity,512,160,0.967948717948718,151,156,0.5,1.0,0.0,151,5,0.2990774332205006,-0.0001101203223595754,-0.00020635706890914304,0.04093864580247676,0.907051282890124,0.9523923996389955,0.953262571551188,0.9470606170129174,0.9731703946446981,0.9587696717283349
ac_mc,linear,512,160,0.967948717948718,151,156,0.5,1.0,0.0,151,5,0.10838522494074004,0.15966066549200938,0.3800364115489422,0.41284110952253955,0.9070512828901238,0.9523923996389954,0.953262571551188,0.9470606170129174,0.9731703946446981,0.9587696717283349
ac_mc,platt,512,160,0.967948717948718,151,156,0.5,1.0,0.0,151,5,0.0974435717913137,0.2109998179826739,0.47937874386798385,0.5169743853949456,0.9002376707815034,0.9488085532822221,0.953262571551188,0.9586840208194567,0.9791241089971469,0.9587696717283349
ac_mc,beta,512,160,0.967948717948718,151,156,0.5,1.0,0.0,151,5,0.14180021746239294,0.021571709401929668,0.06532710782343845,0.07178144619734277,0.8951065145073022,0.9461006894127613,0.953262571551188,0.9155852416770922,0.9568621853104512,0.9587696717283349
ac_mc,isotonic,512,160,0.967948717948718,151,156,0.5,1.0,0.0,151,5,0.15013236276066602,-0.043827620815660495,-0.11449662318779141,-0.09052707335228084,0.7657380482380903,0.875064596608782,0.9448850089691694,0.8570072175893121,0.9257468431430442,0.9580749415577857
ac_mc,identity,1024,80,0.975,78,80,0.5,1.0,0.0,78,2,0.304091235861316,-0.03901546604727491,-0.07040236786097895,-0.0006095202392957778,0.9175855704378159,0.9579068693969242,0.9600192237097391,0.9575300997109782,0.9785346696520151,0.9670628525685826
ac_mc,linear,1024,80,0.975,78,80,0.5,1.0,0.0,78,2,0.11102027717593492,0.1401954702664538,0.33655377933046166,0.3621605160292624,0.9175855704378161,0.9579068693969243,0.9600192237097391,0.9575300997109785,0.9785346696520152,0.9670628525685826
ac_mc,platt,1024,80,0.975,78,80,0.5,1.0,0.0,78,2,0.09923668567958588,0.19802020618053626,0.45019665216837323,0.510016060230742,0.9104466895814821,0.9541733016499058,0.9600192237097391,0.9687691762079356,0.9842607257266418,0.9670628525685826
ac_mc,beta,1024,80,0.975,78,80,0.5,1.0,0.0,78,2,0.14606554597712407,-0.011157061177519871,-0.03544642863554252,0.01691418664045783,0.905686069553684,0.9516754013599826,0.9600192237097391,0.9268377588750325,0.9627241343578297,0.9670628525685826
ac_mc,isotonic,1024,80,0.975,78,80,0.5,1.0,0.0,78,2,0.153860224939457,-0.062317929719208486,-0.1577238798213209,-0.05708633399581252,0.7742720041045067,0.879927272054064,0.956718856831682,0.8727718382785192,0.9342225849756145,0.9612200897294102
cot,linear,128,628,0.9365853658536586,576,615,0.5,1.0,0.0,576,39,0.12752014829894964,0.028301578746349525,0.3312762518050621,0.2676543768836769,0.3575605918132068,0.5979637044279584,0.6101853773649623,0.5751556147274713,0.7583901467763616,0.7525698390493024
cot,platt,128,628,0.9365853658536586,576,615,0.5,1.0,0.0,576,39,0.12746641291639688,0.028495546777692154,0.3333017581681153,0.26889661287853245,0.35754828865675486,0.5979534167949497,0.6101853773649623,0.5751687240760983,0.7583987896061665,0.7525698390493024
cot,beta,128,628,0.9365853658536586,576,615,0.5,1.0,0.0,576,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
cot,isotonic,128,628,0.9365853658536586,576,615,0.5,1.0,0.0,576,39,0.1264356212081183,0.04060959347437363,0.2709415947450604,0.25551099773984437,0.29094958097052726,0.5393974239561469,0.5940716234926503,0.42086537648544237,0.6487413787368911,0.7484608288204975
cot,identity,512,160,0.967948717948718,151,156,0.5,1.0,0.0,151,5,0.10459751921890079,0.028524877367153614,0.08754673043498484,0.15985308323596023,0.5159286261010371,0.7182817177828189,0.8678542933786056,0.8155648806886987,0.9030863085490216,0.8680784703465813
cot,linear,512,160,0.967948717948718,151,156,0.5,1.0,0.0,151,5,0.11852197660160281,0.09533158375724753,0.6782315185210299,0.3819719377421944,0.5159286261010374,0.7182817177828191,0.8678542933786056,0.8155648806886987,0.9030863085490216,0.8680784703465813
cot,platt,512,160,0.967948717948718,151,156,0.5,1.0,0.0,151,5,0.11687984715615364,0.1027069264253241,0.6824408738294061,0.3753278136784134,0.5169903181335117,0.7190203878427313,0.8678542933786056,0.8219034055130195,0.9065888845077572,0.8680784703465813
cot,beta,512,160,0.967948717948718,151,156,0.5,1.0,0.0,151,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
cot,isotonic,512,160,0.967948717948718,151,156,0.5,1.0,0.0,151,5,0.1415028501086426,-0.005987336704562048,-0.03126819225278818,-0.0913119707407966,0.016319629824903262,0.12774830654417013,0.22305660310623365,0.2914921838746951,0.5399001610248835,0.7203671440202645
