corruption,n_samples,r_l,r_s,r_l_ema,r_s_ema,large_acc_ema,small_acc_ema,large_ent_ema,small_ent_ema,duo_duo_acc_ema
snow/s5,128.0,0.4949098825454712,0.21962369978427887,0.4949098825454712,0.21962369978427887,0.421875,0.4765625,3.085954189300537,5.411016464233398,0.421875
snow/s5,256.0,0.4386480748653412,0.18616579473018646,0.48468046296726575,0.21354044431989844,0.40767045454545453,0.4595170454545454,3.131323857740922,5.445313106883655,0.40767045454545453
snow/s5,384.0,0.48043617606163025,0.24598143994808197,0.48390877443896835,0.21943880716138633,0.40599173553719003,0.4711389462809917,3.129117437630645,5.409243993522707,0.40741219008264457
snow/s5,512.0,0.5224042534828186,0.21724291145801544,0.4909079524469411,0.21903955339713707,0.42166369271224635,0.4763864105935386,3.0610538410298536,5.410971976867033,0.422825882794891
snow/s5,640.0,0.4644318222999573,0.24110732972621918,0.4860941106020349,0.22305187636606108,0.41602029403729246,0.4806797904856225,3.0828917530844837,5.388483581936397,0.4183916313776381
snow/s5,768.0,0.4538053870201111,0.2527729570865631,0.4802234335871396,0.22845570922433417,0.4199256951214211,0.48277210130641834,3.103987236538006,5.33959519158388,0.4218658802180675
snow/s5,896.0,0.5206338763237,0.2451764941215515,0.4875707868119687,0.23149585193291913,0.4231210232811627,0.4873249010688877,3.0446413807314685,5.304016140026814,0.42470844745114605
snow/s5,1024.0,0.45493707060813904,0.21925850212574005,0.4816373838658178,0.22927087924070472,0.4129512917754967,0.4782658281472717,3.046634147295251,5.310094508466096,0.4170910024600286
snow/s5,1152.0,0.4792814552783966,0.22638925909996033,0.48120903321355935,0.2287469483060239,0.40605105690722454,0.46943340484776774,3.0399982303886746,5.317201695336784,0.4094380929218416
snow/s5,1280.0,0.5152555108070374,0.2543807625770569,0.48739930186691893,0.23340764180984808,0.4117690465604564,0.47072960396635544,2.9948591024097366,5.2691279986992905,0.4145402578451431
snow/s5,1408.0,0.5293952226638794,0.2851865887641907,0.49503492383000264,0.2428219958015467,0.4221292199131007,0.48315376688156353,2.965672354569481,5.192098222496464,0.42439657460057156
snow/s5,1536.0,0.48375803232192993,0.24216106534004211,0.49298457991944394,0.24270182662672768,0.4092989072016278,0.4677508092667338,2.9633565984019743,5.195070983866957,0.41115401558228576
