corruption,n_samples,r_l,r_s,r_l_ema,r_s_ema,large_acc_ema,small_acc_ema,large_ent_ema,small_ent_ema,duo_duo_acc_ema
pixelate/s5,128.0,0.5324206948280334,0.1455795168876648,0.5324206948280334,0.1455795168876648,0.4765625,0.46875,2.7968318462371826,5.845810413360596,0.484375
pixelate/s5,256.0,0.4987708032131195,0.12966419756412506,0.526302532716231,0.14268582246520303,0.45667613636363635,0.45596590909090906,2.8158428235487505,5.859894535758278,0.4630681818181818
pixelate/s5,384.0,0.5853699445724487,0.17319995164871216,0.5370420621446341,0.14823384595311379,0.47165547520661155,0.4582902892561983,2.7708586641579616,5.818155718243812,0.4768853305785124
pixelate/s5,512.0,0.5636672377586365,0.18559257686138153,0.5418830031653619,0.15502634248188973,0.4768090251690458,0.46019205484598036,2.7254993743595546,5.767250065692469,0.4810879977460556
pixelate/s5,640.0,0.5278452634811401,0.16613954305648804,0.5393306868591397,0.15704692440454396,0.47676420241103745,0.45748668123762026,2.732366136006095,5.756325985644246,0.4802651799740455
pixelate/s5,768.0,0.5583204627037048,0.2096560001373291,0.5427833733763333,0.16661221090141398,0.4824093474272124,0.4552731937398711,2.7096722759644374,5.6950627665525,0.48527378361512813
pixelate/s5,896.0,0.588454008102417,0.15475982427597046,0.5510871251447121,0.16445723151496972,0.48844855698590106,0.46198488578716723,2.6655029685259013,5.70650258666862,0.4907921865941957
pixelate/s5,1024.0,0.5542157888412476,0.20995667576789856,0.5516559730895367,0.17272985774277494,0.48060563753391905,0.4717376338258641,2.6434224706584875,5.654109166480646,0.4825231526679783
pixelate/s5,1152.0,0.5291922092437744,0.1736685037612915,0.5475716523903071,0.17290052065523248,0.479870521618661,0.4669330640393433,2.657566395268765,5.647996430844782,0.48143939763743676
pixelate/s5,1280.0,0.5462241172790527,0.18001984059810638,0.5473266460064427,0.17419494246302772,0.48210997223344987,0.4587406887594627,2.6436115667488846,5.636434169181952,0.48339359806699367
pixelate/s5,1408.0,0.5667701363563538,0.19107858836650848,0.5508618260700628,0.1772646962636606,0.4896240681910044,0.4534582908031967,2.6126052925749264,5.607648707169378,0.4906743075093584
pixelate/s5,1536.0,0.5662190914154053,0.16308602690696716,0.5536540561328523,0.17468675638062542,0.4872492376108218,0.4491363288389791,2.5792010364015243,5.61864546489018,0.4881085243258387
