corruption,n_samples,r_l,r_s,r_l_ema,r_s_ema,large_acc_ema,small_acc_ema,large_ent_ema,small_ent_ema,duo_duo_acc_ema
jpeg_compression/s5,128.0,0.5823100805282593,0.14824701845645905,0.5823100805282593,0.14824701845645905,0.4921875,0.3984375,2.4704387187957764,5.841175079345703,0.4921875
jpeg_compression/s5,256.0,0.5280625224113464,0.12583738565444946,0.572446888143366,0.14417253976518457,0.4822443181818181,0.3899147727272727,2.526424386284568,5.86290116743608,0.4822443181818181
jpeg_compression/s5,384.0,0.5804113745689392,0.13628043234348297,0.5738949765843793,0.142737611143057,0.4925748966942148,0.39998708677685946,2.527245850602457,5.875172622932876,0.4925748966942148
jpeg_compression/s5,512.0,0.6012090444564819,0.15511056780815125,0.5788611707429433,0.14498723962761959,0.5166521882043575,0.4025462528174304,2.5025210038420846,5.85606376252436,0.5166521882043575
jpeg_compression/s5,640.0,0.5966012477874756,0.14963212609291077,0.5820866392964946,0.1458317644394907,0.5207267903490198,0.42026511594153393,2.4792286853029477,5.85498508476558,0.5207267903490198
jpeg_compression/s5,768.0,0.6224125623703003,0.1723826825618744,0.5894186253099138,0.1506592040981059,0.5382651011946525,0.44044418577034594,2.4152614663975465,5.820198541310777,0.5382651011946525
jpeg_compression/s5,896.0,0.6196248531341553,0.15618839859962463,0.5949106667325031,0.1516645121892911,0.5483532646138066,0.45269297017573756,2.377093737038999,5.813097307975197,0.5483532646138066
jpeg_compression/s5,1024.0,0.6227248907089233,0.1546109914779663,0.5999677983645795,0.15220023569632296,0.5495049437749326,0.4385669755983307,2.345659947974868,5.810869988984766,0.5495049437749326
jpeg_compression/s5,1152.0,0.5733382701873779,0.15165750682353973,0.5951260659687246,0.15210155771945327,0.5490267721794904,0.42985025276227057,2.3761954333972284,5.810660213654883,0.5490267721794904
jpeg_compression/s5,1280.0,0.6056797504425049,0.15721210837364197,0.5970449176912301,0.15303074874748757,0.5429537226923102,0.4312411158964031,2.3630105387019578,5.800719139596804,0.5429537226923102
jpeg_compression/s5,1408.0,0.6286478042602539,0.18950793147087097,0.6027908970674163,0.1596629637881027,0.5493485003846175,0.4409018220970571,2.3212844456472825,5.75352632806056,0.5493485003846175
jpeg_compression/s5,1536.0,0.5967200994491577,0.14384205639362335,0.6016871156822783,0.15678643517092467,0.5375351366783234,0.431760581715774,2.332988819634819,5.7644194348727025,0.5375351366783234
