corruption,n_samples,r_l,r_s,r_l_ema,r_s_ema,large_acc_ema,small_acc_ema,large_ent_ema,small_ent_ema,duo_duo_acc_ema
gaussian_noise/s5,5504.0,0.5686200857162476,0.13672879338264465,0.556704220609922,0.12184226087235905,0.3747430781785819,0.19808181707231282,2.508128641576847,5.926242655040426,0.3747430781785819
gaussian_noise/s5,5632.0,0.582489013671875,0.16190916299819946,0.5613923648030044,0.12912715216796639,0.3762102457824761,0.20468057760461955,2.478497547343059,5.868856808425298,0.3762102457824761
gaussian_noise/s5,5760.0,0.5498868823051453,0.1615685373544693,0.5593004588943027,0.13502558583823965,0.38025156473111676,0.21292047258559782,2.4756047853838448,5.82271156057551,0.38025156473111676
gaussian_noise/s5,5888.0,0.589104175567627,0.16023403406143188,0.5647193164712707,0.13960894006063823,0.3792967347800046,0.21398038666094366,2.436998269423385,5.787762761209509,0.3792967347800046
gaussian_noise/s5,6016.0,0.5751633048057556,0.16676077246665955,0.566618223441177,0.14454563686173302,0.39129960118364004,0.22052940726804482,2.4149624717218274,5.741469220758108,0.39129960118364004
gaussian_noise/s5,6144.0,0.5497803688049316,0.16130831837654114,0.563556795325496,0.14759339713715267,0.38549512824116006,0.2159445150374912,2.4379152990457085,5.7094233657343505,0.38549512824116006
gaussian_noise/s5,6272.0,0.5116158723831177,0.1604709029197693,0.5541129911541545,0.14993476182490112,0.37506419583367634,0.2008296032124928,2.5021570598870513,5.685974627090312,0.37506419583367634
gaussian_noise/s5,6400.0,0.5935779809951782,0.15856246650218964,0.5612884438525224,0.15150343540258993,0.3778934329548261,0.19840603899203954,2.449326001171903,5.664564373292286,0.3778934329548261
gaussian_noise/s5,6528.0,0.6156521439552307,0.19503703713417053,0.5711727529621057,0.15941863571742276,0.38162871787213043,0.1992640319025778,2.3902431530556645,5.608831949286373,0.38162871787213043
gaussian_noise/s5,6656.0,0.6066033840179443,0.1713581383228302,0.577614685881349,0.16158945437295139,0.3846848600771976,0.20138648064756365,2.3513137158590203,5.593446482787927,0.3846848600771976
gaussian_noise/s5,6784.0,0.5736168026924133,0.18478550016880035,0.5768877980288152,0.1658069172449239,0.382923976426798,0.2031230296207339,2.3329809950295615,5.556968485418016,0.382923976426798
gaussian_noise/s5,6912.0,0.6001521944999695,0.22521579265594482,0.5811176882962977,0.1766085309560186,0.37011961707647106,0.201702933326055,2.297111547521856,5.461793993090814,0.37011961707647106
gaussian_noise/s5,7040.0,0.5639070272445679,0.21359388530254364,0.5779884771959831,0.18333314083720498,0.37810923215347636,0.20054103635768136,2.3079201388349095,5.399481763223538,0.37810923215347636
gaussian_noise/s5,7168.0,0.5788775682449341,0.1819661408662796,0.5781501301139742,0.1830845953879458,0.38038482630738973,0.20243130247446656,2.2997107078804175,5.3882762652470815,0.38038482630738973
gaussian_noise/s5,7296.0,0.5725050568580627,0.1905089020729065,0.577123753158354,0.18443446933066593,0.38508758516059155,0.18551197475183628,2.2933969581810127,5.3636752525649944,0.38508758516059155
gaussian_noise/s5,7424.0,0.570562481880188,0.14222994446754456,0.5759307947441419,0.17676091935555294,0.3832534787677567,0.17735070661513877,2.320430849196219,5.419829652500354,0.3832534787677567
gaussian_noise/s5,7552.0,0.5862817764282227,0.1935068815946579,0.5778127914139747,0.17980563976266292,0.3860142099008918,0.177775578139659,2.301727198092805,5.384988236800272,0.3860142099008918
gaussian_noise/s5,7680.0,0.6099519729614258,0.28458231687545776,0.5836562789680567,0.19885594469226198,0.38685253537345693,0.173861836659721,2.273554939461296,5.2302345647395505,0.38685253537345693
gaussian_noise/s5,7808.0,0.6284080743789673,0.1953311264514923,0.5917929690427677,0.19821506864848565,0.39322025621464657,0.1735005936306808,2.2424070876559443,5.2269056450763225,0.39322025621464657
gaussian_noise/s5,7936.0,0.5831217169761658,0.2751619219779968,0.5902163777579309,0.21220540561748769,0.3856461187210744,0.19309139478873882,2.2397447316528036,5.111261222425283,0.3856461187210744
gaussian_noise/s5,8064.0,0.6145759224891663,0.23566274344921112,0.5946453858908828,0.2164703761323465,0.39081273349906087,0.2091202320998772,2.2237302733020896,5.073312813853552,0.39081273349906087
