corruption,n_samples,r_l,r_s,r_l_ema,r_s_ema,large_acc_ema,small_acc_ema,large_ent_ema,small_ent_ema,duo_duo_acc_ema
frost/s5,128.0,0.4183301627635956,0.1738470196723938,0.4183301627635956,0.1738470196723938,0.4921875,0.4609375,3.746807813644409,5.660271644592285,0.5
frost/s5,256.0,0.4203352630138397,0.13938087224960327,0.41869472644545813,0.16758044741370462,0.48792613636363635,0.44247159090909083,3.7337135618383233,5.706011945551092,0.49431818181818177
frost/s5,384.0,0.42627665400505066,0.15903440117835999,0.42007325872902035,0.16602662082546013,0.4986441115702479,0.44582902892561976,3.7076385572922126,5.720725374773513,0.5038739669421487
frost/s5,512.0,0.45779484510421753,0.161690354347229,0.4269317289790562,0.16523820873850903,0.51025427310293,0.4542578418482343,3.655803747234444,5.7207688396806375,0.5145332456799399
frost/s5,640.0,0.46322566270828247,0.1654544174671173,0.43353062602073367,0.16527751941643778,0.51833304162967,0.46115414333037347,3.6062041309132082,5.723865002851718,0.521834019192678
frost/s5,768.0,0.474428653717041,0.17006918787956238,0.44096663105642586,0.16614873186427861,0.5277838522424572,0.46537611727030553,3.5527763301665596,5.707471780176352,0.5306482884303729
frost/s5,896.0,0.4721725583076477,0.17873719334602356,0.4466404360111934,0.1684375430427777,0.5326754245620103,0.4745122777666136,3.4979569642003296,5.682763564745451,0.5350190541703052
frost/s5,1024.0,0.4518275260925293,0.19271120429039001,0.447583543298709,0.17285093599688903,0.5224730746416448,0.4748850454454111,3.474107395106222,5.653076465693277,0.5243905897757042
frost/s5,1152.0,0.47320556640625,0.15545640885829926,0.45224209295462553,0.1696882946989636,0.5169666065249822,0.4609854917280636,3.4326944978348224,5.675329795561456,0.5185354825437579
frost/s5,1280.0,0.5146132111549377,0.17535223066806793,0.4635822962637732,0.17071810123880074,0.5224044962477127,0.4552949477775065,3.354398822078256,5.666100028765925,0.5236881220812565
frost/s5,1408.0,0.5175836086273193,0.13475391268730164,0.4734007166935088,0.1641791578658009,0.5282741332935831,0.4563208663634144,3.2871311702152393,5.707201050313545,0.5293243726119371
frost/s5,1536.0,0.4938763678073883,0.13090617954730988,0.4771235623505778,0.15812952544425707,0.5146106545129315,0.4486375270246118,3.2481053686537766,5.749270737110673,0.5154699412279485
frost/s5,1664.0,0.5331066846847534,0.19812768697738647,0.4873023118658824,0.16540191845028057,0.5162155355105803,0.4579761584746823,3.185245688644194,5.695475995491119,0.5169185882774124
frost/s5,1792.0,0.5297741889953613,0.20096194744110107,0.4950244713439695,0.17186737826679338,0.5104263472359294,0.4585145842065582,3.1290774908015484,5.64487673473643,0.5110015722269738
frost/s5,1920.0,0.5453832745552063,0.22847259044647217,0.5041806173823762,0.18215923502673498,0.5056897386475785,0.4660573870780931,3.054243133800898,5.5783802728676255,0.506160377276615
frost/s5,2048.0,0.5264830589294434,0.21166542172431946,0.5082356067545701,0.1875239962444776,0.5074961498025642,0.46796740760934885,3.0081284639545522,5.540099929204592,0.5078812177717759
frost/s5,2176.0,0.5528326630592346,0.2111266553401947,0.5163441624463273,0.19181538880733526,0.5203377589293707,0.47095060622583085,2.953448929351154,5.512618447242278,0.5206528145405439
frost/s5,2304.0,0.5741273164749146,0.23346662521362305,0.5268501904515249,0.19938834088120577,0.5180604391240305,0.4620277687302252,2.8894468637717714,5.461745401592225,0.5183182118968086
frost/s5,2432.0,0.5874602794647217,0.2290947586297989,0.5378702066357425,0.20478950774458635,0.5360835411014795,0.45614771987018427,2.821279327361119,5.406455847651717,0.5362944460973889
frost/s5,2560.0,0.5592747926712036,0.2269412875175476,0.5417619495512809,0.20881710406694293,0.535204715446665,0.466961770802878,2.780356158144094,5.379951530991053,0.5353772740796817
frost/s5,2688.0,0.5862162113189697,0.23402416706085205,0.5498445425999515,0.21340020642947186,0.5217015853654532,0.46160508520235466,2.7357728828030425,5.349098596490016,0.5218427697015577
frost/s5,2816.0,0.5669378042221069,0.2460601031780243,0.5529524083494343,0.2193383694746632,0.5049717516626435,0.45722234243829013,2.7012278016890394,5.294965977167479,0.5050872661194563
